Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570384800,2019-10-06 18:00:00.000,,,,465164,465997,464601,
1570384800,2019-10-06 18:00:00.000,24965,,,,,,
1570386600,2019-10-06 18:30:00.000,,,,465187,466061,464638,
1570385100,2019-10-06 18:05:00.000,24802,,,,,,
1570385400,2019-10-06 18:10:00.000,21143,,,,,,
1570385700,2019-10-06 18:15:00.000,21133,,,,,,
1570386000,2019-10-06 18:20:00.000,20691,,,,,,
1570386300,2019-10-06 18:25:00.000,136863,,,,,,
1570386600,2019-10-06 18:30:00.000,24602,,,,,,
1570386900,2019-10-06 18:35:00.000,21031,,,,,,
1570387200,2019-10-06 18:40:00.000,24540,,,,,,
1570387500,2019-10-06 18:45:00.000,21047,,,,,,
1570387800,2019-10-06 18:50:00.000,21472,,,,,,
1570388100,2019-10-06 18:55:00.000,25763,,,,,,
