Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570489200,2019-10-07 23:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,16300,8567,90,0,
1570489500,2019-10-07 23:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,24900,8567,90,0,
1570489800,2019-10-07 23:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34400,8567,90,0,
1570490100,2019-10-07 23:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,44900,8567,90,0,
1570490400,2019-10-07 23:20:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,500,8570,100,-416,
1570490700,2019-10-07 23:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,7900,8576,90,0,
1570491000,2019-10-07 23:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,16500,8576,90,0,
1570491300,2019-10-07 23:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,25000,8576,90,0,
1570491600,2019-10-07 23:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34100,8576,90,0,
1570491900,2019-10-07 23:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,44100,8576,90,0,
1570492200,2019-10-07 23:50:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,100,8586,90,0,
1570492500,2019-10-07 23:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4700,8574,90,0,
