Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570230000,2019-10-04 23:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,8100,8574,90,0,
1570230300,2019-10-04 23:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,17200,8574,90,0,
1570230600,2019-10-04 23:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,26000,8574,90,0,
1570230900,2019-10-04 23:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34700,8574,90,0,
1570231200,2019-10-04 23:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,44200,8574,90,0,
1570231500,2019-10-04 23:25:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,100,8563,100,0,
1570231800,2019-10-04 23:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,6900,8573,90,0,
1570232100,2019-10-04 23:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,15500,8573,90,0,
1570232400,2019-10-04 23:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24300,8573,90,0,
1570232700,2019-10-04 23:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,33600,8573,90,0,
1570233000,2019-10-04 23:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,43400,8573,90,0,
1570233300,2019-10-04 23:55:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,300,8567,90,208,
