Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570507200,2019-10-08 04:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,40800,8576,90,0,
1570507500,2019-10-08 04:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,49500,8576,90,0,
1570507800,2019-10-08 04:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2200,8574,90,0,
1570508100,2019-10-08 04:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11000,8574,90,0,
1570508400,2019-10-08 04:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,20000,8574,90,0,
1570508700,2019-10-08 04:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,29000,8574,90,0,
1570509000,2019-10-08 04:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,37800,8574,90,0,
1570509300,2019-10-08 04:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,46400,8574,90,0,
1570509600,2019-10-08 04:40:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,600,8572,100,-520,
1570509900,2019-10-08 04:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,7600,8576,90,0,
1570510200,2019-10-08 04:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,16500,8576,90,0,
1570510500,2019-10-08 04:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,25700,8576,90,0,
