Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570320000,2019-10-06 00:00:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,300,8570,100,312,
1570320300,2019-10-06 00:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,8800,8570,90,0,
1570320600,2019-10-06 00:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,17400,8570,90,0,
1570320900,2019-10-06 00:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,27000,8570,90,0,
1570321200,2019-10-06 00:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,37600,8570,90,0,
1570321500,2019-10-06 00:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,49000,8570,90,0,
1570321800,2019-10-06 00:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,1400,8573,90,0,
1570322100,2019-10-06 00:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,10100,8573,90,0,
1570322400,2019-10-06 00:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,19200,8573,90,0,
1570322700,2019-10-06 00:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,29100,8573,90,0,
1570323000,2019-10-06 00:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40000,8573,90,0,
1570323300,2019-10-06 00:55:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51900,8573,90,0,
