Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569952800,2019-10-01 18:00:00.000,,,,465180,466021,464629,
1569952800,2019-10-01 18:00:00.000,18991,,,,,,
1569954600,2019-10-01 18:30:00.000,,,,465189,466077,464643,
1569953100,2019-10-01 18:05:00.000,18668,,,,,,
1569953400,2019-10-01 18:10:00.000,18814,,,,,,
1569953700,2019-10-01 18:15:00.000,16769,,,,,,
1569954000,2019-10-01 18:20:00.000,18957,,,,,,
1569954300,2019-10-01 18:25:00.000,16953,,,,,,
1569954600,2019-10-01 18:30:00.000,18864,,,,,,
1569954900,2019-10-01 18:35:00.000,16614,,,,,,
1569955200,2019-10-01 18:40:00.000,16688,,,,,,
1569955500,2019-10-01 18:45:00.000,16860,,,,,,
1569955800,2019-10-01 18:50:00.000,17029,,,,,,
1569956100,2019-10-01 18:55:00.000,20816,,,,,,
