Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570636800,2019-10-09 16:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,49100,8620,90,0,
1570637100,2019-10-09 16:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,3100,8617,90,0,
1570637400,2019-10-09 16:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,13000,8617,90,0,
1570637700,2019-10-09 16:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,26200,8617,90,0,
1570638000,2019-10-09 16:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,41800,8617,90,0,
1570638300,2019-10-09 16:25:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Fine lock,500,8620,100,-416,
1570638600,2019-10-09 16:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,7700,8622,90,0,
1570638900,2019-10-09 16:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,18100,8622,90,0,
1570639200,2019-10-09 16:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,29700,8622,90,0,
1570639500,2019-10-09 16:45:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,43600,8622,90,0,
1570639800,2019-10-09 16:50:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,400,8616,100,-312,
1570640100,2019-10-09 16:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,8700,8618,90,0,
