Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1569974445,2019-10-02 00:00:45.722,6.468296E-4,-7.604599E-3,-9.6702576E-4,-1.6434193E-3,3.2673645E-1,3.225279E-1,3.3040237E-1,
1569974505,2019-10-02 00:01:45.722,-2.4676323E-3,-1.0445833E-2,-3.5541058E-3,-4.144907E-3,3.2453632E-1,3.185835E-1,3.2636547E-1,
1569974565,2019-10-02 00:02:45.723,-8.273125E-5,-8.1374645E-3,-1.2080669E-3,-1.907587E-3,3.2835197E-1,3.2367897E-1,3.3181858E-1,
1569974625,2019-10-02 00:03:45.722,2.0241737E-3,-6.185055E-3,5.1164627E-4,-2.503395E-5,3.4056282E-1,3.3403015E-1,3.42762E-1,
1569974685,2019-10-02 00:04:45.722,-2.5401115E-3,-1.0162592E-2,-3.7009716E-3,-3.7987232E-3,3.216219E-1,3.1581974E-1,3.2641315E-1,
1569974745,2019-10-02 00:05:45.761,1.5296936E-3,-6.230831E-3,4.5609474E-4,-2.0813942E-4,3.3462334E-1,3.2908058E-1,3.3860207E-1,
1569974805,2019-10-02 00:06:45.732,-3.4046173E-4,-8.678913E-3,-2.1083355E-3,-2.1822453E-3,3.2380962E-1,3.174286E-1,3.325739E-1,
1569974865,2019-10-02 00:07:45.722,-2.6738644E-3,-1.0311842E-2,-3.3068657E-3,-4.312992E-3,3.221836E-1,3.166628E-1,3.259964E-1,
1569974925,2019-10-02 00:08:45.722,-6.272793E-4,-8.495092E-3,-2.0620823E-3,-2.2668839E-3,3.2893276E-1,3.2251453E-1,3.306961E-1,
1569974985,2019-10-02 00:09:45.722,-4.849434E-4,-8.40807E-3,-1.8076897E-3,-2.532959E-3,3.2947922E-1,3.2436848E-1,3.3281326E-1,
1569975045,2019-10-02 00:10:45.722,-2.464056E-3,-1.043272E-2,-3.2393932E-3,-3.8826466E-3,3.2446194E-1,3.1964016E-1,3.274231E-1,
1569975105,2019-10-02 00:11:45.722,2.1009445E-3,-6.43301E-3,3.8456917E-4,5.38826E-4,3.3613014E-1,3.2946587E-1,3.3718872E-1,
1569975165,2019-10-02 00:12:45.722,3.3164024E-4,-8.035898E-3,-1.0256767E-3,-1.1675358E-3,3.309126E-1,3.2528305E-1,3.33786E-1,
1569975225,2019-10-02 00:13:45.723,1.3875961E-3,-6.036997E-3,9.4747543E-4,-1.0681152E-4,3.3627605E-1,3.3107567E-1,3.41156E-1,
1569975285,2019-10-02 00:14:45.722,1.4436245E-3,-5.9370995E-3,6.494522E-4,3.7956238E-4,3.338194E-1,3.2880592E-1,3.3730793E-1,
1569975345,2019-10-02 00:15:45.722,-1.835823E-4,-8.500814E-3,-1.7309189E-3,-1.7457008E-3,3.2801533E-1,3.2298756E-1,3.3560753E-1,
