Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570032045,2019-10-02 16:00:45.723,-2.605915E-4,-8.151054E-3,-1.5006065E-3,-2.028942E-3,3.3772278E-1,3.3125973E-1,3.4027863E-1,
1570032105,2019-10-02 16:01:45.722,-2.3725033E-3,-1.0313034E-2,-3.5431385E-3,-3.7927628E-3,3.2885838E-1,3.2349682E-1,3.317833E-1,
1570032165,2019-10-02 16:02:45.722,8.058548E-5,-7.6487064E-3,-1.193285E-3,-1.6252995E-3,3.363533E-1,3.3160496E-1,3.390484E-1,
1570032225,2019-10-02 16:03:45.722,1.9185543E-3,-5.8710575E-3,4.4059753E-4,5.7530403E-4,3.4014797E-1,3.3473778E-1,3.4284973E-1,
1570032285,2019-10-02 16:04:45.722,-3.3140182E-4,-8.27837E-3,-1.7976761E-3,-2.4733543E-3,3.3317757E-1,3.2831573E-1,3.3502865E-1,
1570032345,2019-10-02 16:05:45.722,-6.6423416E-4,-8.3146095E-3,-1.57547E-3,-2.1562576E-3,3.3366585E-1,3.278122E-1,3.3650494E-1,
1570032405,2019-10-02 16:06:45.722,2.1219254E-5,-7.671356E-3,-1.4772415E-3,-1.2373924E-3,3.339815E-1,3.2888126E-1,3.373375E-1,
1570032465,2019-10-02 16:07:45.763,-2.4912357E-3,-1.0014772E-2,-3.8983822E-3,-4.0113926E-3,3.2909775E-1,3.2333374E-1,3.306656E-1,
1570032525,2019-10-02 16:08:45.722,-5.493164E-4,-8.104801E-3,-1.7168522E-3,-1.7931461E-3,3.3423996E-1,3.2878304E-1,3.3604527E-1,
1570032585,2019-10-02 16:09:45.722,1.7542839E-3,-6.2134266E-3,2.975464E-4,6.0391426E-4,3.4172058E-1,3.36936E-1,3.4452248E-1,
1570032645,2019-10-02 16:10:45.722,9.6321106E-5,-7.9295635E-3,-1.1014938E-3,-1.6219616E-3,3.352852E-1,3.307209E-1,3.3869267E-1,
1570032705,2019-10-02 16:11:45.756,-2.3524761E-3,-1.0084152E-2,-3.4599304E-3,-3.7770271E-3,3.2698536E-1,3.228693E-1,3.305931E-1,
1570032765,2019-10-02 16:12:45.722,-2.7372837E-3,-1.0285139E-2,-3.5731792E-3,-4.070759E-3,3.2810593E-1,3.2210636E-1,3.3010387E-1,
1570032825,2019-10-02 16:13:45.722,-8.1300735E-5,-7.907629E-3,-1.4064312E-3,-1.568079E-3,3.357315E-1,3.3029556E-1,3.3797932E-1,
1570032885,2019-10-02 16:14:45.722,1.6512871E-3,-6.0625076E-3,3.3164024E-4,2.977848E-4,3.3959866E-1,3.3477783E-1,3.4137344E-1,
1570032945,2019-10-02 16:15:45.722,-2.6245117E-3,-1.0428667E-2,-3.4542084E-3,-4.2021275E-3,3.293419E-1,3.2368183E-1,3.3004284E-1,
1570033005,2019-10-02 16:16:45.734,2.0265579E-4,-8.062363E-3,-1.0635853E-3,-1.7168522E-3,3.345909E-1,3.282709E-1,3.386364E-1,
1570033065,2019-10-02 16:17:45.722,-5.7411194E-4,-8.38232E-3,-2.0840168E-3,-2.300024E-3,3.3306408E-1,3.2861137E-1,3.3589458E-1,
1570033125,2019-10-02 16:18:45.722,-2.243042E-3,-9.945393E-3,-3.3962727E-3,-3.758669E-3,3.3109665E-1,3.2634068E-1,3.3403492E-1,
1570033185,2019-10-02 16:19:45.722,2.529621E-4,-7.680893E-3,-9.481907E-4,-1.6548634E-3,3.3445644E-1,3.284645E-1,3.3580208E-1,
1570033245,2019-10-02 16:20:45.722,3.912449E-4,-7.3816776E-3,-1.1174679E-3,-1.7566681E-3,3.3097172E-1,3.2529068E-1,3.3383465E-1,
1570033305,2019-10-02 16:21:45.725,-4.4107437E-4,-8.356333E-3,-2.12574E-3,-2.390623E-3,3.3302116E-1,3.2714176E-1,3.3570385E-1,
1570033365,2019-10-02 16:22:45.723,-2.5458336E-3,-9.895802E-3,-4.267454E-3,-4.083872E-3,3.2724E-1,3.2165623E-1,3.3068085E-1,
1570033425,2019-10-02 16:23:45.723,-2.6640892E-3,-1.0107994E-2,-3.3402443E-3,-3.6382675E-3,3.27487E-1,3.2243443E-1,3.3055305E-1,
1570033485,2019-10-02 16:24:45.723,1.4996529E-3,-6.180048E-3,4.0912628E-4,2.2816658E-4,3.4020233E-1,3.3498192E-1,3.412876E-1,
1570033545,2019-10-02 16:25:45.722,-2.5217533E-3,-9.906769E-3,-2.8424263E-3,-3.5674572E-3,3.2730675E-1,3.2312202E-1,3.3219814E-1,
1570033605,2019-10-02 16:26:45.722,-2.7570724E-3,-9.986639E-3,-3.9072037E-3,-4.015684E-3,3.2663536E-1,3.217373E-1,3.3162403E-1,
1570033665,2019-10-02 16:27:45.722,6.914139E-5,-7.376671E-3,-1.128912E-3,-1.5525818E-3,3.3438396E-1,3.2967186E-1,3.3768082E-1,
