Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1569978045,2019-10-02 01:00:45.722,2.0487309E-3,-5.957365E-3,7.882118E-4,1.20162964E-4,3.3971977E-1,3.332548E-1,3.385191E-1,
1569978105,2019-10-02 01:01:45.725,-9.250641E-5,-7.736683E-3,-1.6589165E-3,-1.2404919E-3,3.3782673E-1,3.2847404E-1,3.3254337E-1,
1569978165,2019-10-02 01:02:45.722,1.6012192E-3,-6.2417984E-3,5.950928E-4,1.7738342E-4,3.3640385E-1,3.3198357E-1,3.3901024E-1,
1569978225,2019-10-02 01:03:45.722,-3.0064583E-4,-7.7388287E-3,-2.2096634E-3,-1.5583038E-3,3.3079815E-1,3.2599926E-1,3.3807087E-1,
1569978285,2019-10-02 01:04:45.722,-2.5160313E-3,-9.966373E-3,-3.7407875E-3,-4.406929E-3,3.2238197E-1,3.1729603E-1,3.2708168E-1,
1569978345,2019-10-02 01:05:45.724,1.4662743E-4,-7.722616E-3,-1.0359287E-3,-1.2164116E-3,3.3067226E-1,3.2679462E-1,3.3358288E-1,
1569978405,2019-10-02 01:06:45.722,-6.723404E-4,-8.376837E-3,-2.0785332E-3,-2.1824837E-3,3.341503E-1,3.2557487E-1,3.3150864E-1,
1569978465,2019-10-02 01:07:45.722,-2.7544498E-3,-1.0176659E-2,-3.7324429E-3,-4.125595E-3,3.24399E-1,3.1904793E-1,3.2709408E-1,
1569978525,2019-10-02 01:08:45.722,1.732111E-3,-5.989313E-3,4.6682358E-4,4.8422813E-4,3.3558273E-1,3.332796E-1,3.4204292E-1,
1569978585,2019-10-02 01:09:45.722,-3.232956E-4,-8.3630085E-3,-1.5642643E-3,-1.4636517E-3,3.293829E-1,3.2416153E-1,3.3070755E-1,
1569978645,2019-10-02 01:10:45.722,-2.1734238E-3,-1.0117531E-2,-3.7415028E-3,-3.8506985E-3,3.2720566E-1,3.2016087E-1,3.2645893E-1,
1569978705,2019-10-02 01:11:45.722,1.7139912E-3,-6.1216354E-3,1.039505E-4,2.6130676E-4,3.3874893E-1,3.3201504E-1,3.3892918E-1,
1569978765,2019-10-02 01:12:45.722,-2.3126602E-4,-7.906914E-3,-1.1992455E-3,-1.3558865E-3,3.3380032E-1,3.295536E-1,3.3740902E-1,
1569978825,2019-10-02 01:13:45.722,1.6801357E-3,-6.144047E-3,1.1301041E-3,-2.7751923E-4,3.4109783E-1,3.3673668E-1,3.4552765E-1,
1569978885,2019-10-02 01:14:45.722,-6.072521E-4,-8.5942745E-3,-1.4219284E-3,-2.0377636E-3,3.332243E-1,3.2467175E-1,3.3253098E-1,
1569978945,2019-10-02 01:15:45.722,-8.573532E-4,-8.3909035E-3,-1.636982E-3,-2.3825169E-3,3.3329105E-1,3.2800198E-1,3.373518E-1,
1569979005,2019-10-02 01:16:45.722,-7.77483E-4,-8.766413E-3,-1.9569397E-3,-2.6946068E-3,3.3017159E-1,3.2810116E-1,3.371582E-1,
1569979065,2019-10-02 01:17:45.722,-2.5582314E-3,-1.0414839E-2,-3.4327507E-3,-3.909111E-3,3.21517E-1,3.2192707E-1,3.3096886E-1,
1569979125,2019-10-02 01:18:45.722,-5.376339E-4,-8.143425E-3,-1.1456013E-3,-1.3859272E-3,3.368559E-1,3.2506084E-1,3.3430004E-1,
1569979185,2019-10-02 01:19:45.722,-8.6569786E-4,-8.480787E-3,-1.9145012E-3,-2.1939278E-3,3.339634E-1,3.2828808E-1,3.3716965E-1,
1569979245,2019-10-02 01:20:45.722,2.8443336E-4,-8.089304E-3,-1.0373592E-3,-1.9495487E-3,3.3443928E-1,3.2889843E-1,3.3791542E-1,
1569979305,2019-10-02 01:21:45.725,2.2394657E-3,-6.4766407E-3,6.2561035E-4,2.7036667E-4,3.4012413E-1,3.3170986E-1,3.3990955E-1,
1569979365,2019-10-02 01:22:45.725,-9.2840195E-4,-7.815838E-3,-1.888752E-3,-2.2599697E-3,3.3098125E-1,3.3030224E-1,3.3945847E-1,
1569979425,2019-10-02 01:23:45.723,-2.6504993E-3,-9.915829E-3,-3.8032532E-3,-4.06909E-3,3.2840347E-1,3.187971E-1,3.267479E-1,
