Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570014045,2019-10-02 11:00:45.722,4.7683716E-5,-7.943392E-3,-9.665489E-4,-1.5370846E-3,3.4493637E-1,3.39427E-1,3.4704494E-1,
1570014105,2019-10-02 11:01:45.722,1.6543865E-3,-5.914688E-3,3.8933754E-4,5.4836273E-6,3.5081196E-1,3.4674454E-1,3.554268E-1,
1570014165,2019-10-02 11:02:45.722,-2.3989677E-3,-1.0237694E-2,-3.6919117E-3,-3.9992332E-3,3.413906E-1,3.3636284E-1,3.4471798E-1,
1570014225,2019-10-02 11:03:45.723,-2.7608871E-4,-7.818699E-3,-1.4882088E-3,-1.3267994E-3,3.4453773E-1,3.3908367E-1,3.4755707E-1,
1570014285,2019-10-02 11:04:45.722,-3.3712387E-4,-8.720636E-3,-1.9381046E-3,-2.1381378E-3,3.3734894E-1,3.320055E-1,3.403721E-1,
1570014345,2019-10-02 11:05:45.722,1.3160706E-4,-7.871628E-3,-1.1711121E-3,-1.8150806E-3,3.465309E-1,3.412714E-1,3.4874535E-1,
1570014405,2019-10-02 11:06:45.722,1.9242764E-3,-6.0555935E-3,5.2285194E-4,-1.0108948E-4,3.4987545E-1,3.447113E-1,3.5328197E-1,
1570014465,2019-10-02 11:07:45.722,-3.5309792E-4,-8.490086E-3,-2.08354E-3,-2.1345615E-3,3.4307575E-1,3.3817768E-1,3.466339E-1,
1570014525,2019-10-02 11:08:45.722,-8.440018E-5,-7.95269E-3,-1.1651516E-3,-1.4929771E-3,3.3906078E-1,3.3189392E-1,3.411436E-1,
1570014585,2019-10-02 11:09:45.722,-9.858608E-4,-8.729219E-3,-1.4898777E-3,-2.4366379E-3,3.4686565E-1,3.4100723E-1,3.5012436E-1,
1570014645,2019-10-02 11:10:45.722,-1.7404556E-5,-7.594824E-3,-8.740425E-4,-1.5411377E-3,3.433876E-1,3.397169E-1,3.4754372E-1,
1570014705,2019-10-02 11:11:45.722,2.0096302E-3,-6.1614513E-3,2.7608871E-4,6.41346E-5,3.4486198E-1,3.3965874E-1,3.4816647E-1,
1570014765,2019-10-02 11:12:45.723,-1.0752678E-4,-7.928371E-3,-1.01161E-3,-1.8730164E-3,3.4532833E-1,3.3985996E-1,3.4738064E-1,
1570014825,2019-10-02 11:13:45.723,1.907587E-3,-6.1047077E-3,9.937286E-4,3.8456917E-4,3.4539318E-1,3.3980083E-1,3.463831E-1,
1570014885,2019-10-02 11:14:45.730,-4.041195E-4,-8.460283E-3,-1.7566681E-3,-2.2604465E-3,3.4773445E-1,3.43585E-1,3.4943008E-1,
1570014945,2019-10-02 11:15:45.722,-5.7458878E-5,-7.594824E-3,-1.3132095E-3,-1.7142296E-3,3.3983517E-1,3.3472252E-1,3.4303665E-1,
1570015005,2019-10-02 11:16:45.722,-2.8848648E-4,-8.413792E-3,-1.6651154E-3,-2.2306442E-3,3.461771E-1,3.3915043E-1,3.4818554E-1,
1570015065,2019-10-02 11:17:45.725,-2.6433468E-3,-1.0234594E-2,-3.837347E-3,-3.5731792E-3,3.3124733E-1,3.273754E-1,3.347292E-1,
1570015125,2019-10-02 11:18:45.722,1.7535686E-3,-6.1557293E-3,7.18832E-4,3.0326843E-4,3.5200024E-1,3.4650707E-1,3.5471344E-1,
1570015185,2019-10-02 11:19:45.722,-2.3126602E-5,-7.2948933E-3,-1.2414455E-3,-1.5032291E-3,3.4461117E-1,3.3954334E-1,3.4818268E-1,
1570015245,2019-10-02 11:20:45.722,-7.138252E-4,-8.281946E-3,-1.688242E-3,-1.9233227E-3,3.4361172E-1,3.3933067E-1,3.462286E-1,
1570015305,2019-10-02 11:21:45.722,-4.711151E-4,-7.700205E-3,-1.4419556E-3,-9.953976E-4,3.4441376E-1,3.396206E-1,3.4650707E-1,
1570015365,2019-10-02 11:22:45.722,-1.6951561E-4,-7.716894E-3,-8.234978E-4,-1.5294552E-3,3.443432E-1,3.385105E-1,3.4688663E-1,
1570015425,2019-10-02 11:23:45.722,-9.2482567E-4,-8.548975E-3,-1.7225742E-3,-1.6856194E-3,3.4750366E-1,3.4274197E-1,3.5054874E-1,
1570015485,2019-10-02 11:24:45.725,-2.7062893E-3,-1.0120153E-2,-3.5078526E-3,-4.1048527E-3,3.3316422E-1,3.2859135E-1,3.362379E-1,
1570015545,2019-10-02 11:25:45.722,-1.0704994E-4,-7.851839E-3,-8.442402E-4,-1.2791157E-3,3.4591007E-1,3.402109E-1,3.4758282E-1,
1570015605,2019-10-02 11:26:45.722,-2.575636E-3,-1.02136135E-2,-3.7026405E-3,-4.0929317E-3,3.375311E-1,3.3234596E-1,3.4106922E-1,
1570015665,2019-10-02 11:27:45.722,-1.1014938E-4,-7.9603195E-3,-1.0604858E-3,-1.2559891E-3,3.464508E-1,3.4158707E-1,3.4883404E-1,
1570015725,2019-10-02 11:28:45.722,2.101183E-3,-6.4315796E-3,3.2496452E-4,3.6406517E-4,3.498602E-1,3.4620476E-1,3.5349655E-1,
1570015785,2019-10-02 11:29:45.735,-1.475811E-4,-7.878542E-3,-1.5203953E-3,-1.4445782E-3,3.3963966E-1,3.3493423E-1,3.4101772E-1,
1570015845,2019-10-02 11:30:45.725,-1.0585785E-4,-7.8086853E-3,-8.8882446E-4,-1.9226074E-3,3.4370136E-1,3.3950233E-1,3.4840965E-1,
1570015905,2019-10-02 11:31:45.725,1.7254353E-3,-5.908966E-3,4.0912628E-4,8.7976456E-5,3.4605885E-1,3.4136868E-1,3.482628E-1,
1570015965,2019-10-02 11:32:45.722,-6.8569183E-4,-8.406639E-3,-2.2056103E-3,-1.988411E-3,3.4362316E-1,3.3841705E-1,3.4644985E-1,
1570016025,2019-10-02 11:33:45.722,-8.251667E-4,-8.496523E-3,-1.6434193E-3,-2.1941662E-3,3.4481907E-1,3.3956242E-1,3.478279E-1,
1570016085,2019-10-02 11:34:45.722,1.8615723E-3,-6.3681602E-3,3.3521652E-4,2.8848648E-4,3.4655666E-1,3.4052467E-1,3.4910202E-1,
1570016145,2019-10-02 11:35:45.722,2.089262E-3,-5.7599545E-3,9.069443E-4,4.3296814E-4,3.4622192E-1,3.41506E-1,3.4779072E-1,
1570016205,2019-10-02 11:36:45.722,-5.5527687E-4,-8.348703E-3,-1.6410351E-3,-2.2604465E-3,3.4378147E-1,3.3874893E-1,3.4714127E-1,
1570016265,2019-10-02 11:37:45.722,2.0604134E-3,-6.0431957E-3,7.610321E-4,4.6801567E-4,3.553505E-1,3.492775E-1,3.578167E-1,
1570016325,2019-10-02 11:38:45.723,1.8408298E-3,-6.036997E-3,6.904602E-4,4.6277046E-4,3.462715E-1,3.404684E-1,3.484745E-1,
1570016385,2019-10-02 11:39:45.722,-8.020401E-4,-8.444548E-3,-1.7259121E-3,-2.421379E-3,3.3949184E-1,3.3377075E-1,3.4265614E-1,
1570016445,2019-10-02 11:40:45.722,2.169609E-4,-8.094549E-3,-1.1422634E-3,-1.3725758E-3,3.437109E-1,3.389759E-1,3.465271E-1,
1570016505,2019-10-02 11:41:45.722,-7.2693825E-4,-8.705139E-3,-1.5022755E-3,-2.1586418E-3,3.4832382E-1,3.4340858E-1,3.5019207E-1,
1570016565,2019-10-02 11:42:45.722,-5.567074E-4,-8.24213E-3,-2.136469E-3,-2.503872E-3,3.3925343E-1,3.342142E-1,3.409853E-1,
1570016625,2019-10-02 11:43:45.722,-4.0984154E-4,-8.13818E-3,-1.837492E-3,-1.7859936E-3,3.3930779E-1,3.3497238E-1,3.4165668E-1,
1570016685,2019-10-02 11:44:45.722,-6.375313E-4,-8.621931E-3,-1.9421577E-3,-2.3903847E-3,3.4804535E-1,3.4139824E-1,3.5030365E-1,
1570016745,2019-10-02 11:45:45.722,-7.162094E-4,-8.6658E-3,-2.0840168E-3,-2.301693E-3,3.4037495E-1,3.3497047E-1,3.4370422E-1,
1570016805,2019-10-02 11:46:45.722,-3.0646324E-3,-1.0244608E-2,-3.7777424E-3,-4.2746067E-3,3.3453274E-1,3.2862473E-1,3.391571E-1,
1570016865,2019-10-02 11:47:45.723,-5.2142143E-4,-7.535696E-3,-1.2719631E-3,-1.907587E-3,3.4088516E-1,3.3508492E-1,3.4207344E-1,
1570016925,2019-10-02 11:48:45.723,-2.2890568E-3,-1.03030205E-2,-3.494501E-3,-4.003048E-3,3.3707905E-1,3.3408928E-1,3.4122944E-1,
1570016985,2019-10-02 11:49:45.722,-5.841255E-4,-8.270502E-3,-2.2306442E-3,-1.7664433E-3,3.3964634E-1,3.3530903E-1,3.420725E-1,
1570017045,2019-10-02 11:50:45.725,-8.137226E-4,-8.522272E-3,-1.4295578E-3,-2.6085377E-3,3.4251595E-1,3.373289E-1,3.4698486E-1,
1570017105,2019-10-02 11:51:45.725,-2.2718906E-3,-1.0019302E-2,-3.364563E-3,-4.143715E-3,3.3782673E-1,3.3268452E-1,3.4071255E-1,
1570017165,2019-10-02 11:52:45.722,1.4836788E-3,-6.291151E-3,1.9454956E-4,-4.220009E-5,3.4570122E-1,3.4020138E-1,3.4791946E-1,
1570017225,2019-10-02 11:53:45.722,1.6441345E-3,-5.8128834E-3,6.246567E-4,3.7026405E-4,3.505659E-1,3.4521294E-1,3.5203552E-1,
