Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570024845,2019-10-02 14:00:45.723,-8.7976456E-5,-7.6930523E-3,-1.3668537E-3,-1.6722679E-3,3.3871746E-1,3.3224297E-1,3.4064865E-1,
1570024905,2019-10-02 14:01:45.722,1.7485619E-3,-5.8755875E-3,4.6515465E-4,3.1208992E-4,3.4592915E-1,3.408966E-1,3.4923267E-1,
1570024965,2019-10-02 14:02:45.723,1.7888546E-3,-6.171465E-3,7.1310997E-4,4.503727E-4,3.428402E-1,3.3842278E-1,3.4604168E-1,
1570025025,2019-10-02 14:03:45.722,4.029274E-5,-7.389307E-3,-1.1992455E-3,-1.159668E-3,3.3920765E-1,3.3382225E-1,3.4248638E-1,
1570025085,2019-10-02 14:04:45.722,-3.8003922E-4,-8.56328E-3,-2.028942E-3,-2.245903E-3,3.4305096E-1,3.3810043E-1,3.4473896E-1,
1570025145,2019-10-02 14:05:45.761,-1.3160706E-4,-7.1413517E-3,-9.953976E-4,-1.3253689E-3,3.3798504E-1,3.3319473E-1,3.415661E-1,
1570025205,2019-10-02 14:06:45.739,1.1920929E-5,-7.403612E-3,-1.2907982E-3,-1.5633106E-3,3.3929062E-1,3.3518505E-1,3.4274006E-1,
1570025265,2019-10-02 14:07:45.722,1.6899109E-3,-5.726099E-3,3.902912E-4,4.0769577E-4,3.4535122E-1,3.4069252E-1,3.4779644E-1,
1570025325,2019-10-02 14:08:45.722,2.837181E-4,-7.938385E-3,-9.589195E-4,-1.5797615E-3,3.376379E-1,3.319416E-1,3.4132576E-1,
1570025385,2019-10-02 14:09:45.722,-2.3641586E-3,-1.0311842E-2,-3.4270287E-3,-3.7634373E-3,3.375206E-1,3.326416E-1,3.4047222E-1,
1570025445,2019-10-02 14:10:45.722,6.198883E-6,-7.464409E-3,-1.3833046E-3,-1.979351E-3,3.380928E-1,3.3303165E-1,3.4254456E-1,
1570025505,2019-10-02 14:11:45.722,-2.3641586E-3,-1.0069132E-2,-3.5746098E-3,-3.8585663E-3,3.3134937E-1,3.2659435E-1,3.356266E-1,
1570025565,2019-10-02 14:12:45.722,-7.081032E-4,-8.227348E-3,-1.8167496E-3,-1.8208027E-3,3.3764076E-1,3.3120537E-1,3.4058475E-1,
1570025625,2019-10-02 14:13:45.722,-2.4147034E-3,-1.0359287E-2,-3.7043095E-3,-3.758669E-3,3.3068752E-1,3.2563305E-1,3.3301735E-1,
1570025685,2019-10-02 14:14:45.722,-3.437996E-4,-8.210182E-3,-1.6591549E-3,-1.9438267E-3,3.3686447E-1,3.3155918E-1,3.3970165E-1,
1570025745,2019-10-02 14:15:45.722,1.8293858E-3,-5.857706E-3,5.7172775E-4,3.3211708E-4,3.451929E-1,3.410883E-1,3.4848022E-1,
1570025805,2019-10-02 14:16:45.722,-7.138252E-4,-8.43811E-3,-1.8558502E-3,-2.379179E-3,3.429594E-1,3.370924E-1,3.4741402E-1,
1570025865,2019-10-02 14:17:45.722,-3.8194656E-4,-8.061647E-3,-1.6815662E-3,-1.9145012E-3,3.3952427E-1,3.3377075E-1,3.440361E-1,
1570025925,2019-10-02 14:18:45.722,-1.0092258E-3,-8.485556E-3,-1.7549992E-3,-2.1133423E-3,3.385048E-1,3.3174896E-1,3.413782E-1,
1570025985,2019-10-02 14:19:45.752,2.79665E-4,-7.2159767E-3,-9.7441673E-4,-1.1284351E-3,3.3958817E-1,3.3323765E-1,3.4644318E-1,
1570026045,2019-10-02 14:20:45.723,1.8060207E-3,-6.366968E-3,7.162094E-4,2.515316E-4,3.4866714E-1,3.444929E-1,3.5195446E-1,
1570026105,2019-10-02 14:21:45.722,-2.5548935E-3,-1.0133743E-2,-3.424406E-3,-3.8661957E-3,3.304777E-1,3.242855E-1,3.3218098E-1,
1570026165,2019-10-02 14:22:45.722,1.6212463E-3,-5.194664E-3,5.722046E-4,3.5238266E-4,3.4625435E-1,3.409052E-1,3.483715E-1,
