Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570035645,2019-10-02 17:00:45.722,6.790161E-4,-7.6031685E-3,-1.044035E-3,-1.688242E-3,3.3347988E-1,3.280716E-1,3.3624363E-1,
1570035705,2019-10-02 17:01:45.722,1.9111633E-3,-6.2320232E-3,6.8068504E-4,3.7837029E-4,3.3321762E-1,3.273983E-1,3.374815E-1,
1570035765,2019-10-02 17:02:45.723,1.6357899E-3,-5.377054E-3,4.041195E-4,-1.6188622E-4,3.3595657E-1,3.297434E-1,3.3746433E-1,
1570035825,2019-10-02 17:03:45.722,1.614809E-3,-6.1120987E-3,5.662441E-4,3.8528442E-4,3.352642E-1,3.29957E-1,3.3804798E-1,
1570035885,2019-10-02 17:04:45.722,1.6121864E-3,-5.951643E-3,3.299713E-4,7.510185E-5,3.396864E-1,3.3458328E-1,3.4264565E-1,
1570035945,2019-10-02 17:05:45.722,-2.6128292E-3,-1.0154724E-2,-3.515482E-3,-4.1263103E-3,3.2685852E-1,3.2130432E-1,3.3088112E-1,
1570036005,2019-10-02 17:06:45.722,-1.6820431E-3,-1.0409117E-2,-3.1766891E-3,-3.4079552E-3,3.2476807E-1,3.1915855E-1,3.2735157E-1,
1570036065,2019-10-02 17:07:45.722,-6.6518784E-4,-8.475065E-3,-1.606226E-3,-2.0010471E-3,3.3351898E-1,3.273716E-1,3.3568E-1,
1570036125,2019-10-02 17:08:45.732,-2.48003E-3,-1.0013342E-2,-3.6342144E-3,-4.378557E-3,3.232746E-1,3.179388E-1,3.2736397E-1,
1570036185,2019-10-02 17:09:45.722,1.4147758E-3,-6.1609745E-3,1.5163422E-4,2.0098686E-4,3.3556366E-1,3.309517E-1,3.3913803E-1,
1570036245,2019-10-02 17:10:45.722,-3.4332275E-5,-8.4450245E-3,-1.2662411E-3,-1.8646717E-3,3.3045387E-1,3.2456112E-1,3.3238888E-1,
1570036305,2019-10-02 17:11:45.722,-1.9505024E-3,-9.879351E-3,-3.3211708E-3,-3.8192272E-3,3.23781E-1,3.1891155E-1,3.2741547E-1,
