Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1569978045,2019-10-02 01:00:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,20000,9001,0,2019-10-02 00:38:12.000000000,
1569978105,2019-10-02 01:01:45.725,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,20900,9001,0,2019-10-02 00:38:12.000000000,
1569978165,2019-10-02 01:02:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,22000,9001,0,2019-10-02 00:38:12.000000000,
1569978225,2019-10-02 01:03:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,23200,9001,0,2019-10-02 00:38:12.000000000,
1569978285,2019-10-02 01:04:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,24100,9001,0,2019-10-02 00:38:12.000000000,
1569978345,2019-10-02 01:05:45.724,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,25100,9001,0,2019-10-02 00:38:12.000000000,
1569978405,2019-10-02 01:06:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,25900,9001,0,2019-10-02 00:38:12.000000000,
1569978465,2019-10-02 01:07:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,26900,9001,0,2019-10-02 00:38:12.000000000,
1569978525,2019-10-02 01:08:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,28000,9001,0,2019-10-02 00:38:12.000000000,
1569978585,2019-10-02 01:09:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,28800,9001,0,2019-10-02 00:38:12.000000000,
1569978645,2019-10-02 01:10:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,29600,9001,0,2019-10-02 00:38:12.000000000,
1569978705,2019-10-02 01:11:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,30600,9001,0,2019-10-02 00:38:12.000000000,
1569978765,2019-10-02 01:12:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,31400,9001,0,2019-10-02 00:38:12.000000000,
1569978825,2019-10-02 01:13:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,32300,9001,0,2019-10-02 00:38:12.000000000,
1569978885,2019-10-02 01:14:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,33300,9001,0,2019-10-02 00:38:12.000000000,
1569978945,2019-10-02 01:15:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,34100,9001,0,2019-10-02 00:38:12.000000000,
1569979005,2019-10-02 01:16:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,34900,9001,0,2019-10-02 00:38:12.000000000,
1569979065,2019-10-02 01:17:45.722,57.990592N 10.574519E 193m,Off,6,3.4716938E0,2.3483458E0,Time OK,Free running,35900,9001,0,2019-10-02 00:38:12.000000000,
