Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1569999645,2019-10-02 07:00:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,14100,8981,0,2019-10-02 06:45:42.000000000,
1569999705,2019-10-02 07:01:45.752,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,14900,8981,0,2019-10-02 06:45:42.000000000,
1569999765,2019-10-02 07:02:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,15900,8981,0,2019-10-02 06:45:42.000000000,
1569999825,2019-10-02 07:03:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,16800,8981,0,2019-10-02 06:45:42.000000000,
1569999885,2019-10-02 07:04:45.723,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,17600,8981,0,2019-10-02 06:45:42.000000000,
1569999945,2019-10-02 07:05:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,18400,8981,0,2019-10-02 06:45:42.000000000,
1570000005,2019-10-02 07:06:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,19300,8981,0,2019-10-02 06:45:42.000000000,
1570000065,2019-10-02 07:07:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,20200,8981,0,2019-10-02 06:45:42.000000000,
1570000125,2019-10-02 07:08:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,21100,8981,0,2019-10-02 06:45:42.000000000,
1570000185,2019-10-02 07:09:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,22200,8981,0,2019-10-02 06:45:42.000000000,
1570000245,2019-10-02 07:10:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,23200,8981,0,2019-10-02 06:45:42.000000000,
1570000305,2019-10-02 07:11:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,24000,8981,0,2019-10-02 06:45:42.000000000,
1570000365,2019-10-02 07:12:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,24900,8981,0,2019-10-02 06:45:42.000000000,
1570000425,2019-10-02 07:13:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,25700,8981,0,2019-10-02 06:45:42.000000000,
1570000485,2019-10-02 07:14:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,26600,8981,0,2019-10-02 06:45:42.000000000,
1570000545,2019-10-02 07:15:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,27600,8981,0,2019-10-02 06:45:42.000000000,
1570000605,2019-10-02 07:16:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,28400,8981,0,2019-10-02 06:45:42.000000000,
1570000665,2019-10-02 07:17:45.725,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,29400,8981,0,2019-10-02 06:45:42.000000000,
1570000725,2019-10-02 07:18:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,30600,8981,0,2019-10-02 06:45:42.000000000,
1570000785,2019-10-02 07:19:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,31600,8981,0,2019-10-02 06:45:42.000000000,
1570000845,2019-10-02 07:20:45.756,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,32500,8981,0,2019-10-02 06:45:42.000000000,
1570000905,2019-10-02 07:21:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,33600,8981,0,2019-10-02 06:45:42.000000000,
1570000965,2019-10-02 07:22:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,34800,8981,0,2019-10-02 06:45:42.000000000,
1570001025,2019-10-02 07:23:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,35700,8981,0,2019-10-02 06:45:42.000000000,
1570001085,2019-10-02 07:24:45.732,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,36700,8981,0,2019-10-02 06:45:42.000000000,
1570001145,2019-10-02 07:25:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,37600,8981,0,2019-10-02 06:45:42.000000000,
1570001205,2019-10-02 07:26:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,38400,8981,0,2019-10-02 06:45:42.000000000,
1570001265,2019-10-02 07:27:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,39300,8981,0,2019-10-02 06:45:42.000000000,
1570001325,2019-10-02 07:28:45.725,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,40200,8981,0,2019-10-02 06:45:42.000000000,
1570001385,2019-10-02 07:29:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,41100,8981,0,2019-10-02 06:45:42.000000000,
1570001445,2019-10-02 07:30:45.756,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,42200,8981,0,2019-10-02 06:45:42.000000000,
1570001505,2019-10-02 07:31:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,43300,8981,0,2019-10-02 06:45:42.000000000,
1570001565,2019-10-02 07:32:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,44200,8981,0,2019-10-02 06:45:42.000000000,
1570001625,2019-10-02 07:33:45.725,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,45100,8981,0,2019-10-02 06:45:42.000000000,
1570001685,2019-10-02 07:34:45.763,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,46000,8981,0,2019-10-02 06:45:42.000000000,
1570001745,2019-10-02 07:35:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,46900,8981,0,2019-10-02 06:45:42.000000000,
1570001805,2019-10-02 07:36:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,47900,8981,0,2019-10-02 06:45:42.000000000,
1570001865,2019-10-02 07:37:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,49000,8981,0,2019-10-02 06:45:42.000000000,
1570001925,2019-10-02 07:38:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,50000,8981,0,2019-10-02 06:45:42.000000000,
1570001985,2019-10-02 07:39:45.722,57.990608N 10.574503E 188m,Off,8,2.3326802E0,1.3764478E0,Time OK,Free running,50900,8981,0,2019-10-02 06:45:42.000000000,
1570002045,2019-10-02 07:40:45.722,57.990608N 10.574503E 188m,No GPS time,8,2.3326802E0,1.3764478E0,Time OK,Free running,51700,8981,0,2019-10-02 06:45:42.000000000,
1570002105,2019-10-02 07:41:45.723,57.990548N 10.574468E 212m,Doing fixes,6,2.242309E0,1.3070642E0,Time OK,Coarse lock,100,8933,312,2019-10-02 07:41:42.000000000,
