Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570006845,2019-10-02 09:00:45.722,1.7435551E-3,-6.341696E-3,1.0373592E-3,1.5425682E-4,3.5035038E-1,3.4486008E-1,3.5325718E-1,
1570006905,2019-10-02 09:01:45.722,-5.0878525E-4,-8.340359E-3,-1.8670559E-3,-2.3376942E-3,3.4335327E-1,3.3911228E-1,3.4571743E-1,
1570006965,2019-10-02 09:02:45.723,1.7113686E-3,-6.3169003E-3,7.7080727E-4,2.772808E-4,3.4441662E-1,3.4024048E-1,3.4735584E-1,
1570007025,2019-10-02 09:03:45.723,-4.389286E-4,-8.327246E-3,-1.5428066E-3,-2.030611E-3,3.440323E-1,3.3854294E-1,3.474474E-1,
1570007085,2019-10-02 09:04:45.723,1.7771721E-3,-6.0317516E-3,3.5572052E-4,5.9342384E-4,3.506813E-1,3.450508E-1,3.5302258E-1,
1570007145,2019-10-02 09:05:45.723,-2.6013851E-3,-1.0046005E-2,-3.7312508E-3,-4.3697357E-3,3.3829212E-1,3.3269024E-1,3.4154224E-1,
1570007205,2019-10-02 09:06:45.723,2.770424E-4,-7.935286E-3,-1.3525486E-3,-1.3725758E-3,3.4614658E-1,3.407755E-1,3.4905052E-1,
1570007265,2019-10-02 09:07:45.733,1.9664764E-3,-6.376505E-3,2.8944016E-4,-5.507469E-5,3.4619904E-1,3.4133434E-1,3.4850597E-1,
1570007325,2019-10-02 09:08:45.722,-3.5524368E-4,-8.333206E-3,-1.5997887E-3,-2.3741722E-3,3.4440517E-1,3.392849E-1,3.4665298E-1,
1570007385,2019-10-02 09:09:45.722,-5.4192543E-4,-8.465767E-3,-1.2056828E-3,-2.247095E-3,3.435526E-1,3.3907223E-1,3.464985E-1,
1570007445,2019-10-02 09:10:45.722,-2.159357E-3,-1.0494471E-2,-3.5026073E-3,-3.8468838E-3,3.4012794E-1,3.3417797E-1,3.4320736E-1,
1570007505,2019-10-02 09:11:45.722,-7.7056885E-4,-8.877993E-3,-1.6474724E-3,-2.4106503E-3,3.4386063E-1,3.389492E-1,3.4667015E-1,
