Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1569956445,2019-10-01 19:00:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,,2.36143024E2,5.6909968E1,2.84542144E2,2.85001984E2,1.38925264E2,7.464496E1,2.17580672E2,9.785816E1,3.30546976E2,,,,6.881927999999999E1,3.6422644E1,5.1239664E1,1.5989263E1,3.0027082E1,6.9644616E1,6.934298999999999E0,6.082235E0,8.565017E0,,,,5,7,13,15,28,30,2,9,21,,,,15,1,4,1,6,15,1,0,0,,,,
1569956505,2019-10-01 19:01:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,,2.36143024E2,5.6909968E1,2.84542144E2,2.85001984E2,1.38925264E2,7.464496E1,2.17580672E2,9.785816E1,3.30546976E2,,,,6.881927999999999E1,3.6422644E1,5.1239664E1,1.5989263E1,3.0027082E1,6.9644616E1,6.934298999999999E0,6.082235E0,8.565017E0,,,,5,7,13,15,28,30,2,9,21,,,,15,1,4,1,6,15,1,0,0,,,,
1569956565,2019-10-01 19:02:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,,2.36143024E2,5.6909968E1,2.84542144E2,2.85001984E2,1.38925264E2,7.464496E1,2.17580672E2,9.785816E1,3.30546976E2,,,,6.881927999999999E1,3.6422644E1,5.1239664E1,1.5989263E1,3.0027082E1,6.9644616E1,6.934298999999999E0,6.082235E0,8.565017E0,,,,5,7,13,15,28,30,2,9,21,,,,15,1,4,1,6,15,1,0,0,,,,
1569956625,2019-10-01 19:03:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,,2.36143024E2,5.6909968E1,2.84542144E2,2.85001984E2,1.38925264E2,7.464496E1,2.17580672E2,9.785816E1,3.30546976E2,,,,6.881927999999999E1,3.6422644E1,5.1239664E1,1.5989263E1,3.0027082E1,6.9644616E1,6.934298999999999E0,6.082235E0,8.565017E0,,,,5,7,13,15,28,30,2,9,21,,,,15,1,4,1,6,15,1,0,0,,,,
1569956685,2019-10-01 19:04:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,,2.36143024E2,5.6909968E1,2.84542144E2,2.85001984E2,1.38925264E2,7.464496E1,2.17580672E2,9.785816E1,3.30546976E2,,,,6.881927999999999E1,3.6422644E1,5.1239664E1,1.5989263E1,3.0027082E1,6.9644616E1,6.934298999999999E0,6.082235E0,8.565017E0,,,,5,7,13,15,28,30,2,9,21,,,,15,1,4,1,6,15,1,0,0,,,,
1569956745,2019-10-01 19:05:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,,2.36143024E2,5.6909968E1,2.84542144E2,2.85001984E2,1.38925264E2,7.464496E1,2.17580672E2,9.785816E1,3.30546976E2,,,,6.881927999999999E1,3.6422644E1,5.1239664E1,1.5989263E1,3.0027082E1,6.9644616E1,6.934298999999999E0,6.082235E0,8.565017E0,,,,5,7,13,15,28,30,2,9,21,,,,15,1,4,1,6,15,1,0,0,,,,
1569956805,2019-10-01 19:06:45.723,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,,2.36143024E2,5.6909968E1,2.84542144E2,2.85001984E2,1.38925264E2,7.464496E1,2.17580672E2,9.785816E1,3.30546976E2,,,,6.881927999999999E1,3.6422644E1,5.1239664E1,1.5989263E1,3.0027082E1,6.9644616E1,6.934298999999999E0,6.082235E0,8.565017E0,,,,5,7,13,15,28,30,2,9,21,,,,15,1,4,1,6,15,1,0,0,,,,
1569956865,2019-10-01 19:07:45.724,Acquired,Acquired,Acquired,Acquired,,Acquired,Not acquired,Not acquired,Not acquired,,,,2.34897168E2,5.6906499999999994E1,2.8487715199999997E2,2.85203936E2,,7.3909128E1,2.17342816E2,9.8107208E1,3.30222304E2,,,,6.866498399999999E1,3.6021068E1,5.1639016E1,1.6373164E1,,6.9257808E1,6.565542E0,5.732907E0,8.71907E0,,,,5,7,13,15,,30,2,9,21,,,,15,2,3,3,,15,1,0,0,,,,
1569956925,2019-10-01 19:08:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,,2.0276711999999998E2,5.955992E1,3.01092832E2,2.9224271999999996E2,1.2317528E2,6.2517356E1,4.014226E1,3.1601964799999996E2,,,,,5.5256584E1,1.9870624E1,6.8513192E1,3.228806E1,4.5589476E1,5.2257892E1,7.335292E0,1.1938854E1,,,,,5,7,13,15,28,30,8,21,,,,,16,4,11,14,7,10,0,0,,,,,
1569956985,2019-10-01 19:09:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,,2.0276711999999998E2,5.955992E1,3.01092832E2,2.9224271999999996E2,1.2317528E2,6.2517356E1,4.014226E1,3.1601964799999996E2,,,,,5.5256584E1,1.9870624E1,6.8513192E1,3.228806E1,4.5589476E1,5.2257892E1,7.335292E0,1.1938854E1,,,,,5,7,13,15,28,30,8,21,,,,,16,4,11,14,7,10,0,0,,,,,
1569957045,2019-10-01 19:10:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,,2.0276711999999998E2,5.955992E1,3.01092832E2,2.9224271999999996E2,1.2317528E2,6.2517356E1,4.014226E1,3.1601964799999996E2,,,,,5.5256584E1,1.9870624E1,6.8513192E1,3.228806E1,4.5589476E1,5.2257892E1,7.335292E0,1.1938854E1,,,,,5,7,13,15,28,30,8,21,,,,,16,4,11,14,7,10,0,0,,,,,
1569957105,2019-10-01 19:11:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,,2.0276711999999998E2,5.955992E1,3.01092832E2,2.9224271999999996E2,1.2317528E2,6.2517356E1,4.014226E1,3.1601964799999996E2,,,,,5.5256584E1,1.9870624E1,6.8513192E1,3.228806E1,4.5589476E1,5.2257892E1,7.335292E0,1.1938854E1,,,,,5,7,13,15,28,30,8,21,,,,,16,4,11,14,7,10,0,0,,,,,
1569957165,2019-10-01 19:12:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,,2.0276711999999998E2,5.955992E1,3.01092832E2,2.9224271999999996E2,1.2317528E2,6.2517356E1,4.014226E1,3.1601964799999996E2,,,,,5.5256584E1,1.9870624E1,6.8513192E1,3.228806E1,4.5589476E1,5.2257892E1,7.335292E0,1.1938854E1,,,,,5,7,13,15,28,30,8,21,,,,,16,4,11,14,7,10,0,0,,,,,
1569957225,2019-10-01 19:13:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,,2.0276711999999998E2,5.955992E1,3.01092832E2,2.9224271999999996E2,1.2317528E2,6.2517356E1,4.014226E1,3.1601964799999996E2,,,,,5.5256584E1,1.9870624E1,6.8513192E1,3.228806E1,4.5589476E1,5.2257892E1,7.335292E0,1.1938854E1,,,,,5,7,13,15,28,30,8,21,,,,,16,4,11,14,7,10,0,0,,,,,
1569957285,2019-10-01 19:14:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,,2.0276711999999998E2,5.955992E1,3.01092832E2,2.9224271999999996E2,1.2317528E2,6.2517356E1,4.014226E1,3.1601964799999996E2,,,,,5.5256584E1,1.9870624E1,6.8513192E1,3.228806E1,4.5589476E1,5.2257892E1,7.335292E0,1.1938854E1,,,,,5,7,13,15,28,30,8,21,,,,,16,4,11,14,7,10,0,0,,,,,
1569957345,2019-10-01 19:15:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,,2.0276711999999998E2,5.955992E1,3.01092832E2,2.9224271999999996E2,1.2317528E2,6.2517356E1,4.014226E1,3.1601964799999996E2,,,,,5.5256584E1,1.9870624E1,6.8513192E1,3.228806E1,4.5589476E1,5.2257892E1,7.335292E0,1.1938854E1,,,,,5,7,13,15,28,30,8,21,,,,,16,4,11,14,7,10,0,0,,,,,
1569957405,2019-10-01 19:16:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,,2.0276711999999998E2,5.955992E1,3.01092832E2,2.9224271999999996E2,1.2317528E2,6.2517356E1,4.014226E1,3.1601964799999996E2,,,,,5.5256584E1,1.9870624E1,6.8513192E1,3.228806E1,4.5589476E1,5.2257892E1,7.335292E0,1.1938854E1,,,,,5,7,13,15,28,30,8,21,,,,,16,4,11,14,7,10,0,0,,,,,
1569957465,2019-10-01 19:17:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,,2.0276711999999998E2,5.955992E1,3.01092832E2,2.9224271999999996E2,1.2317528E2,6.2517356E1,4.014226E1,3.1601964799999996E2,,,,,5.5256584E1,1.9870624E1,6.8513192E1,3.228806E1,4.5589476E1,5.2257892E1,7.335292E0,1.1938854E1,,,,,5,7,13,15,28,30,8,21,,,,,16,4,11,14,7,10,0,0,,,,,
1569957525,2019-10-01 19:18:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,,2.0276711999999998E2,5.955992E1,3.01092832E2,2.9224271999999996E2,1.2317528E2,6.2517356E1,4.014226E1,3.1601964799999996E2,,,,,5.5256584E1,1.9870624E1,6.8513192E1,3.228806E1,4.5589476E1,5.2257892E1,7.335292E0,1.1938854E1,,,,,5,7,13,15,28,30,8,21,,,,,16,4,11,14,7,10,0,0,,,,,
