Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1569938445,2019-10-01 14:00:45.722,-3.9315224E-4,-8.603811E-3,-1.578331E-3,-2.528429E-3,3.292284E-1,3.234787E-1,3.318615E-1,
1569938505,2019-10-01 14:01:45.723,1.5375614E-3,-5.5701733E-3,5.90086E-4,-2.360344E-5,3.3582497E-1,3.3054733E-1,3.3765697E-1,
1569938565,2019-10-01 14:02:45.722,5.197525E-5,-7.5337887E-3,-1.4939308E-3,-1.8239021E-3,3.298416E-1,3.2606792E-1,3.3276176E-1,
1569938625,2019-10-01 14:03:45.755,-2.1998882E-3,-9.80854E-3,-2.7565956E-3,-4.1673183E-3,3.2267666E-1,3.1718922E-1,3.248577E-1,
1569938685,2019-10-01 14:04:45.722,-5.040169E-4,-8.230686E-3,-1.5161037E-3,-2.2172928E-3,3.2914543E-1,3.2424068E-1,3.3180237E-1,
1569938745,2019-10-01 14:05:45.722,-2.506256E-3,-1.0251045E-2,-3.409624E-3,-3.8752556E-3,3.2394123E-1,3.1947517E-1,3.2613087E-1,
1569938805,2019-10-01 14:06:45.722,-2.4461746E-3,-1.0121107E-2,-3.2515526E-3,-3.8695335E-3,3.2312298E-1,3.1821156E-1,3.269825E-1,
1569938865,2019-10-01 14:07:45.722,1.9366741E-3,-6.6058636E-3,4.0340424E-4,3.0112267E-4,3.340702E-1,3.2859993E-1,3.3738995E-1,
1569938925,2019-10-01 14:08:45.722,1.887083E-3,-5.8043003E-3,3.900528E-4,2.8777122E-4,3.347969E-1,3.3010674E-1,3.3817673E-1,
1569938985,2019-10-01 14:09:45.722,-2.326727E-3,-9.896994E-3,-3.3934116E-3,-4.2283535E-3,3.238201E-1,3.189602E-1,3.2899094E-1,
1569939045,2019-10-01 14:10:45.722,1.3794899E-3,-5.4819584E-3,5.3453445E-4,1.3256073E-4,3.3648586E-1,3.3028698E-1,3.3935452E-1,
