Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1569952845,2019-10-01 18:00:45.724,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,7900,9145,0,2019-10-01 17:53:52.000000000,
1569952905,2019-10-01 18:01:45.737,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,9300,9145,0,2019-10-01 17:53:52.000000000,
1569952965,2019-10-01 18:02:45.722,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,10600,9145,0,2019-10-01 17:53:52.000000000,
1569953025,2019-10-01 18:03:45.761,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,12100,9145,0,2019-10-01 17:53:52.000000000,
1569953085,2019-10-01 18:04:45.722,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,13600,9145,0,2019-10-01 17:53:52.000000000,
1569953145,2019-10-01 18:05:45.722,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,15400,9145,0,2019-10-01 17:53:52.000000000,
1569953205,2019-10-01 18:06:45.755,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,17200,9145,0,2019-10-01 17:53:52.000000000,
1569953265,2019-10-01 18:07:45.722,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,18800,9145,0,2019-10-01 17:53:52.000000000,
1569953325,2019-10-01 18:08:45.722,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,20500,9145,0,2019-10-01 17:53:52.000000000,
1569953385,2019-10-01 18:09:45.722,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,22300,9145,0,2019-10-01 17:53:52.000000000,
1569953445,2019-10-01 18:10:45.722,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,24000,9145,0,2019-10-01 17:53:52.000000000,
1569953505,2019-10-01 18:11:45.756,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,25700,9145,0,2019-10-01 17:53:52.000000000,
1569953565,2019-10-01 18:12:45.722,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,27300,9145,0,2019-10-01 17:53:52.000000000,
1569953625,2019-10-01 18:13:45.725,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,29000,9145,0,2019-10-01 17:53:52.000000000,
1569953685,2019-10-01 18:14:45.722,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,30700,9145,0,2019-10-01 17:53:52.000000000,
1569953745,2019-10-01 18:15:45.722,57.990592N 10.574508E 188m,Off,5,3.4318106E0,2.1170652E0,Time OK,Free running,32600,9145,0,2019-10-01 17:53:52.000000000,
