Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1569945645,2019-10-01 16:00:45.724,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,28900,9188,0,2019-10-01 15:30:22.000000000,
1569945705,2019-10-01 16:01:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,30200,9188,0,2019-10-01 15:30:22.000000000,
1569945765,2019-10-01 16:02:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,31200,9188,0,2019-10-01 15:30:22.000000000,
1569945825,2019-10-01 16:03:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,32400,9188,0,2019-10-01 15:30:22.000000000,
1569945885,2019-10-01 16:04:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,33800,9188,0,2019-10-01 15:30:22.000000000,
1569945945,2019-10-01 16:05:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,35200,9188,0,2019-10-01 15:30:22.000000000,
1569946005,2019-10-01 16:06:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,36600,9188,0,2019-10-01 15:30:22.000000000,
1569946065,2019-10-01 16:07:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,37900,9188,0,2019-10-01 15:30:22.000000000,
1569946125,2019-10-01 16:08:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,38900,9188,0,2019-10-01 15:30:22.000000000,
1569946185,2019-10-01 16:09:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,40000,9188,0,2019-10-01 15:30:22.000000000,
1569946245,2019-10-01 16:10:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,41300,9188,0,2019-10-01 15:30:22.000000000,
1569946305,2019-10-01 16:11:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,42500,9188,0,2019-10-01 15:30:22.000000000,
1569946365,2019-10-01 16:12:45.725,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,43700,9188,0,2019-10-01 15:30:22.000000000,
1569946425,2019-10-01 16:13:45.722,57.990572N 10.574541E 198m,Off,5,3.8339713E0,2.6673179E0,Time OK,Free running,45200,9188,0,2019-10-01 15:30:22.000000000,
