Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1569963645,2019-10-01 21:00:45.722,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,31500,9035,0,2019-10-01 20:30:42.000000000,
1569963705,2019-10-01 21:01:45.722,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,32900,9035,0,2019-10-01 20:30:42.000000000,
1569963765,2019-10-01 21:02:45.722,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,34100,9035,0,2019-10-01 20:30:42.000000000,
1569963825,2019-10-01 21:03:45.722,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,35600,9035,0,2019-10-01 20:30:42.000000000,
1569963885,2019-10-01 21:04:45.722,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,37200,9035,0,2019-10-01 20:30:42.000000000,
1569963945,2019-10-01 21:05:45.722,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,38700,9035,0,2019-10-01 20:30:42.000000000,
1569964005,2019-10-01 21:06:45.725,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,40300,9035,0,2019-10-01 20:30:42.000000000,
1569964065,2019-10-01 21:07:45.722,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,41800,9035,0,2019-10-01 20:30:42.000000000,
1569964125,2019-10-01 21:08:45.734,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,43200,9035,0,2019-10-01 20:30:42.000000000,
1569964185,2019-10-01 21:09:45.722,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,44600,9035,0,2019-10-01 20:30:42.000000000,
1569964245,2019-10-01 21:10:45.722,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,46000,9035,0,2019-10-01 20:30:42.000000000,
1569964305,2019-10-01 21:11:45.722,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,47600,9035,0,2019-10-01 20:30:42.000000000,
1569964365,2019-10-01 21:12:45.722,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,49400,9035,0,2019-10-01 20:30:42.000000000,
1569964425,2019-10-01 21:13:45.761,57.990548N 10.574482E 204m,Off,5,3.447764E0,2.2617147E0,Time OK,Free running,51100,9035,0,2019-10-01 20:30:42.000000000,
1569964485,2019-10-01 21:14:45.722,57.990548N 10.574482E 204m,No GPS time,5,3.447764E0,2.2617147E0,Time OK,Free running,52500,9035,0,2019-10-01 20:30:42.000000000,
1569964545,2019-10-01 21:15:45.723,57.990624N 10.574622E 190m,Doing fixes,5,3.613567E0,2.5140324E0,Time OK,Coarse lock,100,8024,17291,2019-10-01 21:15:42.000000000,
1569964605,2019-10-01 21:16:45.755,57.990536N 10.574565E 199m,Doing fixes,5,3.420056E0,2.2796512E0,Time OK,Fine lock,100,9035,-208,2019-10-01 21:16:42.000000000,
1569964665,2019-10-01 21:17:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,600,9022,0,2019-10-01 21:17:02.000000000,
1569964725,2019-10-01 21:18:45.725,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,1400,9022,0,2019-10-01 21:17:02.000000000,
1569964785,2019-10-01 21:19:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,2400,9022,0,2019-10-01 21:17:02.000000000,
1569964845,2019-10-01 21:20:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,3300,9022,0,2019-10-01 21:17:02.000000000,
1569964905,2019-10-01 21:21:45.751,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,4300,9022,0,2019-10-01 21:17:02.000000000,
1569964965,2019-10-01 21:22:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,5400,9022,0,2019-10-01 21:17:02.000000000,
1569965025,2019-10-01 21:23:45.754,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,6400,9022,0,2019-10-01 21:17:02.000000000,
1569965085,2019-10-01 21:24:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,7400,9022,0,2019-10-01 21:17:02.000000000,
1569965145,2019-10-01 21:25:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,8600,9022,0,2019-10-01 21:17:02.000000000,
1569965205,2019-10-01 21:26:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,9800,9022,0,2019-10-01 21:17:02.000000000,
1569965265,2019-10-01 21:27:45.751,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,10800,9022,0,2019-10-01 21:17:02.000000000,
1569965325,2019-10-01 21:28:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,11700,9022,0,2019-10-01 21:17:02.000000000,
1569965385,2019-10-01 21:29:45.755,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,12700,9022,0,2019-10-01 21:17:02.000000000,
1569965445,2019-10-01 21:30:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,13900,9022,0,2019-10-01 21:17:02.000000000,
1569965505,2019-10-01 21:31:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,15000,9022,0,2019-10-01 21:17:02.000000000,
1569965565,2019-10-01 21:32:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,15900,9022,0,2019-10-01 21:17:02.000000000,
1569965625,2019-10-01 21:33:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,16900,9022,0,2019-10-01 21:17:02.000000000,
1569965685,2019-10-01 21:34:45.723,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,18000,9022,0,2019-10-01 21:17:02.000000000,
1569965745,2019-10-01 21:35:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,19100,9022,0,2019-10-01 21:17:02.000000000,
1569965805,2019-10-01 21:36:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,20200,9022,0,2019-10-01 21:17:02.000000000,
1569965865,2019-10-01 21:37:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,21300,9022,0,2019-10-01 21:17:02.000000000,
1569965925,2019-10-01 21:38:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,22400,9022,0,2019-10-01 21:17:02.000000000,
1569965985,2019-10-01 21:39:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,23700,9022,0,2019-10-01 21:17:02.000000000,
1569966045,2019-10-01 21:40:45.725,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,25200,9022,0,2019-10-01 21:17:02.000000000,
1569966105,2019-10-01 21:41:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,26200,9022,0,2019-10-01 21:17:02.000000000,
1569966165,2019-10-01 21:42:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,27200,9022,0,2019-10-01 21:17:02.000000000,
1569966225,2019-10-01 21:43:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,28400,9022,0,2019-10-01 21:17:02.000000000,
1569966285,2019-10-01 21:44:45.725,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,29400,9022,0,2019-10-01 21:17:02.000000000,
1569966345,2019-10-01 21:45:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,30800,9022,0,2019-10-01 21:17:02.000000000,
1569966405,2019-10-01 21:46:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,32100,9022,0,2019-10-01 21:17:02.000000000,
1569966465,2019-10-01 21:47:45.725,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,33100,9022,0,2019-10-01 21:17:02.000000000,
1569966525,2019-10-01 21:48:45.747,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,34400,9022,0,2019-10-01 21:17:02.000000000,
1569966585,2019-10-01 21:49:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,36000,9022,0,2019-10-01 21:17:02.000000000,
1569966645,2019-10-01 21:50:45.733,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,37400,9022,0,2019-10-01 21:17:02.000000000,
1569966705,2019-10-01 21:51:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,38500,9022,0,2019-10-01 21:17:02.000000000,
1569966765,2019-10-01 21:52:45.723,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,39700,9022,0,2019-10-01 21:17:02.000000000,
1569966825,2019-10-01 21:53:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,41200,9022,0,2019-10-01 21:17:02.000000000,
1569966885,2019-10-01 21:54:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,42500,9022,0,2019-10-01 21:17:02.000000000,
1569966945,2019-10-01 21:55:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,43500,9022,0,2019-10-01 21:17:02.000000000,
1569967005,2019-10-01 21:56:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,44900,9022,0,2019-10-01 21:17:02.000000000,
1569967065,2019-10-01 21:57:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,46500,9022,0,2019-10-01 21:17:02.000000000,
1569967125,2019-10-01 21:58:45.722,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,48100,9022,0,2019-10-01 21:17:02.000000000,
1569967185,2019-10-01 21:59:45.725,57.990528N 10.574568E 199m,Off,6,2.3284733E0,1.3298633E0,Time OK,Free running,49400,9022,0,2019-10-01 21:17:02.000000000,
