Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1569891625,2019-10-01 01:00:25.267,,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,6.700546E1,4.6348031999999996E1,3.1304096E2,4.0650788E1,1.26965256E2,2.6029060799999996E2,1.9314668799999998E2,2.8845273599999996E2,2.9921488E2,,,,1.8406758E1,7.5869192E1,2.6012439999999998E1,1.8567712E1,5.1028603999999994E1,5.4541976E1,1.6052986999999998E1,4.258742E1,5.64439E0,,,,6,12,14,19,24,25,29,32,31,,,,0,15,4,1,16,15,9,5,0,,,
1569891685,2019-10-01 01:01:25.267,,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,6.700546E1,4.6348031999999996E1,3.1304096E2,4.0650788E1,1.26965256E2,2.6029060799999996E2,1.9314668799999998E2,2.8845273599999996E2,2.9921488E2,,,,1.8406758E1,7.5869192E1,2.6012439999999998E1,1.8567712E1,5.1028603999999994E1,5.4541976E1,1.6052986999999998E1,4.258742E1,5.64439E0,,,,6,12,14,19,24,25,29,32,31,,,,0,15,4,1,16,15,9,5,0,,,
1569891745,2019-10-01 01:02:25.267,,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,6.700546E1,4.6348031999999996E1,3.1304096E2,4.0650788E1,1.26965256E2,2.6029060799999996E2,1.9314668799999998E2,2.8845273599999996E2,2.9921488E2,,,,1.8406758E1,7.5869192E1,2.6012439999999998E1,1.8567712E1,5.1028603999999994E1,5.4541976E1,1.6052986999999998E1,4.258742E1,5.64439E0,,,,6,12,14,19,24,25,29,32,31,,,,0,15,4,1,16,15,9,5,0,,,
1569891805,2019-10-01 01:03:25.267,,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,6.700546E1,4.6348031999999996E1,3.1304096E2,4.0650788E1,1.26965256E2,2.6029060799999996E2,1.9314668799999998E2,2.8845273599999996E2,2.9921488E2,,,,1.8406758E1,7.5869192E1,2.6012439999999998E1,1.8567712E1,5.1028603999999994E1,5.4541976E1,1.6052986999999998E1,4.258742E1,5.64439E0,,,,6,12,14,19,24,25,29,32,31,,,,0,15,4,1,16,15,9,5,0,,,
1569891865,2019-10-01 01:04:25.267,,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,6.700546E1,4.6348031999999996E1,3.1304096E2,4.0650788E1,1.26965256E2,2.6029060799999996E2,1.9314668799999998E2,2.8845273599999996E2,2.9921488E2,,,,1.8406758E1,7.5869192E1,2.6012439999999998E1,1.8567712E1,5.1028603999999994E1,5.4541976E1,1.6052986999999998E1,4.258742E1,5.64439E0,,,,6,12,14,19,24,25,29,32,31,,,,0,15,4,1,16,15,9,5,0,,,
1569891925,2019-10-01 01:05:25.269,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,1.08887816E2,6.6558984E1,4.6996128E1,3.12755744E2,4.0481116E1,1.2723387199999999E2,2.60725344E2,1.9318048E2,2.87853664E2,2.9937737599999997E2,,,1.7561861999999998E1,1.8524502E1,7.540164E1,2.6330178E1,1.8184558E1,5.056986E1,5.4977672E1,1.6509325999999998E1,4.2715564E1,6.028525E0,,,2,6,12,14,19,24,25,29,32,31,,,1,1,14,3,2,15,15,14,2,0,,,
1569891985,2019-10-01 01:06:25.279,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,,,,9.0726888E1,4.6308872E1,6.5785056E1,2.94382144E2,1.3729737599999999E2,2.9075744E2,1.9559337599999998E2,3.04617408E2,2.5929564799999997E2,,,,2.9304503999999998E1,1.897965E1,5.5007528E1,3.6732976E1,3.0380682E1,7.390232E1,3.8041548E1,2.4117297999999998E1,4.1175916E1,,,,2,6,12,14,24,25,29,31,32,,,,5,3,11,5,7,15,15,3,15,,,,
1569892045,2019-10-01 01:07:25.267,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,,,,9.0726888E1,4.6308872E1,6.5785056E1,2.94382144E2,1.3729737599999999E2,2.9075744E2,1.9559337599999998E2,3.04617408E2,2.5929564799999997E2,,,,2.9304503999999998E1,1.897965E1,5.5007528E1,3.6732976E1,3.0380682E1,7.390232E1,3.8041548E1,2.4117297999999998E1,4.1175916E1,,,,2,6,12,14,24,25,29,31,32,,,,5,3,11,5,7,15,15,3,15,,,,
1569892105,2019-10-01 01:08:25.267,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,,,,9.0726888E1,4.6308872E1,6.5785056E1,2.94382144E2,1.3729737599999999E2,2.9075744E2,1.9559337599999998E2,3.04617408E2,2.5929564799999997E2,,,,2.9304503999999998E1,1.897965E1,5.5007528E1,3.6732976E1,3.0380682E1,7.390232E1,3.8041548E1,2.4117297999999998E1,4.1175916E1,,,,2,6,12,14,24,25,29,31,32,,,,5,3,11,5,7,15,15,3,15,,,,
1569892165,2019-10-01 01:09:25.269,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,,,,9.0726888E1,4.6308872E1,6.5785056E1,2.94382144E2,1.3729737599999999E2,2.9075744E2,1.9559337599999998E2,3.04617408E2,2.5929564799999997E2,,,,2.9304503999999998E1,1.897965E1,5.5007528E1,3.6732976E1,3.0380682E1,7.390232E1,3.8041548E1,2.4117297999999998E1,4.1175916E1,,,,2,6,12,14,24,25,29,31,32,,,,5,3,11,5,7,15,15,3,15,,,,
