Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1569888025,2019-10-01 00:00:25.267,-2.7172565E-3,-9.185791E-3,-3.301859E-3,-3.9594173E-3,3.220024E-1,3.170576E-1,3.2523632E-1,
1569888085,2019-10-01 00:01:25.267,-2.4881363E-3,-1.0285854E-2,-3.3307076E-3,-3.4909248E-3,3.1721497E-1,3.121605E-1,3.2205582E-1,
1569888145,2019-10-01 00:02:25.267,-7.176399E-5,-7.503748E-3,-1.1298656E-3,-1.6012192E-3,3.290968E-1,3.2411003E-1,3.3161163E-1,
1569888205,2019-10-01 00:03:25.267,-4.8804283E-4,-8.508444E-3,-1.3771057E-3,-2.1004677E-3,3.277626E-1,3.2226753E-1,3.298216E-1,
1569888265,2019-10-01 00:04:25.269,1.9593239E-3,-6.0961246E-3,5.6886673E-4,1.733303E-4,3.3116245E-1,3.266325E-1,3.341751E-1,
1569888325,2019-10-01 00:05:25.267,-2.4793148E-3,-9.303331E-3,-3.334999E-3,-3.7155151E-3,3.2077217E-1,3.1515884E-1,3.2292843E-1,
1569888385,2019-10-01 00:06:25.267,-1.1096001E-3,-8.086443E-3,-1.7106533E-3,-1.6095638E-3,3.2566452E-1,3.2173252E-1,3.292389E-1,
1569888445,2019-10-01 00:07:25.267,5.5217743E-4,-7.556677E-3,-1.0604858E-3,-1.5306473E-3,3.2549095E-1,3.1987667E-1,3.275385E-1,
1569888505,2019-10-01 00:08:25.299,-2.6283264E-3,-9.902477E-3,-3.8154125E-3,-4.1582584E-3,3.1931973E-1,3.1491756E-1,3.2384014E-1,
1569888565,2019-10-01 00:09:25.267,-1.8453598E-4,-7.7137947E-3,-1.2171268E-3,-1.2660027E-3,3.2775784E-1,3.2234383E-1,3.3085918E-1,
1569888625,2019-10-01 00:10:25.267,4.8017502E-4,-7.5962543E-3,-4.887581E-4,-1.5208721E-3,3.2695675E-1,3.2288742E-1,3.3016872E-1,
1569888685,2019-10-01 00:11:25.273,1.755476E-3,-5.9506893E-3,5.2523613E-4,7.677078E-5,3.3158875E-1,3.2627296E-1,3.338213E-1,
