Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570600845,2019-10-09 06:00:45.722,1.7051697E-3,-6.346941E-3,5.4597855E-4,2.2816658E-4,3.797369E-1,3.776121E-1,3.859806E-1,
1570600905,2019-10-09 06:01:45.722,-2.7077198E-3,-1.0348558E-2,-3.722906E-3,-4.1782856E-3,3.6692047E-1,3.620758E-1,3.7309647E-1,
1570600965,2019-10-09 06:02:45.722,1.2671947E-3,-5.984783E-3,3.3259392E-4,1.859665E-5,3.7821007E-1,3.7154675E-1,3.7856007E-1,
1570601025,2019-10-09 06:03:45.722,-3.4177303E-3,-9.834766E-3,-3.601551E-3,-3.562212E-3,3.694029E-1,3.639593E-1,3.7048626E-1,
1570601085,2019-10-09 06:04:45.722,2.3107529E-3,-5.802393E-3,4.594326E-4,3.8695335E-4,3.8230133E-1,3.7464237E-1,3.822279E-1,
1570601145,2019-10-09 06:05:45.722,-1.8875599E-3,-1.0362148E-2,-3.1073093E-3,-4.383087E-3,3.6841106E-1,3.634863E-1,3.705349E-1,
1570601205,2019-10-09 06:06:45.722,-2.0406246E-3,-1.0340214E-2,-4.1794777E-3,-3.6160946E-3,3.6351585E-1,3.634224E-1,3.7227058E-1,
1570601265,2019-10-09 06:07:45.724,-2.7952194E-3,-1.0145426E-2,-3.433466E-3,-3.988743E-3,3.6843777E-1,3.6537743E-1,3.7205505E-1,
1570601325,2019-10-09 06:08:45.722,4.708767E-4,-8.164406E-3,-1.1000633E-3,-1.4164448E-3,3.734331E-1,3.6958408E-1,3.768692E-1,
1570601385,2019-10-09 06:09:45.722,-2.0051003E-3,-1.0268211E-2,-3.606081E-3,-3.873825E-3,3.6747932E-1,3.652792E-1,3.730526E-1,
1570601445,2019-10-09 06:10:45.722,-1.4328957E-4,-7.740736E-3,-1.1034012E-3,-1.5494823E-3,3.7565422E-1,3.7286282E-1,3.7976837E-1,
1570601505,2019-10-09 06:11:45.722,-1.4972687E-4,-7.5569153E-3,-1.0514259E-3,-1.6448498E-3,3.7696743E-1,3.7300396E-1,3.802433E-1,
1570601565,2019-10-09 06:12:45.722,-3.08609E-3,-1.0149479E-2,-3.5688877E-3,-3.7324429E-3,3.7051296E-1,3.6741447E-1,3.7459087E-1,
1570601625,2019-10-09 06:13:45.722,-3.20673E-4,-8.321762E-3,-1.5881062E-3,-1.9869804E-3,3.7623405E-1,3.7032032E-1,3.7843323E-1,
1570601685,2019-10-09 06:14:45.722,-2.6888847E-3,-1.0209084E-2,-3.1719208E-3,-3.85952E-3,3.700781E-1,3.6453247E-1,3.7455177E-1,
1570601745,2019-10-09 06:15:45.722,-6.699562E-4,-8.172274E-3,-2.131462E-3,-1.7604828E-3,3.7263966E-1,3.6719894E-1,3.7567997E-1,
1570601805,2019-10-09 06:16:45.722,-2.5253296E-3,-1.0120153E-2,-3.3435822E-3,-4.1229725E-3,3.6985588E-1,3.6366177E-1,3.7226486E-1,
1570601865,2019-10-09 06:17:45.722,1.1677742E-3,-6.2117577E-3,1.9860268E-4,-4.9996376E-4,3.8009167E-1,3.7541008E-1,3.828001E-1,
1570601925,2019-10-09 06:18:45.722,-2.6004314E-3,-1.0623455E-2,-3.7460327E-3,-4.214287E-3,3.6763382E-1,3.6310482E-1,3.7104702E-1,
1570601985,2019-10-09 06:19:45.722,-1.2743473E-3,-7.992268E-3,-1.7838478E-3,-1.7776489E-3,3.7708282E-1,3.7217903E-1,3.797493E-1,
1570602045,2019-10-09 06:20:45.722,-2.350092E-3,-1.0281801E-2,-3.5631657E-3,-4.014015E-3,3.7114334E-1,3.6528397E-1,3.7343216E-1,
1570602105,2019-10-09 06:21:45.722,-2.8238297E-3,-1.04055405E-2,-4.020214E-3,-4.1673183E-3,3.6946583E-1,3.646698E-1,3.7198162E-1,
1570602165,2019-10-09 06:22:45.761,-9.5152855E-4,-8.429766E-3,-1.8985271E-3,-2.3961067E-3,3.737688E-1,3.6825657E-1,3.7555408E-1,
1570602225,2019-10-09 06:23:45.722,-5.2022934E-4,-7.2968006E-3,-1.2574196E-3,-1.465559E-3,3.7558746E-1,3.6853218E-1,3.77532E-1,
1570602285,2019-10-09 06:24:45.722,-2.7430058E-3,-1.0080814E-2,-3.9157867E-3,-4.137993E-3,3.6929512E-1,3.650341E-1,3.7311077E-1,
1570602345,2019-10-09 06:25:45.722,-2.619505E-3,-1.05855465E-2,-3.908396E-3,-4.4944286E-3,3.670807E-1,3.6227703E-1,3.7014675E-1,
1570602405,2019-10-09 06:26:45.730,1.3604164E-3,-6.2417984E-3,1.6140938E-4,4.785061E-4,3.7382698E-1,3.687744E-1,3.7640762E-1,
1570602465,2019-10-09 06:27:45.722,-2.6624203E-3,-1.0131121E-2,-3.5579205E-3,-4.0979385E-3,3.698511E-1,3.6511135E-1,3.7158203E-1,
1570602525,2019-10-09 06:28:45.722,1.2702942E-3,-6.5493584E-3,1.6140938E-4,2.565384E-4,3.7983322E-1,3.7314892E-1,3.8272953E-1,
