Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570582845,2019-10-09 01:00:45.722,Not acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,1.02690584E2,5.9434188E1,5.5351347999999994E1,3.07840448E2,1.31188672E2,2.68356656E2,1.938708E2,2.77743072E2,3.8396072E1,3.01696576E2,,,2.2344296E1,1.9784882E1,6.7712344E1,3.0670005999999997E1,4.3490756E1,6.184336E1,2.3719202E1,4.3872564E1,1.2033481E1,1.2028184E1,,,2,6,12,14,24,25,29,32,19,31,,,0,0,13,5,12,16,6,0,0,0,,,
1570582905,2019-10-09 01:01:45.722,Not acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,1.02690584E2,5.9434188E1,5.5351347999999994E1,3.07840448E2,1.31188672E2,2.68356656E2,1.938708E2,2.77743072E2,3.8396072E1,3.01696576E2,,,2.2344296E1,1.9784882E1,6.7712344E1,3.0670005999999997E1,4.3490756E1,6.184336E1,2.3719202E1,4.3872564E1,1.2033481E1,1.2028184E1,,,2,6,12,14,24,25,29,32,19,31,,,0,0,13,5,12,16,6,0,0,0,,,
1570582965,2019-10-09 01:02:45.722,Not acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,1.02690584E2,5.9434188E1,5.5351347999999994E1,3.07840448E2,1.31188672E2,2.68356656E2,1.938708E2,2.77743072E2,3.8396072E1,3.01696576E2,,,2.2344296E1,1.9784882E1,6.7712344E1,3.0670005999999997E1,4.3490756E1,6.184336E1,2.3719202E1,4.3872564E1,1.2033481E1,1.2028184E1,,,2,6,12,14,24,25,29,32,19,31,,,0,0,13,5,12,16,6,0,0,0,,,
1570583025,2019-10-09 01:03:45.722,Not acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,1.02690584E2,5.9434188E1,5.5351347999999994E1,3.07840448E2,1.31188672E2,2.68356656E2,1.938708E2,2.77743072E2,3.8396072E1,3.01696576E2,,,2.2344296E1,1.9784882E1,6.7712344E1,3.0670005999999997E1,4.3490756E1,6.184336E1,2.3719202E1,4.3872564E1,1.2033481E1,1.2028184E1,,,2,6,12,14,24,25,29,32,19,31,,,0,0,13,5,12,16,6,0,0,0,,,
1570583085,2019-10-09 01:04:45.722,Not acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,1.02690584E2,5.9434188E1,5.5351347999999994E1,3.07840448E2,1.31188672E2,2.68356656E2,1.938708E2,2.77743072E2,3.8396072E1,3.01696576E2,,,2.2344296E1,1.9784882E1,6.7712344E1,3.0670005999999997E1,4.3490756E1,6.184336E1,2.3719202E1,4.3872564E1,1.2033481E1,1.2028184E1,,,2,6,12,14,24,25,29,32,19,31,,,0,0,13,5,12,16,6,0,0,0,,,
1570583145,2019-10-09 01:05:45.722,Not acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,1.02690584E2,5.9434188E1,5.5351347999999994E1,3.07840448E2,1.31188672E2,2.68356656E2,1.938708E2,2.77743072E2,3.8396072E1,3.01696576E2,,,2.2344296E1,1.9784882E1,6.7712344E1,3.0670005999999997E1,4.3490756E1,6.184336E1,2.3719202E1,4.3872564E1,1.2033481E1,1.2028184E1,,,2,6,12,14,24,25,29,32,19,31,,,0,0,13,5,12,16,6,0,0,0,,,
1570583205,2019-10-09 01:06:45.722,Not acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,1.02690584E2,5.9434188E1,5.5351347999999994E1,3.07840448E2,1.31188672E2,2.68356656E2,1.938708E2,2.77743072E2,3.8396072E1,3.01696576E2,,,2.2344296E1,1.9784882E1,6.7712344E1,3.0670005999999997E1,4.3490756E1,6.184336E1,2.3719202E1,4.3872564E1,1.2033481E1,1.2028184E1,,,2,6,12,14,24,25,29,32,19,31,,,0,0,13,5,12,16,6,0,0,0,,,
1570583265,2019-10-09 01:07:45.722,Not acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,1.02690584E2,5.9434188E1,5.5351347999999994E1,3.07840448E2,1.31188672E2,2.68356656E2,1.938708E2,2.77743072E2,3.8396072E1,3.01696576E2,,,2.2344296E1,1.9784882E1,6.7712344E1,3.0670005999999997E1,4.3490756E1,6.184336E1,2.3719202E1,4.3872564E1,1.2033481E1,1.2028184E1,,,2,6,12,14,24,25,29,32,19,31,,,0,0,13,5,12,16,6,0,0,0,,,
1570583325,2019-10-09 01:08:45.722,Not acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,1.02690584E2,5.9434188E1,5.5351347999999994E1,3.07840448E2,1.31188672E2,2.68356656E2,1.938708E2,2.77743072E2,3.8396072E1,3.01696576E2,,,2.2344296E1,1.9784882E1,6.7712344E1,3.0670005999999997E1,4.3490756E1,6.184336E1,2.3719202E1,4.3872564E1,1.2033481E1,1.2028184E1,,,2,6,12,14,24,25,29,32,19,31,,,0,0,13,5,12,16,6,0,0,0,,,
1570583385,2019-10-09 01:09:45.722,Not acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,1.02690584E2,5.9434188E1,5.5351347999999994E1,3.07840448E2,1.31188672E2,2.68356656E2,1.938708E2,2.77743072E2,3.8396072E1,3.01696576E2,,,2.2344296E1,1.9784882E1,6.7712344E1,3.0670005999999997E1,4.3490756E1,6.184336E1,2.3719202E1,4.3872564E1,1.2033481E1,1.2028184E1,,,2,6,12,14,24,25,29,32,19,31,,,0,0,13,5,12,16,6,0,0,0,,,
