Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570629645,2019-10-09 14:00:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,400,9198,0,2019-10-09 14:00:16.000000000,
1570629705,2019-10-09 14:01:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,1300,9198,0,2019-10-09 14:00:16.000000000,
1570629765,2019-10-09 14:02:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,2300,9198,0,2019-10-09 14:00:16.000000000,
1570629825,2019-10-09 14:03:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,3600,9198,0,2019-10-09 14:00:16.000000000,
1570629885,2019-10-09 14:04:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,5300,9198,0,2019-10-09 14:00:16.000000000,
1570629945,2019-10-09 14:05:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,7100,9198,0,2019-10-09 14:00:16.000000000,
1570630005,2019-10-09 14:06:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,9100,9198,0,2019-10-09 14:00:16.000000000,
1570630065,2019-10-09 14:07:45.754,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,11200,9198,0,2019-10-09 14:00:16.000000000,
1570630125,2019-10-09 14:08:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,13500,9198,0,2019-10-09 14:00:16.000000000,
1570630185,2019-10-09 14:09:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,16100,9198,0,2019-10-09 14:00:16.000000000,
1570630245,2019-10-09 14:10:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,19100,9198,0,2019-10-09 14:00:16.000000000,
1570630305,2019-10-09 14:11:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,22400,9198,0,2019-10-09 14:00:16.000000000,
1570630365,2019-10-09 14:12:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,26000,9198,0,2019-10-09 14:00:16.000000000,
1570630425,2019-10-09 14:13:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,29800,9198,0,2019-10-09 14:00:16.000000000,
1570630485,2019-10-09 14:14:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,33600,9198,0,2019-10-09 14:00:16.000000000,
1570630545,2019-10-09 14:15:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,38000,9198,0,2019-10-09 14:00:16.000000000,
1570630605,2019-10-09 14:16:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,43000,9198,0,2019-10-09 14:00:16.000000000,
1570630665,2019-10-09 14:17:45.722,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,48000,9198,0,2019-10-09 14:00:16.000000000,
1570630725,2019-10-09 14:18:45.724,57.990624N 10.574490E 195m,Off,6,2.2947125E0,1.3578429E0,Time OK,Free running,53300,9198,0,2019-10-09 14:00:16.000000000,
1570630785,2019-10-09 14:19:45.722,57.990624N 10.574418E 186m,Doing fixes,6,3.0845494E0,1.9867957E0,Time OK,Free running,59200,9198,0,2019-10-09 14:19:41.000000000,
1570631000,2019-10-09 14:23:20.748,57.990620N 10.574543E 194m,Doing fixes,5,2.7747412E0,1.7703615E0,GPS init,No lock,1000000000,9008,-1630718229,2019-10-09 14:23:18.000000000,
1570631062,2019-10-09 14:24:22.352,57.990628N 10.574559E 189m,Doing fixes,5,2.7913103E0,1.7920057E0,Time OK,Coarse lock,100,9055,104,2019-10-09 14:24:20.000000000,
1570631122,2019-10-09 14:25:22.352,57.990620N 10.574539E 187m,Doing fixes,5,2.808157E0,1.8133744E0,Time OK,Fine lock,100,9044,0,2019-10-09 14:25:20.000000000,
1570631182,2019-10-09 14:26:22.352,57.990620N 10.574540E 186m,Off,5,2.8171775E0,1.8245808E0,Time OK,Free running,500,9043,0,2019-10-09 14:25:50.000000000,
1570631242,2019-10-09 14:27:22.352,57.990620N 10.574540E 186m,Off,5,2.8171775E0,1.8245808E0,Time OK,Free running,1400,9043,0,2019-10-09 14:25:50.000000000,
1570631302,2019-10-09 14:28:22.352,57.990620N 10.574540E 186m,Off,5,2.8171775E0,1.8245808E0,Time OK,Free running,2700,9043,0,2019-10-09 14:25:50.000000000,
1570631362,2019-10-09 14:29:22.352,57.990620N 10.574540E 186m,Off,5,2.8171775E0,1.8245808E0,Time OK,Free running,4600,9043,0,2019-10-09 14:25:50.000000000,
1570631422,2019-10-09 14:30:22.352,57.990620N 10.574540E 186m,Off,5,2.8171775E0,1.8245808E0,Time OK,Free running,6700,9043,0,2019-10-09 14:25:50.000000000,
1570631482,2019-10-09 14:31:22.352,57.990620N 10.574540E 186m,Off,5,2.8171775E0,1.8245808E0,Time OK,Free running,8900,9043,0,2019-10-09 14:25:50.000000000,
1570631542,2019-10-09 14:32:22.352,57.990620N 10.574540E 186m,Off,5,2.8171775E0,1.8245808E0,Time OK,Free running,11600,9043,0,2019-10-09 14:25:50.000000000,
1570631602,2019-10-09 14:33:22.352,57.990620N 10.574540E 186m,Off,5,2.8171775E0,1.8245808E0,Time OK,Free running,14400,9043,0,2019-10-09 14:25:50.000000000,
