Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570654822,2019-10-09 21:00:22.352,57.990644N 10.574475E 206m,Off,5,3.0364594E0,1.7553312E0,Time OK,Free running,40300,8903,0,2019-10-09 20:20:09.000000000,
1570654882,2019-10-09 21:01:22.352,57.990644N 10.574475E 206m,Off,5,3.0364594E0,1.7553312E0,Time OK,Free running,41300,8903,0,2019-10-09 20:20:09.000000000,
1570654942,2019-10-09 21:02:22.352,57.990644N 10.574475E 206m,Off,5,3.0364594E0,1.7553312E0,Time OK,Free running,42300,8903,0,2019-10-09 20:20:09.000000000,
1570655002,2019-10-09 21:03:22.352,57.990644N 10.574475E 206m,Off,5,3.0364594E0,1.7553312E0,Time OK,Free running,43500,8903,0,2019-10-09 20:20:09.000000000,
1570655062,2019-10-09 21:04:22.352,57.990644N 10.574475E 206m,Off,5,3.0364594E0,1.7553312E0,Time OK,Free running,45000,8903,0,2019-10-09 20:20:09.000000000,
1570655122,2019-10-09 21:05:22.352,57.990644N 10.574475E 206m,Off,5,3.0364594E0,1.7553312E0,Time OK,Free running,46200,8903,0,2019-10-09 20:20:09.000000000,
1570655182,2019-10-09 21:06:22.352,57.990644N 10.574475E 206m,Off,5,3.0364594E0,1.7553312E0,Time OK,Free running,47300,8903,0,2019-10-09 20:20:09.000000000,
1570655242,2019-10-09 21:07:22.352,57.990644N 10.574475E 206m,Off,5,3.0364594E0,1.7553312E0,Time OK,Free running,48800,8903,0,2019-10-09 20:20:09.000000000,
1570655302,2019-10-09 21:08:22.360,57.990644N 10.574475E 206m,Off,5,3.0364594E0,1.7553312E0,Time OK,Free running,50200,8903,0,2019-10-09 20:20:09.000000000,
1570655362,2019-10-09 21:09:22.352,57.990644N 10.574475E 206m,No GPS time,1,0.0E0,0.0E0,Time OK,Free running,51400,8903,0,2019-10-09 21:09:19.000000000,
1570655422,2019-10-09 21:10:22.352,57.990564N 10.574509E 192m,Doing fixes,6,2.469692E0,1.390576E0,Time OK,Coarse lock,100,8925,0,2019-10-09 21:10:19.000000000,
1570655482,2019-10-09 21:11:22.352,57.990516N 10.574431E 201m,Doing fixes,5,3.7904384E0,2.6294901E0,Time OK,Fine lock,100,8897,0,2019-10-09 21:11:19.000000000,
1570655542,2019-10-09 21:12:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,800,8897,0,2019-10-09 21:11:29.000000000,
1570655602,2019-10-09 21:13:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,1700,8897,0,2019-10-09 21:11:29.000000000,
1570655662,2019-10-09 21:14:22.357,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,2500,8897,0,2019-10-09 21:11:29.000000000,
1570655722,2019-10-09 21:15:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,3400,8897,0,2019-10-09 21:11:29.000000000,
1570655782,2019-10-09 21:16:22.356,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,4200,8897,0,2019-10-09 21:11:29.000000000,
1570655842,2019-10-09 21:17:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,5100,8897,0,2019-10-09 21:11:29.000000000,
1570655902,2019-10-09 21:18:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,6100,8897,0,2019-10-09 21:11:29.000000000,
1570655962,2019-10-09 21:19:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,7000,8897,0,2019-10-09 21:11:29.000000000,
1570656022,2019-10-09 21:20:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,8100,8897,0,2019-10-09 21:11:29.000000000,
1570656082,2019-10-09 21:21:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,9300,8897,0,2019-10-09 21:11:29.000000000,
1570656142,2019-10-09 21:22:22.354,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,10100,8897,0,2019-10-09 21:11:29.000000000,
1570656202,2019-10-09 21:23:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,10900,8897,0,2019-10-09 21:11:29.000000000,
1570656262,2019-10-09 21:24:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,11900,8897,0,2019-10-09 21:11:29.000000000,
1570656322,2019-10-09 21:25:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,12700,8897,0,2019-10-09 21:11:29.000000000,
1570656382,2019-10-09 21:26:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,13600,8897,0,2019-10-09 21:11:29.000000000,
1570656442,2019-10-09 21:27:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,14600,8897,0,2019-10-09 21:11:29.000000000,
1570656502,2019-10-09 21:28:22.352,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,15700,8897,0,2019-10-09 21:11:29.000000000,
1570656562,2019-10-09 21:29:22.354,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,16900,8897,0,2019-10-09 21:11:29.000000000,
1570656622,2019-10-09 21:30:22.354,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,18300,8897,0,2019-10-09 21:11:29.000000000,
1570656682,2019-10-09 21:31:22.353,57.990504N 10.574436E 203m,Off,5,3.800173E0,2.637568E0,Time OK,Free running,19400,8897,0,2019-10-09 21:11:29.000000000,
