Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570582845,2019-10-09 01:00:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,7200,8930,0,2019-10-09 00:52:52.000000000,
1570582905,2019-10-09 01:01:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,8000,8930,0,2019-10-09 00:52:52.000000000,
1570582965,2019-10-09 01:02:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,8900,8930,0,2019-10-09 00:52:52.000000000,
1570583025,2019-10-09 01:03:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,9700,8930,0,2019-10-09 00:52:52.000000000,
1570583085,2019-10-09 01:04:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,10600,8930,0,2019-10-09 00:52:52.000000000,
1570583145,2019-10-09 01:05:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,11900,8930,0,2019-10-09 00:52:52.000000000,
1570583205,2019-10-09 01:06:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,13100,8930,0,2019-10-09 00:52:52.000000000,
1570583265,2019-10-09 01:07:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,14000,8930,0,2019-10-09 00:52:52.000000000,
1570583325,2019-10-09 01:08:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,15000,8930,0,2019-10-09 00:52:52.000000000,
1570583385,2019-10-09 01:09:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,16000,8930,0,2019-10-09 00:52:52.000000000,
1570583445,2019-10-09 01:10:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,17100,8930,0,2019-10-09 00:52:52.000000000,
1570583505,2019-10-09 01:11:45.723,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,18400,8930,0,2019-10-09 00:52:52.000000000,
1570583565,2019-10-09 01:12:45.724,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,19400,8930,0,2019-10-09 00:52:52.000000000,
1570583625,2019-10-09 01:13:45.722,57.990644N 10.574557E 174m,Off,7,2.5298853E0,10.5442786E0,Time OK,Free running,20400,8930,0,2019-10-09 00:52:52.000000000,
