Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570647622,2019-10-09 19:00:22.352,-5.147457E-4,-8.424759E-3,-1.5666485E-3,-2.1276474E-3,3.6892223E-1,3.628826E-1,3.718338E-1,
1570647682,2019-10-09 19:01:22.352,-2.3469925E-3,-1.0166407E-2,-3.4685135E-3,-3.8383007E-3,3.6849022E-1,3.6232853E-1,3.6985016E-1,
1570647742,2019-10-09 19:02:22.353,1.8355846E-3,-5.5499077E-3,1.0459423E-3,3.8647652E-4,3.834324E-1,3.7808895E-1,3.8025475E-1,
1570647802,2019-10-09 19:03:22.352,2.012968E-3,-5.8176517E-3,7.739067E-4,2.6345253E-4,3.7996864E-1,3.7559986E-1,3.8358688E-1,
1570647862,2019-10-09 19:04:22.354,-2.977848E-4,-7.5547695E-3,-1.1196136E-3,-1.2550354E-3,3.745718E-1,3.6816788E-1,3.7582207E-1,
1570647922,2019-10-09 19:05:22.352,1.3928413E-3,-5.810261E-3,6.9618225E-4,2.603531E-4,3.7984848E-1,3.7379742E-1,3.818674E-1,
1570647982,2019-10-09 19:06:22.352,1.6887188E-3,-6.0224533E-3,2.5701523E-4,4.0626526E-4,3.7980366E-1,3.741312E-1,3.8314247E-1,
1570648042,2019-10-09 19:07:22.354,-5.0354004E-4,-7.4641705E-3,-1.7414093E-3,-1.6767979E-3,3.7332535E-1,3.6936188E-1,3.7835217E-1,
1570648102,2019-10-09 19:08:22.352,1.8289089E-3,-6.2246323E-3,5.2189827E-4,3.4618378E-4,3.7460518E-1,3.7050724E-1,3.7733555E-1,
1570648162,2019-10-09 19:09:22.352,-2.224207E-3,-1.0321379E-2,-3.5338402E-3,-3.9663315E-3,3.6676598E-1,3.6192608E-1,3.6794186E-1,
1570648222,2019-10-09 19:10:22.352,1.5292168E-3,-5.8779716E-3,6.315708E-4,3.643036E-4,3.799057E-1,3.7535667E-1,3.8331032E-1,
1570648282,2019-10-09 19:11:22.352,-8.8739395E-4,-8.34012E-3,-1.8832684E-3,-2.2482872E-3,3.6967182E-1,3.6438274E-1,3.711567E-1,
1570648342,2019-10-09 19:12:22.352,1.8751621E-3,-5.754471E-3,7.021427E-4,-2.641678E-4,3.7928867E-1,3.7584305E-1,3.8335323E-1,
1570648402,2019-10-09 19:13:22.352,-4.8208237E-4,-8.209705E-3,-1.8362999E-3,-2.0046234E-3,3.69524E-1,3.6490726E-1,3.7498283E-1,
1570648462,2019-10-09 19:14:22.352,-2.595663E-3,-1.0520697E-2,-3.1664371E-3,-3.6802292E-3,3.6766624E-1,3.6112404E-1,3.69586E-1,
1570648522,2019-10-09 19:15:22.352,-7.2813034E-4,-8.541346E-3,-1.7230511E-3,-2.4478436E-3,3.693533E-1,3.652649E-1,3.732977E-1,
1570648582,2019-10-09 19:16:22.352,1.7905235E-4,-7.846355E-3,-1.357317E-3,-1.1584759E-3,3.769312E-1,3.707695E-1,3.7826443E-1,
1570648642,2019-10-09 19:17:22.352,1.5838146E-3,-6.499052E-3,7.338524E-4,2.1409988E-4,3.7622833E-1,3.7120056E-1,3.8192272E-1,
1570648702,2019-10-09 19:18:22.352,3.170967E-5,-7.941246E-3,-1.2128353E-3,-1.5306473E-3,3.7391472E-1,3.6855602E-1,3.7647057E-1,
1570648762,2019-10-09 19:19:22.352,-6.430149E-4,-8.54516E-3,-1.7921925E-3,-2.460003E-3,3.6970043E-1,3.6413193E-1,3.7575722E-1,
1570648822,2019-10-09 19:20:22.352,-2.8164387E-3,-1.0705471E-2,-3.8824081E-3,-4.318714E-3,3.6710262E-1,3.6258888E-1,3.7222004E-1,
1570648882,2019-10-09 19:21:22.352,-2.3963451E-3,-9.6337795E-3,-3.639698E-3,-3.4356117E-3,3.6312962E-1,3.5759544E-1,3.6770535E-1,
1570648942,2019-10-09 19:22:22.352,-1.502037E-4,-8.560419E-3,-1.8370152E-3,-1.8386841E-3,3.6979866E-1,3.6432552E-1,3.783903E-1,
1570649002,2019-10-09 19:23:22.352,1.1396408E-4,-7.531643E-3,-1.26338E-3,-1.8582344E-3,3.7414646E-1,3.7020874E-1,3.771696E-1,
1570649062,2019-10-09 19:24:22.352,-9.36985E-4,-8.2063675E-3,-1.5966892E-3,-2.2404194E-3,3.7265778E-1,3.6783504E-1,3.787241E-1,
1570649122,2019-10-09 19:25:22.352,-2.4206638E-3,-9.808302E-3,-3.749609E-3,-3.4165382E-3,3.6337662E-1,3.583088E-1,3.721962E-1,
1570649182,2019-10-09 19:26:22.354,-2.9230118E-4,-7.894278E-3,-1.5339851E-3,-1.1525154E-3,3.7073326E-1,3.6555004E-1,3.7805653E-1,
1570649242,2019-10-09 19:27:22.355,9.536743E-5,-7.327795E-3,-6.942749E-4,-1.2383461E-3,3.750801E-1,3.6963844E-1,3.7777615E-1,
1570649302,2019-10-09 19:28:22.352,1.8546581E-3,-5.7566166E-3,6.747246E-4,3.2925606E-4,3.7616253E-1,3.7227726E-1,3.825283E-1,
1570649362,2019-10-09 19:29:22.352,-7.517338E-4,-8.343935E-3,-1.5332699E-3,-1.7716885E-3,3.7039185E-1,3.6399364E-1,3.7263298E-1,
1570649422,2019-10-09 19:30:22.352,1.8968582E-3,-5.707741E-3,4.351139E-4,3.7670135E-4,3.803501E-1,3.7507153E-1,3.802147E-1,
1570649482,2019-10-09 19:31:22.352,-2.9609203E-3,-9.829283E-3,-3.5877228E-3,-3.7510395E-3,3.6811066E-1,3.6285114E-1,3.6676884E-1,
1570649542,2019-10-09 19:32:22.352,-2.4340153E-3,-1.0513306E-2,-3.3102036E-3,-3.7136078E-3,3.628826E-1,3.577795E-1,3.693018E-1,
1570649602,2019-10-09 19:33:22.354,-2.5265217E-3,-1.0302305E-2,-4.101515E-3,-3.6160946E-3,3.6803818E-1,3.627596E-1,3.7379074E-1,
1570649662,2019-10-09 19:34:22.352,2.2220612E-4,-7.255554E-3,-1.2383461E-3,-1.5416145E-3,3.7477398E-1,3.6814308E-1,3.7692738E-1,
1570649722,2019-10-09 19:35:22.352,-4.6300888E-4,-7.5876713E-3,-1.1816025E-3,-1.8181801E-3,3.741598E-1,3.6955833E-1,3.7585068E-1,
1570649782,2019-10-09 19:36:22.352,1.8725395E-3,-5.578041E-3,5.443096E-4,8.416176E-5,3.803053E-1,3.7460518E-1,3.7891102E-1,
1570649842,2019-10-09 19:37:22.352,2.0484924E-3,-6.019354E-3,3.9291382E-4,6.31094E-4,3.7992764E-1,3.751068E-1,3.7822533E-1,
1570649902,2019-10-09 19:38:22.390,1.2397766E-3,-5.5937767E-3,8.201599E-4,1.3566017E-4,3.8172626E-1,3.738098E-1,3.8302422E-1,
1570649962,2019-10-09 19:39:22.352,-2.913475E-4,-7.938623E-3,-1.3358593E-3,-1.0726452E-3,3.7390614E-1,3.6921978E-1,3.77285E-1,
1570650022,2019-10-09 19:40:22.352,-4.4083595E-4,-8.1532E-3,-2.092123E-3,-1.9154549E-3,3.7621784E-1,3.699894E-1,3.786478E-1,
1570650082,2019-10-09 19:41:22.352,-2.619028E-3,-9.947538E-3,-3.4825802E-3,-3.50976E-3,3.676033E-1,3.6383152E-1,3.7367725E-1,
1570650142,2019-10-09 19:42:22.393,-1.3589859E-4,-7.816315E-3,-1.0006428E-3,-1.761198E-3,3.733034E-1,3.68886E-1,3.7721252E-1,
1570650202,2019-10-09 19:43:22.352,1.8048286E-3,-6.5066814E-3,4.2533875E-4,2.1624565E-4,3.8020992E-1,3.7486744E-1,3.847332E-1,
1570650262,2019-10-09 19:44:22.352,1.8701553E-3,-5.568981E-3,5.41687E-4,-7.390976E-6,3.824463E-1,3.770628E-1,3.870182E-1,
1570650322,2019-10-09 19:45:22.352,1.5268326E-3,-5.981207E-3,4.286766E-4,5.955696E-4,3.7479305E-1,3.7106895E-1,3.7945938E-1,
1570650382,2019-10-09 19:46:22.352,-6.933212E-4,-8.657932E-3,-1.7054081E-3,-2.0837784E-3,3.7059784E-1,3.6511612E-1,3.7832642E-1,
1570650442,2019-10-09 19:47:22.352,-2.977848E-4,-7.889986E-3,-1.291275E-3,-1.7066002E-3,3.768053E-1,3.714161E-1,3.73765E-1,
1570650502,2019-10-09 19:48:22.352,-2.868414E-3,-1.0446787E-2,-3.623724E-3,-4.167795E-3,3.639431E-1,3.5811043E-1,3.7093163E-1,
1570650562,2019-10-09 19:49:22.352,1.3477802E-3,-5.651474E-3,4.286766E-4,3.3283234E-4,3.750353E-1,3.708725E-1,3.8091946E-1,
