Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570593645,2019-10-09 04:00:45.722,Not acquired,,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,4.0686236E1,,1.76404688E2,9.846746399999999E1,2.90836736E2,6.3334984E1,2.57191728E2,7.8986976E1,1.00888224E2,2.84975616E2,3.33405536E2,,1.7812918E1,,2.3339109999999998E1,5.0347992E1,3.3517196E1,7.969910399999999E1,6.3949155999999995E1,5.617044E0,8.811167E0,7.272476999999999E0,6.167062E0,,2,,21,25,26,29,31,5,12,16,23,,1,,11,10,5,15,15,0,0,0,0,,
1570593705,2019-10-09 04:01:45.722,Not acquired,,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,4.0686236E1,,1.76404688E2,9.846746399999999E1,2.90836736E2,6.3334984E1,2.57191728E2,7.8986976E1,1.00888224E2,2.84975616E2,3.33405536E2,,1.7812918E1,,2.3339109999999998E1,5.0347992E1,3.3517196E1,7.969910399999999E1,6.3949155999999995E1,5.617044E0,8.811167E0,7.272476999999999E0,6.167062E0,,2,,21,25,26,29,31,5,12,16,23,,1,,11,10,5,15,15,0,0,0,0,,
1570593765,2019-10-09 04:02:45.722,Not acquired,,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,4.0686236E1,,1.76404688E2,9.846746399999999E1,2.90836736E2,6.3334984E1,2.57191728E2,7.8986976E1,1.00888224E2,2.84975616E2,3.33405536E2,,1.7812918E1,,2.3339109999999998E1,5.0347992E1,3.3517196E1,7.969910399999999E1,6.3949155999999995E1,5.617044E0,8.811167E0,7.272476999999999E0,6.167062E0,,2,,21,25,26,29,31,5,12,16,23,,1,,11,10,5,15,15,0,0,0,0,,
1570593825,2019-10-09 04:03:45.722,Not acquired,,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,4.0686236E1,,1.76404688E2,9.846746399999999E1,2.90836736E2,6.3334984E1,2.57191728E2,7.8986976E1,1.00888224E2,2.84975616E2,3.33405536E2,,1.7812918E1,,2.3339109999999998E1,5.0347992E1,3.3517196E1,7.969910399999999E1,6.3949155999999995E1,5.617044E0,8.811167E0,7.272476999999999E0,6.167062E0,,2,,21,25,26,29,31,5,12,16,23,,1,,11,10,5,15,15,0,0,0,0,,
1570593885,2019-10-09 04:04:45.722,Not acquired,,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,4.0686236E1,,1.76404688E2,9.846746399999999E1,2.90836736E2,6.3334984E1,2.57191728E2,7.8986976E1,1.00888224E2,2.84975616E2,3.33405536E2,,1.7812918E1,,2.3339109999999998E1,5.0347992E1,3.3517196E1,7.969910399999999E1,6.3949155999999995E1,5.617044E0,8.811167E0,7.272476999999999E0,6.167062E0,,2,,21,25,26,29,31,5,12,16,23,,1,,11,10,5,15,15,0,0,0,0,,
1570593945,2019-10-09 04:05:45.722,Not acquired,,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,4.0686236E1,,1.76404688E2,9.846746399999999E1,2.90836736E2,6.3334984E1,2.57191728E2,7.8986976E1,1.00888224E2,2.84975616E2,3.33405536E2,,1.7812918E1,,2.3339109999999998E1,5.0347992E1,3.3517196E1,7.969910399999999E1,6.3949155999999995E1,5.617044E0,8.811167E0,7.272476999999999E0,6.167062E0,,2,,21,25,26,29,31,5,12,16,23,,1,,11,10,5,15,15,0,0,0,0,,
1570594005,2019-10-09 04:06:45.723,Not acquired,,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,4.0686236E1,,1.76404688E2,9.846746399999999E1,2.90836736E2,6.3334984E1,2.57191728E2,7.8986976E1,1.00888224E2,2.84975616E2,3.33405536E2,,1.7812918E1,,2.3339109999999998E1,5.0347992E1,3.3517196E1,7.969910399999999E1,6.3949155999999995E1,5.617044E0,8.811167E0,7.272476999999999E0,6.167062E0,,2,,21,25,26,29,31,5,12,16,23,,1,,11,10,5,15,15,0,0,0,0,,
1570594065,2019-10-09 04:07:45.722,Not acquired,,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,4.0686236E1,,1.76404688E2,9.846746399999999E1,2.90836736E2,6.3334984E1,2.57191728E2,7.8986976E1,1.00888224E2,2.84975616E2,3.33405536E2,,1.7812918E1,,2.3339109999999998E1,5.0347992E1,3.3517196E1,7.969910399999999E1,6.3949155999999995E1,5.617044E0,8.811167E0,7.272476999999999E0,6.167062E0,,2,,21,25,26,29,31,5,12,16,23,,1,,11,10,5,15,15,0,0,0,0,,
1570594125,2019-10-09 04:08:45.722,Not acquired,,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,4.0686236E1,,1.76404688E2,9.846746399999999E1,2.90836736E2,6.3334984E1,2.57191728E2,7.8986976E1,1.00888224E2,2.84975616E2,3.33405536E2,,1.7812918E1,,2.3339109999999998E1,5.0347992E1,3.3517196E1,7.969910399999999E1,6.3949155999999995E1,5.617044E0,8.811167E0,7.272476999999999E0,6.167062E0,,2,,21,25,26,29,31,5,12,16,23,,1,,11,10,5,15,15,0,0,0,0,,
1570594185,2019-10-09 04:09:45.722,Not acquired,,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,4.0686236E1,,1.76404688E2,9.846746399999999E1,2.90836736E2,6.3334984E1,2.57191728E2,7.8986976E1,1.00888224E2,2.84975616E2,3.33405536E2,,1.7812918E1,,2.3339109999999998E1,5.0347992E1,3.3517196E1,7.969910399999999E1,6.3949155999999995E1,5.617044E0,8.811167E0,7.272476999999999E0,6.167062E0,,2,,21,25,26,29,31,5,12,16,23,,1,,11,10,5,15,15,0,0,0,0,,
