Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570287645,2019-10-05 15:00:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.11962784E2,9.6146992E1,2.736984E2,1.6687158399999998E2,2.13125216E2,2.21552672E2,2.3500523199999998E2,1.0320908E2,6.5332284E1,,,,2.6101537999999998E1,3.2910156E1,6.4290768E1,1.9363139999999998E1,7.7871072E1,1.2676596E1,2.1724474E1,1.4191794E1,6.3790307999999996E1,,,,2,3,6,7,9,17,19,22,23,,,,4,2,15,7,15,4,6,2,13,,,,
1570287705,2019-10-05 15:01:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.11962784E2,9.6146992E1,2.736984E2,1.6687158399999998E2,2.13125216E2,2.21552672E2,2.3500523199999998E2,1.0320908E2,6.5332284E1,,,,2.6101537999999998E1,3.2910156E1,6.4290768E1,1.9363139999999998E1,7.7871072E1,1.2676596E1,2.1724474E1,1.4191794E1,6.3790307999999996E1,,,,2,3,6,7,9,17,19,22,23,,,,4,2,15,7,15,4,6,2,13,,,,
1570287765,2019-10-05 15:02:45.725,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.11962784E2,9.6146992E1,2.736984E2,1.6687158399999998E2,2.13125216E2,2.21552672E2,2.3500523199999998E2,1.0320908E2,6.5332284E1,,,,2.6101537999999998E1,3.2910156E1,6.4290768E1,1.9363139999999998E1,7.7871072E1,1.2676596E1,2.1724474E1,1.4191794E1,6.3790307999999996E1,,,,2,3,6,7,9,17,19,22,23,,,,4,2,15,7,15,4,6,2,13,,,,
1570287825,2019-10-05 15:03:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.11962784E2,9.6146992E1,2.736984E2,1.6687158399999998E2,2.13125216E2,2.21552672E2,2.3500523199999998E2,1.0320908E2,6.5332284E1,,,,2.6101537999999998E1,3.2910156E1,6.4290768E1,1.9363139999999998E1,7.7871072E1,1.2676596E1,2.1724474E1,1.4191794E1,6.3790307999999996E1,,,,2,3,6,7,9,17,19,22,23,,,,4,2,15,7,15,4,6,2,13,,,,
1570287885,2019-10-05 15:04:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.11962784E2,9.6146992E1,2.736984E2,1.6687158399999998E2,2.13125216E2,2.21552672E2,2.3500523199999998E2,1.0320908E2,6.5332284E1,,,,2.6101537999999998E1,3.2910156E1,6.4290768E1,1.9363139999999998E1,7.7871072E1,1.2676596E1,2.1724474E1,1.4191794E1,6.3790307999999996E1,,,,2,3,6,7,9,17,19,22,23,,,,4,2,15,7,15,4,6,2,13,,,,
1570287945,2019-10-05 15:05:45.736,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.11962784E2,9.6146992E1,2.736984E2,1.6687158399999998E2,2.13125216E2,2.21552672E2,2.3500523199999998E2,1.0320908E2,6.5332284E1,,,,2.6101537999999998E1,3.2910156E1,6.4290768E1,1.9363139999999998E1,7.7871072E1,1.2676596E1,2.1724474E1,1.4191794E1,6.3790307999999996E1,,,,2,3,6,7,9,17,19,22,23,,,,4,2,15,7,15,4,6,2,13,,,,
1570288005,2019-10-05 15:06:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.11962784E2,9.6146992E1,2.736984E2,1.6687158399999998E2,2.13125216E2,2.21552672E2,2.3500523199999998E2,1.0320908E2,6.5332284E1,,,,2.6101537999999998E1,3.2910156E1,6.4290768E1,1.9363139999999998E1,7.7871072E1,1.2676596E1,2.1724474E1,1.4191794E1,6.3790307999999996E1,,,,2,3,6,7,9,17,19,22,23,,,,4,2,15,7,15,4,6,2,13,,,,
1570288065,2019-10-05 15:07:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.11962784E2,9.6146992E1,2.736984E2,1.6687158399999998E2,2.13125216E2,2.21552672E2,2.3500523199999998E2,1.0320908E2,6.5332284E1,,,,2.6101537999999998E1,3.2910156E1,6.4290768E1,1.9363139999999998E1,7.7871072E1,1.2676596E1,2.1724474E1,1.4191794E1,6.3790307999999996E1,,,,2,3,6,7,9,17,19,22,23,,,,4,2,15,7,15,4,6,2,13,,,,
1570288125,2019-10-05 15:08:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.11962784E2,9.6146992E1,2.736984E2,1.6687158399999998E2,2.13125216E2,2.21552672E2,2.3500523199999998E2,1.0320908E2,6.5332284E1,,,,2.6101537999999998E1,3.2910156E1,6.4290768E1,1.9363139999999998E1,7.7871072E1,1.2676596E1,2.1724474E1,1.4191794E1,6.3790307999999996E1,,,,2,3,6,7,9,17,19,22,23,,,,4,2,15,7,15,4,6,2,13,,,,
1570288185,2019-10-05 15:09:45.724,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.11962784E2,9.6146992E1,2.736984E2,1.6687158399999998E2,2.13125216E2,2.21552672E2,2.3500523199999998E2,1.0320908E2,6.5332284E1,,,,2.6101537999999998E1,3.2910156E1,6.4290768E1,1.9363139999999998E1,7.7871072E1,1.2676596E1,2.1724474E1,1.4191794E1,6.3790307999999996E1,,,,2,3,6,7,9,17,19,22,23,,,,4,2,15,7,15,4,6,2,13,,,,
