Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570276845,2019-10-05 12:00:45.722,-4.684925E-4,-8.479118E-3,-1.6317368E-3,-2.3956299E-3,3.6865997E-1,3.640585E-1,3.7185955E-1,
1570276905,2019-10-05 12:01:45.751,-1.6880035E-4,-8.003712E-3,-1.1503696E-3,-2.0866394E-3,3.7426567E-1,3.687935E-1,3.7681866E-1,
1570276965,2019-10-05 12:02:45.724,-2.3088455E-3,-1.0042906E-2,-3.7009716E-3,-3.4191608E-3,3.6370277E-1,3.582735E-1,3.6662388E-1,
1570277025,2019-10-05 12:03:45.722,-8.8620186E-4,-8.429766E-3,-1.6615391E-3,-2.2978783E-3,3.7246037E-1,3.6959362E-1,3.7297058E-1,
1570277085,2019-10-05 12:04:45.722,1.6832352E-3,-5.5434704E-3,5.197525E-5,-1.4901161E-4,3.762684E-1,3.7034512E-1,3.7914276E-1,
1570277145,2019-10-05 12:05:45.722,1.6005039E-3,-5.969286E-3,7.9989433E-4,-6.504059E-4,3.7942505E-1,3.7550163E-1,3.8308907E-1,
1570277205,2019-10-05 12:06:45.722,-7.2693825E-4,-8.194208E-3,-1.4624596E-3,-2.2296906E-3,3.6992645E-1,3.6225986E-1,3.7124825E-1,
1570277265,2019-10-05 12:07:45.723,1.8179417E-3,-6.039381E-3,8.945465E-4,4.0769577E-4,3.8014126E-1,3.7422752E-1,3.82082E-1,
1570277325,2019-10-05 12:08:45.722,-2.0959377E-3,-1.0159254E-2,-3.6101341E-3,-3.7679672E-3,3.6108875E-1,3.557253E-1,3.6502266E-1,
1570277385,2019-10-05 12:09:45.722,-2.1939278E-3,-9.946108E-3,-4.0593147E-3,-3.7755966E-3,3.6861706E-1,3.625679E-1,3.709259E-1,
1570277445,2019-10-05 12:10:45.722,-1.957178E-3,-9.538412E-3,-3.484726E-3,-4.062891E-3,3.636837E-1,3.5934544E-1,3.6720753E-1,
1570277505,2019-10-05 12:11:45.722,-1.7404556E-5,-7.6856613E-3,-1.4231205E-3,-1.2083054E-3,3.7005806E-1,3.648033E-1,3.7160683E-1,
1570277565,2019-10-05 12:12:45.724,-7.3599815E-4,-8.87537E-3,-1.888752E-3,-2.458334E-3,3.6964798E-1,3.6473942E-1,3.7212086E-1,
1570277625,2019-10-05 12:13:45.761,-9.0765953E-4,-8.275509E-3,-2.070427E-3,-2.014637E-3,3.671503E-1,3.61351E-1,3.686409E-1,
1570277685,2019-10-05 12:14:45.722,-3.669262E-4,-7.6327324E-3,-1.799345E-3,-1.6505718E-3,3.6697292E-1,3.6206913E-1,3.7111092E-1,
1570277745,2019-10-05 12:15:45.722,1.1277199E-4,-7.857561E-3,-1.049757E-3,-1.2190342E-3,3.7488937E-1,3.6892414E-1,3.7781906E-1,
1570277805,2019-10-05 12:16:45.722,1.5974045E-5,-7.9443455E-3,-1.1804104E-3,-1.4090538E-3,3.7044716E-1,3.646431E-1,3.7043858E-1,
1570277865,2019-10-05 12:17:45.722,-2.427578E-3,-1.0155201E-2,-3.4358501E-3,-4.5101643E-3,3.6069202E-1,3.5761833E-1,3.643942E-1,
1570277925,2019-10-05 12:18:45.722,-2.5484562E-3,-1.0794163E-2,-3.247738E-3,-3.8712025E-3,3.6428165E-1,3.5959244E-1,3.656149E-1,
1570277985,2019-10-05 12:19:45.722,1.8246174E-3,-5.7754517E-3,1.9526482E-4,3.6859512E-4,3.7611294E-1,3.6955643E-1,3.7826443E-1,
1570278045,2019-10-05 12:20:45.722,-8.702278E-4,-8.421898E-3,-1.6672611E-3,-2.557516E-3,3.7355995E-1,3.6872292E-1,3.7663174E-1,
1570278105,2019-10-05 12:21:45.722,-2.8009415E-3,-1.0382414E-2,-3.2846928E-3,-3.8661957E-3,3.6258984E-1,3.5639572E-1,3.650446E-1,
1570278165,2019-10-05 12:22:45.724,-1.6100407E-3,-9.733915E-3,-3.6160946E-3,-4.2500496E-3,3.6787415E-1,3.6186028E-1,3.6879063E-1,
1570278225,2019-10-05 12:23:45.722,1.8086433E-3,-6.224394E-3,6.33955E-4,-1.3875961E-4,3.7548256E-1,3.6981106E-1,3.7534714E-1,
1570278285,2019-10-05 12:24:45.722,-2.348423E-3,-1.0375023E-2,-3.2906532E-3,-3.636837E-3,3.6457157E-1,3.5921574E-1,3.6577225E-1,
1570278345,2019-10-05 12:25:45.733,1.6980171E-3,-6.079912E-3,3.902912E-4,-8.678436E-5,3.7979412E-1,3.747387E-1,3.828411E-1,
1570278405,2019-10-05 12:26:45.722,1.803875E-3,-5.948782E-3,3.9839745E-4,-2.5749207E-5,3.7645245E-1,3.7007236E-1,3.786373E-1,
1570278465,2019-10-05 12:27:45.722,-4.8089027E-4,-8.9178085E-3,-1.4221668E-3,-2.5715828E-3,3.6963463E-1,3.647251E-1,3.7286854E-1,
1570278525,2019-10-05 12:28:45.722,-1.0752678E-4,-7.909536E-3,-1.2471676E-3,-1.8780231E-3,3.73621E-1,3.6955166E-1,3.7613583E-1,
1570278585,2019-10-05 12:29:45.722,-2.6044846E-3,-9.740591E-3,-3.7622452E-3,-4.2033195E-3,3.6411095E-1,3.583622E-1,3.6868668E-1,
1570278645,2019-10-05 12:30:45.724,-2.3510456E-3,-1.01726055E-2,-3.4685135E-3,-4.0004253E-3,3.6336517E-1,3.5729027E-1,3.6629295E-1,
1570278705,2019-10-05 12:31:45.722,-6.606579E-4,-8.582592E-3,-2.2950172E-3,-2.0992756E-3,3.6809158E-1,3.6178875E-1,3.7015438E-1,
1570278765,2019-10-05 12:32:45.722,-2.8617382E-3,-1.0154247E-2,-3.2536983E-3,-4.232168E-3,3.635769E-1,3.5747147E-1,3.6428452E-1,
1570278825,2019-10-05 12:33:45.722,-6.82354E-4,-8.160591E-3,-1.9283295E-3,-1.6748905E-3,3.7287903E-1,3.6734772E-1,3.74094E-1,
1570278885,2019-10-05 12:34:45.722,1.7485619E-3,-6.279707E-3,9.558201E-4,6.9856644E-5,3.790226E-1,3.7426567E-1,3.8041306E-1,
1570278945,2019-10-05 12:35:45.722,-2.4764538E-3,-1.03030205E-2,-3.3714771E-3,-4.065037E-3,3.6411667E-1,3.592968E-1,3.656416E-1,
1570279005,2019-10-05 12:36:45.722,-2.5179386E-3,-9.939671E-3,-3.369093E-3,-3.8819313E-3,3.615904E-1,3.578415E-1,3.6235905E-1,
1570279065,2019-10-05 12:37:45.722,1.4653206E-3,-6.25515E-3,7.593632E-4,4.3225288E-4,3.7303925E-1,3.6929512E-1,3.77141E-1,
1570279125,2019-10-05 12:38:45.722,3.027916E-4,-7.549286E-3,-1.0883808E-3,-1.6195774E-3,3.6941338E-1,3.645153E-1,3.7044907E-1,
1570279185,2019-10-05 12:39:45.756,1.5876293E-3,-6.1011314E-3,1.008749E-3,-5.4836273E-5,3.7584877E-1,3.6983776E-1,3.7984085E-1,
1570279245,2019-10-05 12:40:45.722,2.1791458E-3,-5.368948E-3,4.925728E-4,5.056858E-4,3.7586212E-1,3.7037468E-1,3.7773705E-1,
1570279305,2019-10-05 12:41:45.722,-2.3987293E-3,-1.0274887E-2,-3.6215782E-3,-3.7565231E-3,3.6230373E-1,3.574562E-1,3.6643028E-1,
