Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570248045,2019-10-05 04:00:45.722,2.3488998E-3,-6.155014E-3,6.158352E-4,1.3828278E-5,3.7646866E-1,3.6977482E-1,3.7728024E-1,
1570248105,2019-10-05 04:01:45.722,2.4578571E-3,-5.6347847E-3,7.8749657E-4,2.861023E-6,3.7282658E-1,3.678875E-1,3.7638092E-1,
1570248165,2019-10-05 04:02:45.722,-4.0459633E-4,-7.6565742E-3,-1.2743473E-3,-1.9512177E-3,3.7111378E-1,3.6546803E-1,3.7415218E-1,
1570248225,2019-10-05 04:03:45.723,-4.3153763E-5,-7.6475143E-3,-1.4097691E-3,-1.8200874E-3,3.7038612E-1,3.651743E-1,3.7290668E-1,
1570248285,2019-10-05 04:04:45.722,-2.4881363E-3,-9.706974E-3,-3.8695335E-3,-4.225731E-3,3.622074E-1,3.5649395E-1,3.655491E-1,
1570248345,2019-10-05 04:05:45.722,1.4650822E-3,-5.848646E-3,7.483959E-4,5.247593E-4,3.7807846E-1,3.7424278E-1,3.826561E-1,
1570248405,2019-10-05 04:06:45.722,-9.0026855E-4,-8.628845E-3,-1.5895367E-3,-2.7546883E-3,3.700447E-1,3.6355686E-1,3.7232018E-1,
1570248465,2019-10-05 04:07:45.722,-9.884834E-4,-8.688688E-3,-1.5535355E-3,-1.9304752E-3,3.7021828E-1,3.6346054E-1,3.7063408E-1,
1570248525,2019-10-05 04:08:45.722,5.156994E-4,-7.918596E-3,-1.0085106E-3,-9.4795227E-4,3.7153435E-1,3.6559582E-1,3.727808E-1,
1570248585,2019-10-05 04:09:45.731,-3.459692E-3,-1.039958E-2,-3.7293434E-3,-3.9725304E-3,3.637619E-1,3.588934E-1,3.6662388E-1,
1570248645,2019-10-05 04:10:45.722,1.2786388E-3,-6.860256E-3,7.789135E-4,1.0943413E-4,3.7552643E-1,3.7079906E-1,3.7888527E-1,
1570248705,2019-10-05 04:11:45.722,-3.1957626E-3,-1.0264635E-2,-3.7183762E-3,-3.8044453E-3,3.6253834E-1,3.5654354E-1,3.662958E-1,
1570248765,2019-10-05 04:12:45.722,8.9645386E-5,-7.2436333E-3,-1.3840199E-3,-1.6388893E-3,3.6973095E-1,3.655405E-1,3.7309742E-1,
1570248825,2019-10-05 04:13:45.722,1.3737679E-3,-6.2434673E-3,7.829666E-4,-2.2673607E-4,3.7580585E-1,3.699541E-1,3.779726E-1,
1570248885,2019-10-05 04:14:45.722,-3.273487E-4,-8.150339E-3,-1.1563301E-3,-1.945734E-3,3.7057972E-1,3.652649E-1,3.742628E-1,
1570248945,2019-10-05 04:15:45.722,-8.442402E-4,-8.687735E-3,-2.0754337E-3,-2.401352E-3,3.6926746E-1,3.633232E-1,3.725767E-1,
1570249005,2019-10-05 04:16:45.722,-9.086132E-4,-8.534431E-3,-1.4004707E-3,-2.3989677E-3,3.6973572E-1,3.6425877E-1,3.722868E-1,
1570249065,2019-10-05 04:17:45.722,-9.775162E-5,-7.764101E-3,-1.0883808E-3,-2.098322E-3,3.7101173E-1,3.6538124E-1,3.7325096E-1,
1570249125,2019-10-05 04:18:45.722,-3.2377243E-4,-7.992029E-3,-1.4231205E-3,-1.7161369E-3,3.6758518E-1,3.6318207E-1,3.7028694E-1,
1570249185,2019-10-05 04:19:45.722,3.414154E-4,-8.113384E-3,-1.471281E-3,-2.2115707E-3,3.6775494E-1,3.6423397E-1,3.70965E-1,
1570249245,2019-10-05 04:20:45.722,-6.0391426E-4,-7.657051E-3,-1.0612011E-3,-1.9340515E-3,3.708868E-1,3.6479378E-1,3.7320232E-1,
1570249305,2019-10-05 04:21:45.722,-2.876997E-3,-1.0251045E-2,-3.690958E-3,-3.8454533E-3,3.632307E-1,3.5760593E-1,3.6690426E-1,
1570249365,2019-10-05 04:22:45.722,-5.4192543E-4,-7.2627068E-3,-1.0316372E-3,-1.598835E-3,3.712597E-1,3.6606407E-1,3.733759E-1,
1570249425,2019-10-05 04:23:45.724,2.770424E-4,-8.135557E-3,-9.1362E-4,-1.6508102E-3,3.7384796E-1,3.688221E-1,3.765955E-1,
1570249485,2019-10-05 04:24:45.722,-2.901554E-4,-7.363558E-3,-1.1017323E-3,-9.281635E-4,3.690443E-1,3.622427E-1,3.7197113E-1,
