Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570305645,2019-10-05 20:00:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,,,,1.91144432E2,5.9155376E1,2.95526304E2,2.5341263999999998E2,8.740035999999999E1,6.642803599999999E1,2.0376458E1,3.21362464E2,2.96760704E2,,,,3.1974794E1,8.484945599999999E1,5.4893944E1,1.8015971999999998E1,5.4216384E1,3.0752509999999997E1,4.965408E0,1.3207314E1,7.555060999999999E0,,,,5,13,15,24,28,30,8,20,21,,,,15,11,5,3,13,2,0,3,0,,,,
1570305705,2019-10-05 20:01:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,,,,1.91144432E2,5.9155376E1,2.95526304E2,2.5341263999999998E2,8.740035999999999E1,6.642803599999999E1,2.0376458E1,3.21362464E2,2.96760704E2,,,,3.1974794E1,8.484945599999999E1,5.4893944E1,1.8015971999999998E1,5.4216384E1,3.0752509999999997E1,4.965408E0,1.3207314E1,7.555060999999999E0,,,,5,13,15,24,28,30,8,20,21,,,,15,11,5,3,13,2,0,3,0,,,,
1570305765,2019-10-05 20:02:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,,,,1.91144432E2,5.9155376E1,2.95526304E2,2.5341263999999998E2,8.740035999999999E1,6.642803599999999E1,2.0376458E1,3.21362464E2,2.96760704E2,,,,3.1974794E1,8.484945599999999E1,5.4893944E1,1.8015971999999998E1,5.4216384E1,3.0752509999999997E1,4.965408E0,1.3207314E1,7.555060999999999E0,,,,5,13,15,24,28,30,8,20,21,,,,15,11,5,3,13,2,0,3,0,,,,
1570305825,2019-10-05 20:03:45.732,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,,,,1.91144432E2,5.9155376E1,2.95526304E2,2.5341263999999998E2,8.740035999999999E1,6.642803599999999E1,2.0376458E1,3.21362464E2,2.96760704E2,,,,3.1974794E1,8.484945599999999E1,5.4893944E1,1.8015971999999998E1,5.4216384E1,3.0752509999999997E1,4.965408E0,1.3207314E1,7.555060999999999E0,,,,5,13,15,24,28,30,8,20,21,,,,15,11,5,3,13,2,0,3,0,,,,
1570305885,2019-10-05 20:04:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,,,,1.91144432E2,5.9155376E1,2.95526304E2,2.5341263999999998E2,8.740035999999999E1,6.642803599999999E1,2.0376458E1,3.21362464E2,2.96760704E2,,,,3.1974794E1,8.484945599999999E1,5.4893944E1,1.8015971999999998E1,5.4216384E1,3.0752509999999997E1,4.965408E0,1.3207314E1,7.555060999999999E0,,,,5,13,15,24,28,30,8,20,21,,,,15,11,5,3,13,2,0,3,0,,,,
1570305945,2019-10-05 20:05:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,,,,1.91144432E2,5.9155376E1,2.95526304E2,2.5341263999999998E2,8.740035999999999E1,6.642803599999999E1,2.0376458E1,3.21362464E2,2.96760704E2,,,,3.1974794E1,8.484945599999999E1,5.4893944E1,1.8015971999999998E1,5.4216384E1,3.0752509999999997E1,4.965408E0,1.3207314E1,7.555060999999999E0,,,,5,13,15,24,28,30,8,20,21,,,,15,11,5,3,13,2,0,3,0,,,,
1570306005,2019-10-05 20:06:45.751,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,,,,1.91144432E2,5.9155376E1,2.95526304E2,2.5341263999999998E2,8.740035999999999E1,6.642803599999999E1,2.0376458E1,3.21362464E2,2.96760704E2,,,,3.1974794E1,8.484945599999999E1,5.4893944E1,1.8015971999999998E1,5.4216384E1,3.0752509999999997E1,4.965408E0,1.3207314E1,7.555060999999999E0,,,,5,13,15,24,28,30,8,20,21,,,,15,11,5,3,13,2,0,3,0,,,,
1570306065,2019-10-05 20:07:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,,,,1.91144432E2,5.9155376E1,2.95526304E2,2.5341263999999998E2,8.740035999999999E1,6.642803599999999E1,2.0376458E1,3.21362464E2,2.96760704E2,,,,3.1974794E1,8.484945599999999E1,5.4893944E1,1.8015971999999998E1,5.4216384E1,3.0752509999999997E1,4.965408E0,1.3207314E1,7.555060999999999E0,,,,5,13,15,24,28,30,8,20,21,,,,15,11,5,3,13,2,0,3,0,,,,
1570306125,2019-10-05 20:08:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,,,,1.91144432E2,5.9155376E1,2.95526304E2,2.5341263999999998E2,8.740035999999999E1,6.642803599999999E1,2.0376458E1,3.21362464E2,2.96760704E2,,,,3.1974794E1,8.484945599999999E1,5.4893944E1,1.8015971999999998E1,5.4216384E1,3.0752509999999997E1,4.965408E0,1.3207314E1,7.555060999999999E0,,,,5,13,15,24,28,30,8,20,21,,,,15,11,5,3,13,2,0,3,0,,,,
1570306185,2019-10-05 20:09:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,,,,1.91144432E2,5.9155376E1,2.95526304E2,2.5341263999999998E2,8.740035999999999E1,6.642803599999999E1,2.0376458E1,3.21362464E2,2.96760704E2,,,,3.1974794E1,8.484945599999999E1,5.4893944E1,1.8015971999999998E1,5.4216384E1,3.0752509999999997E1,4.965408E0,1.3207314E1,7.555060999999999E0,,,,5,13,15,24,28,30,8,20,21,,,,15,11,5,3,13,2,0,3,0,,,,
