Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570305645,2019-10-05 20:00:45.722,-1.0390282E-3,-8.341789E-3,-1.8126965E-3,-2.329588E-3,3.5848236E-1,3.5353947E-1,3.5865116E-1,
1570305705,2019-10-05 20:01:45.722,5.917549E-4,-7.917166E-3,-9.829998E-4,-1.46842E-3,3.5774136E-1,3.5385132E-1,3.6254692E-1,
1570305765,2019-10-05 20:02:45.722,-4.2557716E-4,-8.233786E-3,-2.3729801E-3,-1.9936562E-3,3.5870075E-1,3.5487652E-1,3.601942E-1,
1570305825,2019-10-05 20:03:45.732,1.803875E-3,-5.469084E-3,3.3330917E-4,1.6601086E-3,3.721981E-1,3.6266422E-1,3.7631702E-1,
1570305885,2019-10-05 20:04:45.722,-1.8770695E-3,-1.0446072E-2,-5.1367283E-3,-3.7703514E-3,3.5349655E-1,3.48526E-1,3.571415E-1,
1570305945,2019-10-05 20:05:45.722,-2.7225018E-3,-9.7754E-3,-3.7066936E-3,-3.984928E-3,3.5426807E-1,3.4788513E-1,3.5609436E-1,
1570306005,2019-10-05 20:06:45.751,-1.7640591E-3,-1.0029554E-2,-3.39818E-3,-3.6489964E-3,3.538885E-1,3.499794E-1,3.5438633E-1,
1570306065,2019-10-05 20:07:45.722,-6.046295E-4,-7.5280666E-3,-2.010107E-3,-2.5234222E-3,3.598652E-1,3.551998E-1,3.6208916E-1,
1570306125,2019-10-05 20:08:45.722,1.692772E-5,-7.7245235E-3,-1.9068718E-3,-1.7566681E-3,3.6039448E-1,3.5577583E-1,3.6243057E-1,
1570306185,2019-10-05 20:09:45.722,-9.226799E-4,-7.935762E-3,-1.8260479E-3,-2.8321743E-3,3.5849667E-1,3.5520744E-1,3.639164E-1,
1570306245,2019-10-05 20:10:45.722,1.2540817E-4,-7.830381E-3,-1.9407272E-3,-1.8846989E-3,3.6384964E-1,3.5864735E-1,3.6627007E-1,
1570306305,2019-10-05 20:11:45.722,1.5792847E-3,-6.518364E-3,1.3279915E-4,5.726814E-4,3.66601E-1,3.5995388E-1,3.6671257E-1,
1570306365,2019-10-05 20:12:45.722,-1.7433167E-3,-9.945393E-3,-3.881693E-3,-4.020691E-3,3.5789394E-1,3.5159016E-1,3.5871696E-1,
1570306425,2019-10-05 20:13:45.722,-2.6896E-3,-9.902716E-3,-2.9568672E-3,-4.1184425E-3,3.5378075E-1,3.4946823E-1,3.5946083E-1,
1570306485,2019-10-05 20:14:45.722,-2.7134418E-3,-1.0502577E-2,-3.7431717E-3,-4.714966E-3,3.581686E-1,3.4996796E-1,3.6183548E-1,
1570306545,2019-10-05 20:15:45.722,7.135868E-4,-8.733988E-3,-1.8439293E-3,-3.0543804E-3,3.58613E-1,3.540392E-1,3.6349106E-1,
1570306605,2019-10-05 20:16:45.722,-1.988411E-3,-1.0161161E-2,-4.2545795E-3,-3.7992E-3,3.5141468E-1,3.4701252E-1,3.510046E-1,
1570306665,2019-10-05 20:17:45.722,1.1649132E-3,-5.368948E-3,-5.452633E-4,9.6321106E-5,3.6960125E-1,3.6398888E-1,3.7290955E-1,
1570306725,2019-10-05 20:18:45.722,1.1720657E-3,-5.9309006E-3,1.5313625E-3,6.318092E-5,3.6944485E-1,3.6467838E-1,3.7002277E-1,
1570306785,2019-10-05 20:19:45.722,-2.390623E-3,-1.0640144E-2,-3.5779476E-3,-3.905058E-3,3.5194874E-1,3.4631538E-1,3.5857582E-1,
1570306845,2019-10-05 20:20:45.751,3.902912E-4,-7.7340603E-3,-1.0919571E-3,-1.6460419E-3,3.608904E-1,3.5588264E-1,3.7207222E-1,
1570306905,2019-10-05 20:21:45.755,-2.496481E-3,-1.0376692E-2,-3.722906E-3,-4.6515465E-3,3.545599E-1,3.4957504E-1,3.5496616E-1,
1570306965,2019-10-05 20:22:45.722,-2.8920174E-4,-7.697344E-3,-2.48909E-4,-1.6274452E-3,3.6372757E-1,3.5956573E-1,3.6619377E-1,
1570307025,2019-10-05 20:23:45.722,-1.8355846E-3,-8.413076E-3,-1.3327599E-3,-2.320528E-3,3.6328125E-1,3.5780525E-1,3.641243E-1,
1570307085,2019-10-05 20:24:45.722,-6.9379807E-4,-6.8383217E-3,-1.9648075E-3,-3.1905174E-3,3.5739422E-1,3.5203552E-1,3.6341953E-1,
1570307145,2019-10-05 20:25:45.722,1.8150806E-3,-6.2892437E-3,4.992485E-4,6.957054E-4,3.6289406E-1,3.6006737E-1,3.636551E-1,
1570307205,2019-10-05 20:26:45.751,2.3841858E-4,-7.914543E-3,-1.0919571E-3,-2.2485256E-3,3.5982227E-1,3.5204506E-1,3.5960388E-1,
1570307265,2019-10-05 20:27:45.722,1.3506413E-3,-6.030321E-3,6.875992E-4,7.557869E-5,3.7070465E-1,3.6472225E-1,3.7315464E-1,
1570307325,2019-10-05 20:28:45.725,-1.5161037E-3,-1.06318E-2,-2.7866364E-3,-3.6613941E-3,3.546734E-1,3.5084343E-1,3.5848808E-1,
1570307385,2019-10-05 20:29:45.722,2.7434826E-3,-5.879402E-3,5.402565E-4,-1.6236305E-4,3.6546612E-1,3.604393E-1,3.6617088E-1,
1570307445,2019-10-05 20:30:45.722,1.4734268E-3,-6.210804E-3,3.64542E-4,3.0326843E-4,3.697996E-1,3.6238384E-1,3.7080193E-1,
1570307505,2019-10-05 20:31:45.722,-2.4988651E-3,-1.0404348E-2,-3.5705566E-3,-3.6640167E-3,3.5423565E-1,3.4529686E-1,3.58634E-1,
1570307565,2019-10-05 20:32:45.722,1.0154247E-3,-7.16877E-3,-5.156994E-4,-2.7635098E-3,3.635025E-1,3.5964394E-1,3.641138E-1,
1570307625,2019-10-05 20:33:45.722,2.3121834E-3,-6.5569878E-3,4.529953E-4,-4.0459633E-4,3.7005615E-1,3.6418056E-1,3.7185955E-1,
1570307685,2019-10-05 20:34:45.722,-1.5277863E-3,-1.0515451E-2,-2.6357174E-3,-4.7528744E-3,3.5177517E-1,3.4670067E-1,3.550825E-1,
1570307745,2019-10-05 20:35:45.755,-2.619505E-3,-1.0157108E-2,-3.4563541E-3,-3.6478043E-3,3.5120392E-1,3.4784412E-1,3.5538197E-1,
1570307805,2019-10-05 20:36:45.722,1.326561E-3,-5.657196E-3,9.675026E-4,1.3973713E-3,3.64686E-1,3.608694E-1,3.678789E-1,
1570307865,2019-10-05 20:37:45.722,-5.939007E-4,-7.919073E-3,-8.4733963E-4,-1.1479855E-3,3.5914135E-1,3.529129E-1,3.6367607E-1,
1570307925,2019-10-05 20:38:45.722,-3.6201477E-3,-1.0448933E-2,-3.3466816E-3,-3.9310455E-3,3.541565E-1,3.4961224E-1,3.5502625E-1,
1570307985,2019-10-05 20:39:45.740,3.027916E-5,-7.2672367E-3,-1.6756058E-3,-6.072521E-4,3.6354828E-1,3.585825E-1,3.60672E-1,
1570308045,2019-10-05 20:40:45.722,-1.3642311E-3,-8.664608E-3,-1.6789436E-3,-2.445221E-3,3.5952663E-1,3.5508633E-1,3.5849762E-1,
1570308105,2019-10-05 20:41:45.722,-2.3412704E-4,-7.404566E-3,-1.8613338E-3,-1.4944077E-3,3.6400127E-1,3.5942173E-1,3.599205E-1,
1570308165,2019-10-05 20:42:45.722,-2.9201508E-3,-1.012373E-2,-3.554821E-3,-4.399061E-3,3.536482E-1,3.468933E-1,3.5210228E-1,
1570308225,2019-10-05 20:43:45.722,1.3058186E-3,-6.2539577E-3,2.193451E-4,5.760193E-4,3.6206055E-1,3.584118E-1,3.7118053E-1,
1570308285,2019-10-05 20:44:45.722,9.987354E-4,-6.46019E-3,-9.703636E-5,-3.414154E-4,3.653288E-1,3.601694E-1,3.7446022E-1,
1570308345,2019-10-05 20:45:45.722,-1.821518E-4,-7.797718E-3,-1.2462139E-3,-1.6562939E-3,3.6010838E-1,3.533888E-1,3.6061287E-1,
1570308405,2019-10-05 20:46:45.722,-2.1150112E-3,-9.9895E-3,-3.4172535E-3,-3.7853718E-3,3.5366154E-1,3.4569073E-1,3.581524E-1,
1570308465,2019-10-05 20:47:45.723,2.254486E-3,-5.964279E-3,4.6539307E-4,4.6682358E-4,3.6520958E-1,3.6013603E-1,3.7548065E-1,
1570308525,2019-10-05 20:48:45.722,-5.8341026E-4,-8.6557865E-3,-6.303787E-4,-9.036064E-4,3.596115E-1,3.5547733E-1,3.650093E-1,
1570308585,2019-10-05 20:49:45.724,-6.8330765E-4,-7.6081753E-3,-2.785921E-3,-3.0727386E-3,3.580494E-1,3.5528755E-1,3.580475E-1,
1570308645,2019-10-05 20:50:45.722,-5.931854E-4,-7.6379776E-3,-7.1048737E-4,-1.7025471E-3,3.6461544E-1,3.5563278E-1,3.6243343E-1,
1570308705,2019-10-05 20:51:45.722,-1.0118484E-3,-8.6045265E-3,-1.9772053E-3,-1.6994476E-3,3.5977745E-1,3.5593224E-1,3.6131763E-1,
