Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570233645,2019-10-05 00:00:45.723,1.7213821E-4,-7.6584816E-3,-1.0070801E-3,-1.7037392E-3,3.6822128E-1,3.6320114E-1,3.7156296E-1,
1570233705,2019-10-05 00:01:45.724,1.9278526E-3,-5.711794E-3,7.429123E-4,8.821487E-6,3.7511444E-1,3.7040043E-1,3.761139E-1,
1570233765,2019-10-05 00:02:45.722,1.8367767E-3,-5.9449673E-3,6.2060356E-4,5.028248E-4,3.7398434E-1,3.6797905E-1,3.784523E-1,
1570233825,2019-10-05 00:03:45.722,1.01327896E-4,-7.540226E-3,-1.2729168E-3,-1.2285709E-3,3.696642E-1,3.6318493E-1,3.706274E-1,
1570233885,2019-10-05 00:04:45.723,1.5997887E-4,-8.116722E-3,-6.4468384E-4,-1.3237E-3,3.708849E-1,3.670473E-1,3.734827E-1,
1570233945,2019-10-05 00:05:45.734,-5.6767464E-4,-8.506298E-3,-1.7416477E-3,-1.8415451E-3,3.6843872E-1,3.615265E-1,3.7131214E-1,
1570234005,2019-10-05 00:06:45.722,1.2061596E-3,-6.11639E-3,3.182888E-4,1.5425682E-4,3.7349033E-1,3.670473E-1,3.75803E-1,
1570234065,2019-10-05 00:07:45.722,-2.7086735E-3,-1.0169983E-2,-3.6530495E-3,-3.9389133E-3,3.6371708E-1,3.5805225E-1,3.6641312E-1,
1570234125,2019-10-05 00:08:45.722,-5.3453445E-4,-8.535147E-3,-1.4195442E-3,-2.423048E-3,3.6770916E-1,3.6160946E-1,3.7862206E-1,
1570234185,2019-10-05 00:09:45.722,-3.299713E-4,-7.7688694E-3,-1.3074875E-3,-1.8754005E-3,3.7004757E-1,3.626318E-1,3.7215805E-1,
1570234245,2019-10-05 00:10:45.722,-2.6011467E-4,-8.025646E-3,-1.6930103E-3,-1.6138554E-3,3.6801338E-1,3.6271E-1,3.6852455E-1,
1570234305,2019-10-05 00:11:45.722,-2.5894642E-3,-1.0269165E-2,-3.4692287E-3,-4.0819645E-3,3.617525E-1,3.5632896E-1,3.6522675E-1,
1570234365,2019-10-05 00:12:45.722,-2.9304028E-3,-1.0302305E-2,-3.8306713E-3,-3.9231777E-3,3.6241055E-1,3.5605717E-1,3.643942E-1,
1570234425,2019-10-05 00:13:45.722,1.7888546E-3,-5.9649944E-3,5.7029724E-4,3.4713745E-4,3.736868E-1,3.6844158E-1,3.7485123E-1,
1570234485,2019-10-05 00:14:45.722,-2.7201176E-3,-1.0207891E-2,-3.3471584E-3,-4.26054E-3,3.617649E-1,3.5540962E-1,3.6437035E-1,
1570234545,2019-10-05 00:15:45.722,-7.9131126E-4,-7.793188E-3,-1.562357E-3,-2.3453236E-3,3.6760712E-1,3.6186123E-1,3.7178612E-1,
1570234605,2019-10-05 00:16:45.722,-5.8341026E-4,-8.341789E-3,-1.8587112E-3,-1.6658306E-3,3.6779404E-1,3.6126804E-1,3.704052E-1,
1570234665,2019-10-05 00:17:45.761,-2.3412704E-4,-7.730961E-3,-1.440525E-3,-1.4681816E-3,3.7073708E-1,3.6600018E-1,3.7091064E-1,
1570234725,2019-10-05 00:18:45.722,-1.0693073E-3,-8.698702E-3,-1.9135475E-3,-2.6273727E-3,3.745079E-1,3.669958E-1,3.7586212E-1,
1570234785,2019-10-05 00:19:45.722,-7.2550774E-4,-8.471727E-3,-1.4445782E-3,-2.0923615E-3,3.6902046E-1,3.6588287E-1,3.7166405E-1,
1570234845,2019-10-05 00:20:45.722,-7.534027E-5,-7.901192E-3,-1.1534691E-3,-1.5203953E-3,3.6786556E-1,3.6239147E-1,3.7070465E-1,
1570234905,2019-10-05 00:21:45.722,1.5296936E-3,-5.941868E-3,2.6631355E-4,4.107952E-4,3.7263298E-1,3.6818218E-1,3.7568092E-1,
1570234965,2019-10-05 00:22:45.722,-3.1805038E-4,-8.63266E-3,-1.9125938E-3,-2.2082329E-3,3.6907482E-1,3.6443233E-1,3.7187195E-1,
1570235025,2019-10-05 00:23:45.722,-2.7298927E-4,-8.336067E-3,-1.0976791E-3,-1.7111301E-3,3.6848545E-1,3.6362076E-1,3.7091827E-1,
1570235085,2019-10-05 00:24:45.722,1.5320778E-3,-6.0579777E-3,4.9972534E-4,3.4546852E-4,3.7564182E-1,3.69524E-1,3.7931442E-1,
