Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570280445,2019-10-05 13:00:45.722,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.31855584E2,5.2372132E1,3.05615328E2,2.0372180799999998E2,1.5762979199999998E2,2.63035392E2,1.3277563999999998E2,2.8803292799999997E2,7.6627848E1,1.7844833599999998E2,5.4392571999999994E1,4.1734628E1,3.9817907999999996E1,7.4446928E1,2.5637776E1,2.790701E1,2.3327717999999997E1,4.6380199999999995E1,1.5095765E1,4.2367264E1,5.3423384E1,5.9447672E1,1.9360177999999998E1,1.1389201E1,1,3,6,9,11,17,18,19,22,23,31,14,5,15,0,13,5,8,2,4,8,15,1,0,
1570280505,2019-10-05 13:01:45.722,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.31855584E2,5.2372132E1,3.05615328E2,2.0372180799999998E2,1.5762979199999998E2,2.63035392E2,1.3277563999999998E2,2.8803292799999997E2,7.6627848E1,1.7844833599999998E2,5.4392571999999994E1,4.1734628E1,3.9817907999999996E1,7.4446928E1,2.5637776E1,2.790701E1,2.3327717999999997E1,4.6380199999999995E1,1.5095765E1,4.2367264E1,5.3423384E1,5.9447672E1,1.9360177999999998E1,1.1389201E1,1,3,6,9,11,17,18,19,22,23,31,14,5,15,0,13,5,8,2,4,8,15,1,0,
1570280565,2019-10-05 13:02:45.722,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.31855584E2,5.2372132E1,3.05615328E2,2.0372180799999998E2,1.5762979199999998E2,2.63035392E2,1.3277563999999998E2,2.8803292799999997E2,7.6627848E1,1.7844833599999998E2,5.4392571999999994E1,4.1734628E1,3.9817907999999996E1,7.4446928E1,2.5637776E1,2.790701E1,2.3327717999999997E1,4.6380199999999995E1,1.5095765E1,4.2367264E1,5.3423384E1,5.9447672E1,1.9360177999999998E1,1.1389201E1,1,3,6,9,11,17,18,19,22,23,31,14,5,15,0,13,5,8,2,4,8,15,1,0,
1570280625,2019-10-05 13:03:45.722,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.31855584E2,5.2372132E1,3.05615328E2,2.0372180799999998E2,1.5762979199999998E2,2.63035392E2,1.3277563999999998E2,2.8803292799999997E2,7.6627848E1,1.7844833599999998E2,5.4392571999999994E1,4.1734628E1,3.9817907999999996E1,7.4446928E1,2.5637776E1,2.790701E1,2.3327717999999997E1,4.6380199999999995E1,1.5095765E1,4.2367264E1,5.3423384E1,5.9447672E1,1.9360177999999998E1,1.1389201E1,1,3,6,9,11,17,18,19,22,23,31,14,5,15,0,13,5,8,2,4,8,15,1,0,
1570280685,2019-10-05 13:04:45.722,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.31855584E2,5.2372132E1,3.05615328E2,2.0372180799999998E2,1.5762979199999998E2,2.63035392E2,1.3277563999999998E2,2.8803292799999997E2,7.6627848E1,1.7844833599999998E2,5.4392571999999994E1,4.1734628E1,3.9817907999999996E1,7.4446928E1,2.5637776E1,2.790701E1,2.3327717999999997E1,4.6380199999999995E1,1.5095765E1,4.2367264E1,5.3423384E1,5.9447672E1,1.9360177999999998E1,1.1389201E1,1,3,6,9,11,17,18,19,22,23,31,14,5,15,0,13,5,8,2,4,8,15,1,0,
1570280745,2019-10-05 13:05:45.760,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.31855584E2,5.2372132E1,3.05615328E2,2.0372180799999998E2,1.5762979199999998E2,2.63035392E2,1.3277563999999998E2,2.8803292799999997E2,7.6627848E1,1.7844833599999998E2,5.4392571999999994E1,4.1734628E1,3.9817907999999996E1,7.4446928E1,2.5637776E1,2.790701E1,2.3327717999999997E1,4.6380199999999995E1,1.5095765E1,4.2367264E1,5.3423384E1,5.9447672E1,1.9360177999999998E1,1.1389201E1,1,3,6,9,11,17,18,19,22,23,31,14,5,15,0,13,5,8,2,4,8,15,1,0,
1570280805,2019-10-05 13:06:45.722,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.31855584E2,5.2372132E1,3.05615328E2,2.0372180799999998E2,1.5762979199999998E2,2.63035392E2,1.3277563999999998E2,2.8803292799999997E2,7.6627848E1,1.7844833599999998E2,5.4392571999999994E1,4.1734628E1,3.9817907999999996E1,7.4446928E1,2.5637776E1,2.790701E1,2.3327717999999997E1,4.6380199999999995E1,1.5095765E1,4.2367264E1,5.3423384E1,5.9447672E1,1.9360177999999998E1,1.1389201E1,1,3,6,9,11,17,18,19,22,23,31,14,5,15,0,13,5,8,2,4,8,15,1,0,
1570280865,2019-10-05 13:07:45.722,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.31855584E2,5.2372132E1,3.05615328E2,2.0372180799999998E2,1.5762979199999998E2,2.63035392E2,1.3277563999999998E2,2.8803292799999997E2,7.6627848E1,1.7844833599999998E2,5.4392571999999994E1,4.1734628E1,3.9817907999999996E1,7.4446928E1,2.5637776E1,2.790701E1,2.3327717999999997E1,4.6380199999999995E1,1.5095765E1,4.2367264E1,5.3423384E1,5.9447672E1,1.9360177999999998E1,1.1389201E1,1,3,6,9,11,17,18,19,22,23,31,14,5,15,0,13,5,8,2,4,8,15,1,0,
1570280925,2019-10-05 13:08:45.722,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.31855584E2,5.2372132E1,3.05615328E2,2.0372180799999998E2,1.5762979199999998E2,2.63035392E2,1.3277563999999998E2,2.8803292799999997E2,7.6627848E1,1.7844833599999998E2,5.4392571999999994E1,4.1734628E1,3.9817907999999996E1,7.4446928E1,2.5637776E1,2.790701E1,2.3327717999999997E1,4.6380199999999995E1,1.5095765E1,4.2367264E1,5.3423384E1,5.9447672E1,1.9360177999999998E1,1.1389201E1,1,3,6,9,11,17,18,19,22,23,31,14,5,15,0,13,5,8,2,4,8,15,1,0,
1570280985,2019-10-05 13:09:45.722,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.31855584E2,5.2372132E1,3.05615328E2,2.0372180799999998E2,1.5762979199999998E2,2.63035392E2,1.3277563999999998E2,2.8803292799999997E2,7.6627848E1,1.7844833599999998E2,5.4392571999999994E1,4.1734628E1,3.9817907999999996E1,7.4446928E1,2.5637776E1,2.790701E1,2.3327717999999997E1,4.6380199999999995E1,1.5095765E1,4.2367264E1,5.3423384E1,5.9447672E1,1.9360177999999998E1,1.1389201E1,1,3,6,9,11,17,18,19,22,23,31,14,5,15,0,13,5,8,2,4,8,15,1,0,
