Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570248045,2019-10-05 04:00:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,15900,8955,0,2019-10-05 03:48:32.000000000,
1570248105,2019-10-05 04:01:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,16700,8955,0,2019-10-05 03:48:32.000000000,
1570248165,2019-10-05 04:02:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,17800,8955,0,2019-10-05 03:48:32.000000000,
1570248225,2019-10-05 04:03:45.723,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,19000,8955,0,2019-10-05 03:48:32.000000000,
1570248285,2019-10-05 04:04:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,20300,8955,0,2019-10-05 03:48:32.000000000,
1570248345,2019-10-05 04:05:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,21800,8955,0,2019-10-05 03:48:32.000000000,
1570248405,2019-10-05 04:06:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,23300,8955,0,2019-10-05 03:48:32.000000000,
1570248465,2019-10-05 04:07:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,24600,8955,0,2019-10-05 03:48:32.000000000,
1570248525,2019-10-05 04:08:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,25700,8955,0,2019-10-05 03:48:32.000000000,
1570248585,2019-10-05 04:09:45.731,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,26600,8955,0,2019-10-05 03:48:32.000000000,
1570248645,2019-10-05 04:10:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,27600,8955,0,2019-10-05 03:48:32.000000000,
1570248705,2019-10-05 04:11:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,28900,8955,0,2019-10-05 03:48:32.000000000,
1570248765,2019-10-05 04:12:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,30300,8955,0,2019-10-05 03:48:32.000000000,
1570248825,2019-10-05 04:13:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,31700,8955,0,2019-10-05 03:48:32.000000000,
1570248885,2019-10-05 04:14:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,33200,8955,0,2019-10-05 03:48:32.000000000,
1570248945,2019-10-05 04:15:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,34700,8955,0,2019-10-05 03:48:32.000000000,
1570249005,2019-10-05 04:16:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,36100,8955,0,2019-10-05 03:48:32.000000000,
1570249065,2019-10-05 04:17:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,37600,8955,0,2019-10-05 03:48:32.000000000,
1570249125,2019-10-05 04:18:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,39000,8955,0,2019-10-05 03:48:32.000000000,
1570249185,2019-10-05 04:19:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,40400,8955,0,2019-10-05 03:48:32.000000000,
1570249245,2019-10-05 04:20:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,41900,8955,0,2019-10-05 03:48:32.000000000,
1570249305,2019-10-05 04:21:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,43100,8955,0,2019-10-05 03:48:32.000000000,
1570249365,2019-10-05 04:22:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,44300,8955,0,2019-10-05 03:48:32.000000000,
1570249425,2019-10-05 04:23:45.724,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,45800,8955,0,2019-10-05 03:48:32.000000000,
1570249485,2019-10-05 04:24:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,47200,8955,0,2019-10-05 03:48:32.000000000,
1570249545,2019-10-05 04:25:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,48300,8955,0,2019-10-05 03:48:32.000000000,
1570249605,2019-10-05 04:26:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,49300,8955,0,2019-10-05 03:48:32.000000000,
1570249665,2019-10-05 04:27:45.722,57.990640N 10.574539E 193m,Off,5,4.845251E0,3.5100152E0,Time OK,Free running,50500,8955,0,2019-10-05 03:48:32.000000000,
1570249725,2019-10-05 04:28:45.723,57.990640N 10.574539E 193m,No GPS time,5,2.9320016E0,1.9535022E0,Time OK,Free running,51800,8955,0,2019-10-05 04:28:42.000000000,
1570249785,2019-10-05 04:29:45.722,57.990604N 10.574464E 199m,Doing fixes,5,2.9083185E0,1.9301353E0,Time OK,Fine lock,100,8969,-104,2019-10-05 04:29:42.000000000,
1570249845,2019-10-05 04:30:45.722,57.990604N 10.574464E 196m,Doing fixes,6,2.2959309E0,1.3854635E0,Time OK,Fine lock,100,8956,0,2019-10-05 04:30:42.000000000,
1570249905,2019-10-05 04:31:45.722,57.990604N 10.574464E 196m,Off,6,2.2945426E0,1.3841085E0,Time OK,Free running,800,8956,0,2019-10-05 04:30:52.000000000,
1570249965,2019-10-05 04:32:45.722,57.990604N 10.574464E 196m,Off,6,2.2945426E0,1.3841085E0,Time OK,Free running,1800,8956,0,2019-10-05 04:30:52.000000000,
1570250025,2019-10-05 04:33:45.722,57.990604N 10.574464E 196m,Off,6,2.2945426E0,1.3841085E0,Time OK,Free running,2900,8956,0,2019-10-05 04:30:52.000000000,
1570250085,2019-10-05 04:34:45.722,57.990604N 10.574464E 196m,Off,6,2.2945426E0,1.3841085E0,Time OK,Free running,4100,8956,0,2019-10-05 04:30:52.000000000,
1570250145,2019-10-05 04:35:45.722,57.990604N 10.574464E 196m,Off,6,2.2945426E0,1.3841085E0,Time OK,Free running,5000,8956,0,2019-10-05 04:30:52.000000000,
1570250205,2019-10-05 04:36:45.722,57.990604N 10.574464E 196m,Off,6,2.2945426E0,1.3841085E0,Time OK,Free running,5800,8956,0,2019-10-05 04:30:52.000000000,
1570250265,2019-10-05 04:37:45.722,57.990604N 10.574464E 196m,Off,6,2.2945426E0,1.3841085E0,Time OK,Free running,6700,8956,0,2019-10-05 04:30:52.000000000,
1570250325,2019-10-05 04:38:45.727,57.990604N 10.574464E 196m,Off,6,2.2945426E0,1.3841085E0,Time OK,Free running,7500,8956,0,2019-10-05 04:30:52.000000000,
1570250385,2019-10-05 04:39:45.724,57.990604N 10.574464E 196m,Off,6,2.2945426E0,1.3841085E0,Time OK,Free running,8400,8956,0,2019-10-05 04:30:52.000000000,
1570250445,2019-10-05 04:40:45.722,57.990604N 10.574464E 196m,Off,6,2.2945426E0,1.3841085E0,Time OK,Free running,9400,8956,0,2019-10-05 04:30:52.000000000,
1570250505,2019-10-05 04:41:45.722,57.990604N 10.574464E 196m,Off,6,2.2945426E0,1.3841085E0,Time OK,Free running,10300,8956,0,2019-10-05 04:30:52.000000000,
