Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570262445,2019-10-05 08:00:45.722,1.7828941E-3,-6.204605E-3,1.3258457E-3,2.1529198E-4,3.7513828E-1,3.7039185E-1,3.803358E-1,
1570262505,2019-10-05 08:01:45.722,-2.5515556E-3,-1.0257721E-2,-3.6814213E-3,-4.468441E-3,3.630762E-1,3.5878086E-1,3.6664486E-1,
1570262565,2019-10-05 08:02:45.722,-2.8762817E-3,-1.0362148E-2,-4.1890144E-3,-4.508972E-3,3.6743546E-1,3.6223412E-1,3.6895847E-1,
1570262625,2019-10-05 08:03:45.722,1.6329288E-3,-6.210327E-3,5.0735474E-4,-2.4318695E-5,3.7946033E-1,3.727808E-1,3.8036633E-1,
1570262685,2019-10-05 08:04:45.722,1.786232E-3,-5.81789E-3,4.9090385E-4,-1.4567375E-4,3.7513828E-1,3.7045193E-1,3.7885284E-1,
1570262745,2019-10-05 08:05:45.722,-7.2956085E-5,-7.2364807E-3,-9.915829E-4,-1.4309883E-3,3.7429142E-1,3.6730957E-1,3.7612152E-1,
1570262805,2019-10-05 08:06:45.722,-5.6910515E-4,-8.551121E-3,-2.0785332E-3,-2.7871132E-3,3.6992645E-1,3.6378956E-1,3.7148285E-1,
1570262865,2019-10-05 08:07:45.722,1.3916492E-3,-5.9444904E-3,2.79665E-4,-3.7932396E-4,3.7625694E-1,3.6951923E-1,3.7825203E-1,
1570262925,2019-10-05 08:08:45.724,-6.723404E-4,-8.825302E-3,-1.5792847E-3,-2.2776127E-3,3.684864E-1,3.6504173E-1,3.7502575E-1,
1570262985,2019-10-05 08:09:45.722,1.7285347E-3,-6.0343742E-3,5.173683E-4,-5.507469E-5,3.7596703E-1,3.7259293E-1,3.802824E-1,
1570263045,2019-10-05 08:10:45.722,-3.3068657E-4,-8.531094E-3,-2.011776E-3,-2.0298958E-3,3.7384796E-1,3.6846733E-1,3.757553E-1,
1570263105,2019-10-05 08:11:45.760,1.15156174E-4,-7.95269E-3,-9.5820427E-4,-1.4808178E-3,3.7582493E-1,3.71871E-1,3.7917137E-1,
1570263165,2019-10-05 08:12:45.724,0.0E0,-7.610798E-3,-1.4975071E-3,-1.1439323E-3,3.716507E-1,3.6429024E-1,3.7268162E-1,
1570263225,2019-10-05 08:13:45.722,-2.460003E-3,-9.301662E-3,-4.274845E-3,-3.8044453E-3,3.668995E-1,3.6192894E-1,3.708868E-1,
1570263285,2019-10-05 08:14:45.722,-1.7380714E-4,-7.6789856E-3,-1.3210773E-3,-1.6508102E-3,3.6808872E-1,3.6244202E-1,3.759594E-1,
1570263345,2019-10-05 08:15:45.722,1.663208E-3,-5.954981E-3,6.7925453E-4,-1.5735626E-4,3.7584114E-1,3.705206E-1,3.7809086E-1,
1570263405,2019-10-05 08:16:45.722,-3.2138824E-4,-7.951736E-3,-1.31917E-3,-1.8703938E-3,3.7318802E-1,3.6878014E-1,3.7564564E-1,
1570263465,2019-10-05 08:17:45.722,-2.7663708E-3,-9.846449E-3,-3.0794144E-3,-3.874302E-3,3.6363125E-1,3.574667E-1,3.698902E-1,
1570263525,2019-10-05 08:18:45.740,2.7561188E-4,-8.51059E-3,-1.2600422E-3,-1.1777878E-3,3.7360382E-1,3.690586E-1,3.7619114E-1,
1570263585,2019-10-05 08:19:45.722,-9.109974E-4,-8.246422E-3,-1.7700195E-3,-2.3097992E-3,3.731413E-1,3.678217E-1,3.7475872E-1,
1570263645,2019-10-05 08:20:45.722,1.1861324E-3,-6.0458183E-3,1.938343E-4,-1.8453598E-4,3.790722E-1,3.7362957E-1,3.7835598E-1,
1570263705,2019-10-05 08:21:45.724,-2.4914742E-3,-1.0262489E-2,-3.907919E-3,-3.91078E-3,3.6254597E-1,3.5733604E-1,3.6827564E-1,
1570263765,2019-10-05 08:22:45.722,-3.1924248E-4,-8.215904E-3,-9.713173E-4,-1.6806126E-3,3.693056E-1,3.650484E-1,3.7420368E-1,
1570263825,2019-10-05 08:23:45.723,-2.8455257E-3,-1.0192633E-2,-3.4623146E-3,-4.2283535E-3,3.6326218E-1,3.5819626E-1,3.724861E-1,
1570263885,2019-10-05 08:24:45.722,1.26791E-3,-5.7458878E-3,7.3719025E-4,5.455017E-4,3.788271E-1,3.7390137E-1,3.77882E-1,
1570263945,2019-10-05 08:25:45.722,-2.4681091E-3,-9.861231E-3,-3.7133694E-3,-4.8418045E-3,3.640995E-1,3.5701466E-1,3.6590958E-1,
1570264005,2019-10-05 08:26:45.722,2.5820732E-4,-7.631302E-3,-1.4765263E-3,-1.947403E-3,3.7378502E-1,3.6723137E-1,3.762865E-1,
