Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570330845,2019-10-06 03:00:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,5.9349228E1,8.524904E1,2.60089152E2,6.5556956E1,1.97021616E2,2.98829184E2,2.31761168E2,2.5458008E1,2.78719104E2,,,,3.121972E1,2.9236023999999997E1,3.2818314E1,7.308543999999999E1,7.01596E1,5.0413999999999994E1,2.1977766E1,5.348815999999999E0,1.2135629999999999E1,,,,2,12,14,25,29,31,32,6,26,,,,4,2,4,15,13,3,14,0,0,,,,
1570330905,2019-10-06 03:01:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,5.9349228E1,8.524904E1,2.60089152E2,6.5556956E1,1.97021616E2,2.98829184E2,2.31761168E2,2.5458008E1,2.78719104E2,,,,3.121972E1,2.9236023999999997E1,3.2818314E1,7.308543999999999E1,7.01596E1,5.0413999999999994E1,2.1977766E1,5.348815999999999E0,1.2135629999999999E1,,,,2,12,14,25,29,31,32,6,26,,,,4,2,4,15,13,3,14,0,0,,,,
1570330965,2019-10-06 03:02:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,5.9349228E1,8.524904E1,2.60089152E2,6.5556956E1,1.97021616E2,2.98829184E2,2.31761168E2,2.5458008E1,2.78719104E2,,,,3.121972E1,2.9236023999999997E1,3.2818314E1,7.308543999999999E1,7.01596E1,5.0413999999999994E1,2.1977766E1,5.348815999999999E0,1.2135629999999999E1,,,,2,12,14,25,29,31,32,6,26,,,,4,2,4,15,13,3,14,0,0,,,,
1570331025,2019-10-06 03:03:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,5.9349228E1,8.524904E1,2.60089152E2,6.5556956E1,1.97021616E2,2.98829184E2,2.31761168E2,2.5458008E1,2.78719104E2,,,,3.121972E1,2.9236023999999997E1,3.2818314E1,7.308543999999999E1,7.01596E1,5.0413999999999994E1,2.1977766E1,5.348815999999999E0,1.2135629999999999E1,,,,2,12,14,25,29,31,32,6,26,,,,4,2,4,15,13,3,14,0,0,,,,
1570331085,2019-10-06 03:04:45.754,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,5.9349228E1,8.524904E1,2.60089152E2,6.5556956E1,1.97021616E2,2.98829184E2,2.31761168E2,2.5458008E1,2.78719104E2,,,,3.121972E1,2.9236023999999997E1,3.2818314E1,7.308543999999999E1,7.01596E1,5.0413999999999994E1,2.1977766E1,5.348815999999999E0,1.2135629999999999E1,,,,2,12,14,25,29,31,32,6,26,,,,4,2,4,15,13,3,14,0,0,,,,
1570331145,2019-10-06 03:05:45.724,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,5.9349228E1,8.524904E1,2.60089152E2,6.5556956E1,1.97021616E2,2.98829184E2,2.31761168E2,2.5458008E1,2.78719104E2,,,,3.121972E1,2.9236023999999997E1,3.2818314E1,7.308543999999999E1,7.01596E1,5.0413999999999994E1,2.1977766E1,5.348815999999999E0,1.2135629999999999E1,,,,2,12,14,25,29,31,32,6,26,,,,4,2,4,15,13,3,14,0,0,,,,
1570331205,2019-10-06 03:06:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,5.9349228E1,8.524904E1,2.60089152E2,6.5556956E1,1.97021616E2,2.98829184E2,2.31761168E2,2.5458008E1,2.78719104E2,,,,3.121972E1,2.9236023999999997E1,3.2818314E1,7.308543999999999E1,7.01596E1,5.0413999999999994E1,2.1977766E1,5.348815999999999E0,1.2135629999999999E1,,,,2,12,14,25,29,31,32,6,26,,,,4,2,4,15,13,3,14,0,0,,,,
1570331265,2019-10-06 03:07:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,5.9349228E1,8.524904E1,2.60089152E2,6.5556956E1,1.97021616E2,2.98829184E2,2.31761168E2,2.5458008E1,2.78719104E2,,,,3.121972E1,2.9236023999999997E1,3.2818314E1,7.308543999999999E1,7.01596E1,5.0413999999999994E1,2.1977766E1,5.348815999999999E0,1.2135629999999999E1,,,,2,12,14,25,29,31,32,6,26,,,,4,2,4,15,13,3,14,0,0,,,,
1570331325,2019-10-06 03:08:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,5.9349228E1,8.524904E1,2.60089152E2,6.5556956E1,1.97021616E2,2.98829184E2,2.31761168E2,2.5458008E1,2.78719104E2,,,,3.121972E1,2.9236023999999997E1,3.2818314E1,7.308543999999999E1,7.01596E1,5.0413999999999994E1,2.1977766E1,5.348815999999999E0,1.2135629999999999E1,,,,2,12,14,25,29,31,32,6,26,,,,4,2,4,15,13,3,14,0,0,,,,
1570331385,2019-10-06 03:09:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,5.9349228E1,8.524904E1,2.60089152E2,6.5556956E1,1.97021616E2,2.98829184E2,2.31761168E2,2.5458008E1,2.78719104E2,,,,3.121972E1,2.9236023999999997E1,3.2818314E1,7.308543999999999E1,7.01596E1,5.0413999999999994E1,2.1977766E1,5.348815999999999E0,1.2135629999999999E1,,,,2,12,14,25,29,31,32,6,26,,,,4,2,4,15,13,3,14,0,0,,,,
