Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570374045,2019-10-06 15:00:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,,3.0222076799999996E2,1.06829056E2,2.3192577599999998E2,1.61617952E2,6.2688103999999996E1,6.2833715999999995E1,6.5119332E1,2.24854016E2,3.93014E1,1.84414256E2,,,3.8524192E1,1.8570605999999998E1,6.2015448E1,3.6058195999999995E1,8.3063784E1,4.7570532E1,5.780886E0,7.733581E0,7.164822E0,1.0268958E1,,,2,3,6,7,9,23,16,19,26,30,,,9,2,15,15,14,8,0,0,0,0,,,
1570374105,2019-10-06 15:01:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,,3.0222076799999996E2,1.06829056E2,2.3192577599999998E2,1.61617952E2,6.2688103999999996E1,6.2833715999999995E1,6.5119332E1,2.24854016E2,3.93014E1,1.84414256E2,,,3.8524192E1,1.8570605999999998E1,6.2015448E1,3.6058195999999995E1,8.3063784E1,4.7570532E1,5.780886E0,7.733581E0,7.164822E0,1.0268958E1,,,2,3,6,7,9,23,16,19,26,30,,,9,2,15,15,14,8,0,0,0,0,,,
1570374165,2019-10-06 15:02:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,,3.0222076799999996E2,1.06829056E2,2.3192577599999998E2,1.61617952E2,6.2688103999999996E1,6.2833715999999995E1,6.5119332E1,2.24854016E2,3.93014E1,1.84414256E2,,,3.8524192E1,1.8570605999999998E1,6.2015448E1,3.6058195999999995E1,8.3063784E1,4.7570532E1,5.780886E0,7.733581E0,7.164822E0,1.0268958E1,,,2,3,6,7,9,23,16,19,26,30,,,9,2,15,15,14,8,0,0,0,0,,,
1570374225,2019-10-06 15:03:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,,3.0222076799999996E2,1.06829056E2,2.3192577599999998E2,1.61617952E2,6.2688103999999996E1,6.2833715999999995E1,6.5119332E1,2.24854016E2,3.93014E1,1.84414256E2,,,3.8524192E1,1.8570605999999998E1,6.2015448E1,3.6058195999999995E1,8.3063784E1,4.7570532E1,5.780886E0,7.733581E0,7.164822E0,1.0268958E1,,,2,3,6,7,9,23,16,19,26,30,,,9,2,15,15,14,8,0,0,0,0,,,
1570374285,2019-10-06 15:04:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,,3.0222076799999996E2,1.06829056E2,2.3192577599999998E2,1.61617952E2,6.2688103999999996E1,6.2833715999999995E1,6.5119332E1,2.24854016E2,3.93014E1,1.84414256E2,,,3.8524192E1,1.8570605999999998E1,6.2015448E1,3.6058195999999995E1,8.3063784E1,4.7570532E1,5.780886E0,7.733581E0,7.164822E0,1.0268958E1,,,2,3,6,7,9,23,16,19,26,30,,,9,2,15,15,14,8,0,0,0,0,,,
1570374345,2019-10-06 15:05:45.723,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,,3.0222076799999996E2,1.06829056E2,2.3192577599999998E2,1.61617952E2,6.2688103999999996E1,6.2833715999999995E1,6.5119332E1,2.24854016E2,3.93014E1,1.84414256E2,,,3.8524192E1,1.8570605999999998E1,6.2015448E1,3.6058195999999995E1,8.3063784E1,4.7570532E1,5.780886E0,7.733581E0,7.164822E0,1.0268958E1,,,2,3,6,7,9,23,16,19,26,30,,,9,2,15,15,14,8,0,0,0,0,,,
1570374405,2019-10-06 15:06:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,,3.0222076799999996E2,1.06829056E2,2.3192577599999998E2,1.61617952E2,6.2688103999999996E1,6.2833715999999995E1,6.5119332E1,2.24854016E2,3.93014E1,1.84414256E2,,,3.8524192E1,1.8570605999999998E1,6.2015448E1,3.6058195999999995E1,8.3063784E1,4.7570532E1,5.780886E0,7.733581E0,7.164822E0,1.0268958E1,,,2,3,6,7,9,23,16,19,26,30,,,9,2,15,15,14,8,0,0,0,0,,,
1570374465,2019-10-06 15:07:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,,3.0222076799999996E2,1.06829056E2,2.3192577599999998E2,1.61617952E2,6.2688103999999996E1,6.2833715999999995E1,6.5119332E1,2.24854016E2,3.93014E1,1.84414256E2,,,3.8524192E1,1.8570605999999998E1,6.2015448E1,3.6058195999999995E1,8.3063784E1,4.7570532E1,5.780886E0,7.733581E0,7.164822E0,1.0268958E1,,,2,3,6,7,9,23,16,19,26,30,,,9,2,15,15,14,8,0,0,0,0,,,
1570374525,2019-10-06 15:08:45.761,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,,3.0222076799999996E2,1.06829056E2,2.3192577599999998E2,1.61617952E2,6.2688103999999996E1,6.2833715999999995E1,6.5119332E1,2.24854016E2,3.93014E1,1.84414256E2,,,3.8524192E1,1.8570605999999998E1,6.2015448E1,3.6058195999999995E1,8.3063784E1,4.7570532E1,5.780886E0,7.733581E0,7.164822E0,1.0268958E1,,,2,3,6,7,9,23,16,19,26,30,,,9,2,15,15,14,8,0,0,0,0,,,
1570374585,2019-10-06 15:09:45.724,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,Not acquired,,,3.0222076799999996E2,1.06829056E2,2.3192577599999998E2,1.61617952E2,6.2688103999999996E1,6.2833715999999995E1,6.5119332E1,2.24854016E2,3.93014E1,1.84414256E2,,,3.8524192E1,1.8570605999999998E1,6.2015448E1,3.6058195999999995E1,8.3063784E1,4.7570532E1,5.780886E0,7.733581E0,7.164822E0,1.0268958E1,,,2,3,6,7,9,23,16,19,26,30,,,9,2,15,15,14,8,0,0,0,0,,,
