Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570320045,2019-10-06 00:00:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.7865574399999997E2,2.2657896E2,1.74713024E2,5.0822055999999996E1,7.2557896E1,4.6320532E1,2.3526275199999998E2,3.15451104E2,1.4931371199999998E2,2.5126228799999998E2,,,2.0844766E1,6.4325232E1,3.3148866E1,2.9727725999999997E1,3.9415464E1,8.5809128E1,2.0521424E1,1.8927514E1,8.231498E0,1.0842182E1,,,10,12,15,17,19,24,25,32,13,20,,,3,15,11,5,5,15,4,1,0,0,,,
1570320105,2019-10-06 00:01:45.723,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.7865574399999997E2,2.2657896E2,1.74713024E2,5.0822055999999996E1,7.2557896E1,4.6320532E1,2.3526275199999998E2,3.15451104E2,1.4931371199999998E2,2.5126228799999998E2,,,2.0844766E1,6.4325232E1,3.3148866E1,2.9727725999999997E1,3.9415464E1,8.5809128E1,2.0521424E1,1.8927514E1,8.231498E0,1.0842182E1,,,10,12,15,17,19,24,25,32,13,20,,,3,15,11,5,5,15,4,1,0,0,,,
1570320165,2019-10-06 00:02:45.722,Acquired,Acquired,,,Acquired,Acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.57896112E2,1.73616176E2,,,1.13404456E2,2.4611023999999998E2,3.06824928E2,8.319773599999999E1,2.62705744E2,3.20293568E2,,,8.403878399999999E1,1.5169175999999998E1,,,6.924083999999999E1,3.7523692E1,3.3324858E1,1.0899828999999999E1,1.1067480999999999E1,1.2221832E1,,,12,15,,,24,25,32,6,10,14,,,15,3,,,15,16,5,0,0,0,,,
1570320225,2019-10-06 00:03:45.722,Not acquired,Acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,,,1.07301328E2,6.4895212E1,4.9537195999999994E1,3.11783616E2,3.9880772E1,1.28225448E2,2.62407888E2,1.93333664E2,2.85449408E2,2.99963264E2,,,1.877707E1,1.8922472E1,7.341976E1,2.73299E1,1.6724051E1,4.8932728E1,5.6642931999999995E1,1.8170198E1,4.317856E1,7.381894E0,,,2,6,12,14,19,24,25,29,32,31,,,2,1,14,0,0,10,15,2,2,0,,,
1570320285,2019-10-06 00:04:45.722,Acquired,Not acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,1.0696258399999999E2,6.4461392E1,5.0054691999999996E1,3.11488384E2,3.9738796E1,1.28473616E2,2.6285152E2,1.93370768E2,2.84850912E2,3.00112352E2,,,1.906867E1,1.9015794E1,7.297046399999999E1,2.7617697999999997E1,1.6350763E1,4.8492391999999995E1,5.7061679999999996E1,1.8612828E1,4.3270199999999996E1,7.755432E0,,,2,6,12,14,19,24,25,29,32,31,,,1,1,15,2,0,11,15,8,2,0,,,
1570320345,2019-10-06 00:05:45.722,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,1.0661912799999999E2,6.4026208E1,5.05571E1,3.11189824E2,3.9601127999999996E1,1.28719056E2,2.63300432E2,1.9340904E2,2.8424985599999997E2,3.0025964799999997E2,,,1.9360022E1,1.9104944E1,7.2521992E1,2.7904802E1,1.5976920999999999E1,4.8053048E1,5.7479639999999996E1,1.9057358E1,4.3355148E1,8.129040999999999E0,,,2,6,12,14,19,24,25,29,32,31,,,2,1,15,1,0,15,16,15,2,0,,,
1570320405,2019-10-06 00:06:45.722,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,1.0661912799999999E2,6.4026208E1,5.05571E1,3.11189824E2,3.9601127999999996E1,1.28719056E2,2.63300432E2,1.9340904E2,2.8424985599999997E2,3.0025964799999997E2,,,1.9360022E1,1.9104944E1,7.2521992E1,2.7904802E1,1.5976920999999999E1,4.8053048E1,5.7479639999999996E1,1.9057358E1,4.3355148E1,8.129040999999999E0,,,2,6,12,14,19,24,25,29,32,31,,,2,1,15,1,0,15,16,15,2,0,,,
1570320465,2019-10-06 00:07:45.722,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,1.0661912799999999E2,6.4026208E1,5.05571E1,3.11189824E2,3.9601127999999996E1,1.28719056E2,2.63300432E2,1.9340904E2,2.8424985599999997E2,3.0025964799999997E2,,,1.9360022E1,1.9104944E1,7.2521992E1,2.7904802E1,1.5976920999999999E1,4.8053048E1,5.7479639999999996E1,1.9057358E1,4.3355148E1,8.129040999999999E0,,,2,6,12,14,19,24,25,29,32,31,,,2,1,15,1,0,15,16,15,2,0,,,
1570320525,2019-10-06 00:08:45.722,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,1.0661912799999999E2,6.4026208E1,5.05571E1,3.11189824E2,3.9601127999999996E1,1.28719056E2,2.63300432E2,1.9340904E2,2.8424985599999997E2,3.0025964799999997E2,,,1.9360022E1,1.9104944E1,7.2521992E1,2.7904802E1,1.5976920999999999E1,4.8053048E1,5.7479639999999996E1,1.9057358E1,4.3355148E1,8.129040999999999E0,,,2,6,12,14,19,24,25,29,32,31,,,2,1,15,1,0,15,16,15,2,0,,,
1570320585,2019-10-06 00:09:45.722,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,1.0661912799999999E2,6.4026208E1,5.05571E1,3.11189824E2,3.9601127999999996E1,1.28719056E2,2.63300432E2,1.9340904E2,2.8424985599999997E2,3.0025964799999997E2,,,1.9360022E1,1.9104944E1,7.2521992E1,2.7904802E1,1.5976920999999999E1,4.8053048E1,5.7479639999999996E1,1.9057358E1,4.3355148E1,8.129040999999999E0,,,2,6,12,14,19,24,25,29,32,31,,,2,1,15,1,0,15,16,15,2,0,,,
