Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570338045,2019-10-06 05:00:45.722,-1.707077E-4,-7.7860355E-3,-1.4886856E-3,-2.2182465E-3,3.6405277E-1,3.5801697E-1,3.6745834E-1,
1570338105,2019-10-06 05:01:45.722,1.92523E-3,-5.6066513E-3,6.175041E-5,1.06334686E-4,3.7077236E-1,3.6428452E-1,3.7330914E-1,
1570338165,2019-10-06 05:02:45.726,-2.8381348E-3,-1.0064602E-2,-3.7543774E-3,-4.6651363E-3,3.5817719E-1,3.5265923E-1,3.623333E-1,
1570338225,2019-10-06 05:03:45.722,-9.3984604E-4,-7.82609E-3,-2.8307438E-3,-2.0487309E-3,3.6262608E-1,3.5692978E-1,3.6563683E-1,
1570338285,2019-10-06 05:04:45.722,-2.1386147E-4,-7.6396465E-3,-1.0044575E-3,-1.6584396E-3,3.6004448E-1,3.554554E-1,3.6302853E-1,
1570338345,2019-10-06 05:05:45.723,-6.914139E-4,-8.75926E-3,-2.2742748E-3,-1.6317368E-3,3.5992908E-1,3.5397434E-1,3.6210823E-1,
1570338405,2019-10-06 05:06:45.756,5.6028366E-5,-8.515358E-3,-1.8126965E-3,-1.8723011E-3,3.6478233E-1,3.6034775E-1,3.657198E-1,
1570338465,2019-10-06 05:07:45.722,-2.4518967E-3,-9.593487E-3,-3.7910938E-3,-3.9241314E-3,3.5181046E-1,3.4570312E-1,3.53055E-1,
1570338525,2019-10-06 05:08:45.722,-2.5277138E-3,-9.802818E-3,-3.9219856E-3,-4.4779778E-3,3.615265E-1,3.5612488E-1,3.64007E-1,
1570338585,2019-10-06 05:09:45.722,-2.9683113E-3,-1.0529757E-2,-3.6959648E-3,-4.6167374E-3,3.5801697E-1,3.5275936E-1,3.602419E-1,
1570338645,2019-10-06 05:10:45.722,-2.2659302E-3,-1.0958672E-2,-2.6524067E-3,-4.2979717E-3,3.5328197E-1,3.479166E-1,3.572054E-1,
1570338705,2019-10-06 05:11:45.722,-2.7546883E-3,-1.0657072E-2,-2.933979E-3,-3.7961006E-3,3.5796452E-1,3.5190392E-1,3.6069775E-1,
1570338765,2019-10-06 05:12:45.722,-2.667904E-3,-1.0327578E-2,-3.6728382E-3,-3.5779476E-3,3.606615E-1,3.5529232E-1,3.6399174E-1,
1570338825,2019-10-06 05:13:45.724,3.1161308E-4,-7.167101E-3,-1.0609627E-3,-1.9259453E-3,3.6468697E-1,3.585739E-1,3.6541176E-1,
1570338885,2019-10-06 05:14:45.722,-4.427433E-4,-8.548498E-3,-1.8780231E-3,-1.9595623E-3,3.6773586E-1,3.6231136E-1,3.705635E-1,
1570338945,2019-10-06 05:15:45.722,3.695488E-5,-7.5848103E-3,-1.8646717E-3,-1.2776852E-3,3.6455154E-1,3.5896015E-1,3.660469E-1,
1570339005,2019-10-06 05:16:45.722,-3.3268929E-3,-1.0739565E-2,-4.130125E-3,-4.024744E-3,3.5822296E-1,3.5305023E-1,3.6205006E-1,
1570339065,2019-10-06 05:17:45.723,-7.8868866E-4,-7.988453E-3,-1.7597675E-3,-2.1419525E-3,3.63554E-1,3.5709858E-1,3.6643028E-1,
1570339125,2019-10-06 05:18:45.722,-6.966591E-4,-8.495092E-3,-1.8727779E-3,-3.119707E-3,3.6325645E-1,3.5867882E-1,3.657999E-1,
1570339185,2019-10-06 05:19:45.722,-1.0275841E-4,-8.707285E-3,-1.4743805E-3,-1.9745827E-3,3.6113358E-1,3.5566235E-1,3.612299E-1,
1570339245,2019-10-06 05:20:45.722,-1.1057854E-3,-8.260012E-3,-1.1439323E-3,-2.0473003E-3,3.627863E-1,3.574667E-1,3.6790943E-1,
1570339305,2019-10-06 05:21:45.722,-3.4451485E-4,-7.884502E-3,-2.3941994E-3,-1.6028881E-3,3.641224E-1,3.5899734E-1,3.6652946E-1,
1570339365,2019-10-06 05:22:45.723,-6.7973137E-4,-8.486271E-3,-8.029938E-4,-1.6617775E-4,3.61372E-1,3.5605717E-1,3.6282444E-1,
1570339425,2019-10-06 05:23:45.722,1.699686E-3,-5.7840347E-3,5.850792E-4,6.4206123E-4,3.698511E-1,3.6544704E-1,3.733015E-1,
1570339485,2019-10-06 05:24:45.722,-2.7441978E-3,-9.804487E-3,-3.7596226E-3,-4.4608116E-3,3.593979E-1,3.5434532E-1,3.6245823E-1,
1570339545,2019-10-06 05:25:45.722,-2.5465488E-3,-9.919882E-3,-4.882574E-3,-3.964424E-3,3.548031E-1,3.4794712E-1,3.583393E-1,
1570339605,2019-10-06 05:26:45.757,-3.464222E-4,-8.146524E-3,-1.2578964E-3,-1.6903877E-3,3.60734E-1,3.537302E-1,3.5986805E-1,
1570339665,2019-10-06 05:27:45.722,-5.033016E-4,-8.05974E-3,-1.7256737E-3,-2.0291805E-3,3.6056042E-1,3.5443592E-1,3.611822E-1,
1570339725,2019-10-06 05:28:45.722,1.0108948E-4,-8.836269E-3,-1.7886162E-3,-2.263546E-3,3.5937405E-1,3.5283852E-1,3.6161518E-1,
1570339785,2019-10-06 05:29:45.722,-2.6762486E-3,-1.0826349E-2,-4.1873455E-3,-3.4685135E-3,3.5769176E-1,3.521576E-1,3.5917664E-1,
1570339845,2019-10-06 05:30:45.722,-2.63834E-3,-9.70602E-3,-2.8738976E-3,-4.382372E-3,3.5387135E-1,3.4896755E-1,3.5651112E-1,
1570339905,2019-10-06 05:31:45.722,-4.887581E-5,-8.34775E-3,-3.3831596E-4,-7.2288513E-4,3.6568928E-1,3.6148834E-1,3.7120628E-1,
1570339965,2019-10-06 05:32:45.722,-2.2816658E-4,-7.5702667E-3,-3.695488E-4,-1.5022755E-3,3.6612797E-1,3.6133194E-1,3.6906338E-1,
1570340025,2019-10-06 05:33:45.722,1.988411E-3,-6.275654E-3,9.0146065E-4,7.0500374E-4,3.6748314E-1,3.60034E-1,3.693428E-1,
1570340085,2019-10-06 05:34:45.724,1.7495155E-3,-5.720377E-3,1.1444092E-3,-1.5330315E-4,3.7152195E-1,3.6442184E-1,3.731346E-1,
1570340145,2019-10-06 05:35:45.722,9.162426E-4,-5.6040287E-3,1.292944E-3,-5.543232E-4,3.7209415E-1,3.6544704E-1,3.7571907E-1,
1570340205,2019-10-06 05:36:45.722,-2.0194054E-4,-7.49135E-3,-1.4650822E-3,-3.013134E-3,3.636036E-1,3.5770607E-1,3.662796E-1,
1570340265,2019-10-06 05:37:45.723,2.1123886E-4,-7.535219E-3,-1.0507107E-3,-2.462387E-3,3.6467266E-1,3.596239E-1,3.6730385E-1,
1570340325,2019-10-06 05:38:45.722,-9.0789795E-4,-8.500576E-3,-1.8491745E-3,-1.8451214E-3,3.5992432E-1,3.534336E-1,3.6216927E-1,
1570340385,2019-10-06 05:39:45.722,-2.8469563E-3,-1.0066032E-2,-3.4484863E-3,-3.778696E-3,3.616228E-1,3.5677528E-1,3.6246967E-1,
1570340445,2019-10-06 05:40:45.723,-3.6144257E-4,-8.412361E-3,-1.4135838E-3,-1.424551E-3,3.6441612E-1,3.5924816E-1,3.672619E-1,
1570340505,2019-10-06 05:41:45.722,-2.9175282E-3,-9.928703E-3,-2.9842854E-3,-3.170967E-3,3.603201E-1,3.5350418E-1,3.6273956E-1,
1570340565,2019-10-06 05:42:45.722,1.376152E-3,-5.7804585E-3,4.1246414E-4,1.9025803E-4,3.6942577E-1,3.6540604E-1,3.7344742E-1,
1570340625,2019-10-06 05:43:45.722,1.791954E-3,-5.9719086E-3,2.2244453E-4,-1.6307831E-4,3.6782932E-1,3.5928726E-1,3.6917114E-1,
1570340685,2019-10-06 05:44:45.722,1.4743805E-3,-6.304264E-3,1.103878E-4,4.3296814E-4,3.7430382E-1,3.6894512E-1,3.7677288E-1,
1570340745,2019-10-06 05:45:45.724,-7.286072E-4,-8.239031E-3,-2.1874905E-3,-2.1448135E-3,3.6351967E-1,3.5831833E-1,3.6764812E-1,
1570340805,2019-10-06 05:46:45.724,-2.040863E-4,-7.6994896E-3,-4.3296814E-4,-1.6961098E-3,3.6057854E-1,3.5575008E-1,3.645954E-1,
1570340865,2019-10-06 05:47:45.722,1.557827E-3,-6.999016E-3,7.0381165E-4,5.810261E-4,3.698902E-1,3.6472225E-1,3.7150478E-1,
1570340925,2019-10-06 05:48:45.722,-8.442402E-4,-8.531094E-3,-1.5349388E-3,-2.0127296E-3,3.6362076E-1,3.5844803E-1,3.672819E-1,
1570340985,2019-10-06 05:49:45.722,2.1719933E-3,-6.1068535E-3,4.6515465E-4,1.604557E-4,3.698349E-1,3.6541462E-1,3.7327385E-1,
1570341045,2019-10-06 05:50:45.724,2.332449E-3,-6.4730644E-3,4.0006638E-4,-3.5858154E-4,3.6900616E-1,3.6496258E-1,3.714466E-1,
1570341105,2019-10-06 05:51:45.722,4.506111E-5,-8.302689E-3,-7.9631805E-4,-3.1518936E-4,3.643942E-1,3.590803E-1,3.6751842E-1,
