Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570338045,2019-10-06 05:00:45.722,57.990604N 10.574534E 184m,Off,5,3.456426E0,2.4153192E0,Time OK,Free running,46700,8972,0,2019-10-06 04:10:52.000000000,
1570338105,2019-10-06 05:01:45.722,57.990604N 10.574534E 184m,Off,5,3.456426E0,2.4153192E0,Time OK,Free running,47500,8972,0,2019-10-06 04:10:52.000000000,
1570338165,2019-10-06 05:02:45.726,57.990604N 10.574534E 184m,Off,5,3.456426E0,2.4153192E0,Time OK,Free running,48400,8972,0,2019-10-06 04:10:52.000000000,
1570338225,2019-10-06 05:03:45.722,57.990604N 10.574534E 184m,Off,5,3.456426E0,2.4153192E0,Time OK,Free running,49400,8972,0,2019-10-06 04:10:52.000000000,
1570338285,2019-10-06 05:04:45.722,57.990604N 10.574534E 184m,Off,5,3.456426E0,2.4153192E0,Time OK,Free running,50300,8972,0,2019-10-06 04:10:52.000000000,
1570338345,2019-10-06 05:05:45.723,57.990644N 10.574616E 194m,Doing fixes,6,4.050198E0,2.7731385E0,Time OK,Coarse lock,100,9683,-7500,2019-10-06 05:05:42.000000000,
1570338405,2019-10-06 05:06:45.756,57.990608N 10.574578E 197m,Doing fixes,6,2.5663643E0,1.6435379E0,Time OK,Fine lock,100,8970,104,2019-10-06 05:06:42.000000000,
1570338465,2019-10-06 05:07:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,500,8975,0,2019-10-06 05:07:12.000000000,
1570338525,2019-10-06 05:08:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,1400,8975,0,2019-10-06 05:07:12.000000000,
1570338585,2019-10-06 05:09:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,2400,8975,0,2019-10-06 05:07:12.000000000,
1570338645,2019-10-06 05:10:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,3400,8975,0,2019-10-06 05:07:12.000000000,
1570338705,2019-10-06 05:11:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,4400,8975,0,2019-10-06 05:07:12.000000000,
1570338765,2019-10-06 05:12:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,5600,8975,0,2019-10-06 05:07:12.000000000,
1570338825,2019-10-06 05:13:45.724,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,6800,8975,0,2019-10-06 05:07:12.000000000,
1570338885,2019-10-06 05:14:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,7900,8975,0,2019-10-06 05:07:12.000000000,
1570338945,2019-10-06 05:15:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,8900,8975,0,2019-10-06 05:07:12.000000000,
1570339005,2019-10-06 05:16:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,9900,8975,0,2019-10-06 05:07:12.000000000,
1570339065,2019-10-06 05:17:45.723,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,10900,8975,0,2019-10-06 05:07:12.000000000,
1570339125,2019-10-06 05:18:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,11900,8975,0,2019-10-06 05:07:12.000000000,
1570339185,2019-10-06 05:19:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,12900,8975,0,2019-10-06 05:07:12.000000000,
1570339245,2019-10-06 05:20:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,13700,8975,0,2019-10-06 05:07:12.000000000,
1570339305,2019-10-06 05:21:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,14700,8975,0,2019-10-06 05:07:12.000000000,
1570339365,2019-10-06 05:22:45.723,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,15700,8975,0,2019-10-06 05:07:12.000000000,
1570339425,2019-10-06 05:23:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,16500,8975,0,2019-10-06 05:07:12.000000000,
1570339485,2019-10-06 05:24:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,17300,8975,0,2019-10-06 05:07:12.000000000,
1570339545,2019-10-06 05:25:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,18600,8975,0,2019-10-06 05:07:12.000000000,
1570339605,2019-10-06 05:26:45.757,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,19600,8975,0,2019-10-06 05:07:12.000000000,
1570339665,2019-10-06 05:27:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,20400,8975,0,2019-10-06 05:07:12.000000000,
1570339725,2019-10-06 05:28:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,21400,8975,0,2019-10-06 05:07:12.000000000,
1570339785,2019-10-06 05:29:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,22400,8975,0,2019-10-06 05:07:12.000000000,
1570339845,2019-10-06 05:30:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,23400,8975,0,2019-10-06 05:07:12.000000000,
1570339905,2019-10-06 05:31:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,24600,8975,0,2019-10-06 05:07:12.000000000,
1570339965,2019-10-06 05:32:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,25800,8975,0,2019-10-06 05:07:12.000000000,
1570340025,2019-10-06 05:33:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,26900,8975,0,2019-10-06 05:07:12.000000000,
1570340085,2019-10-06 05:34:45.724,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,28000,8975,0,2019-10-06 05:07:12.000000000,
1570340145,2019-10-06 05:35:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,28900,8975,0,2019-10-06 05:07:12.000000000,
1570340205,2019-10-06 05:36:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,29900,8975,0,2019-10-06 05:07:12.000000000,
1570340265,2019-10-06 05:37:45.723,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,30900,8975,0,2019-10-06 05:07:12.000000000,
1570340325,2019-10-06 05:38:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,31700,8975,0,2019-10-06 05:07:12.000000000,
1570340385,2019-10-06 05:39:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,32500,8975,0,2019-10-06 05:07:12.000000000,
1570340445,2019-10-06 05:40:45.723,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,33400,8975,0,2019-10-06 05:07:12.000000000,
1570340505,2019-10-06 05:41:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,34500,8975,0,2019-10-06 05:07:12.000000000,
1570340565,2019-10-06 05:42:45.722,57.990616N 10.574576E 195m,Off,6,2.5644913E0,1.6416128E0,Time OK,Free running,35500,8975,0,2019-10-06 05:07:12.000000000,
