Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570381245,2019-10-06 17:00:45.722,-2.5525093E-3,-1.03087425E-2,-3.2105446E-3,-3.8721561E-3,3.4406376E-1,3.38624E-1,3.458662E-1,
1570381305,2019-10-06 17:01:45.722,7.915497E-5,-8.8374615E-3,-1.8126965E-3,-1.9843578E-3,3.5581112E-1,3.4989643E-1,3.581028E-1,
1570381365,2019-10-06 17:02:45.722,-1.4312267E-3,-8.4245205E-3,-1.6698837E-3,-2.6774406E-3,3.4824657E-1,3.441639E-1,3.5238647E-1,
1570381425,2019-10-06 17:03:45.722,-3.414154E-4,-8.76689E-3,-1.7430782E-3,-2.3667812E-3,3.5338688E-1,3.471241E-1,3.5621834E-1,
1570381485,2019-10-06 17:04:45.722,-1.399517E-4,-8.038044E-3,-1.8439293E-3,-2.0775795E-3,3.5326767E-1,3.4753036E-1,3.5613346E-1,
1570381545,2019-10-06 17:05:45.722,2.0301342E-3,-5.7914257E-3,9.3340874E-4,4.3654442E-4,3.6255455E-1,3.5721397E-1,3.6578655E-1,
1570381605,2019-10-06 17:06:45.722,1.0342598E-3,-6.135702E-3,7.958412E-4,3.6144257E-4,3.590803E-1,3.5438442E-1,3.6238194E-1,
1570381665,2019-10-06 17:07:45.722,1.7309189E-3,-6.0920715E-3,8.523464E-4,2.0623207E-4,3.610897E-1,3.563614E-1,3.6273956E-1,
1570381725,2019-10-06 17:08:45.724,1.103878E-4,-8.053064E-3,-1.9304752E-3,-1.8398762E-3,3.5080528E-1,3.444357E-1,3.5274887E-1,
1570381785,2019-10-06 17:09:45.724,-8.442402E-4,-8.315802E-3,-1.8496513E-3,-2.1066666E-3,3.536377E-1,3.4840584E-1,3.5600758E-1,
1570381845,2019-10-06 17:10:45.722,7.932186E-4,-5.604744E-3,3.464222E-4,1.2278557E-4,3.5604858E-1,3.5032654E-1,3.5896015E-1,
1570381905,2019-10-06 17:11:45.722,-2.5501251E-3,-9.547949E-3,-3.6919117E-3,-3.9708614E-3,3.4822083E-1,3.4305286E-1,3.5272312E-1,
1570381965,2019-10-06 17:12:45.722,-7.6293945E-6,-7.3866844E-3,-1.1053085E-3,-1.2948513E-3,3.5648632E-1,3.517332E-1,3.5904217E-1,
1570382025,2019-10-06 17:13:45.758,1.6784668E-3,-6.1705112E-3,4.2247772E-4,1.4138222E-4,3.5681343E-1,3.5197353E-1,3.5194874E-1,
1570382085,2019-10-06 17:14:45.722,1.3866425E-3,-5.90086E-3,5.173683E-4,-4.017353E-4,3.58819E-1,3.539152E-1,3.6253834E-1,
1570382145,2019-10-06 17:15:45.722,1.0550022E-3,-6.2687397E-3,1.7166138E-4,3.027916E-5,3.6055946E-1,3.5634518E-1,3.6479473E-1,
1570382205,2019-10-06 17:16:45.722,8.5020065E-4,-5.810499E-3,5.981922E-4,4.529953E-6,3.5984707E-1,3.5477352E-1,3.623047E-1,
1570382265,2019-10-06 17:17:45.722,-2.2404194E-3,-9.892702E-3,-3.566265E-3,-3.6361217E-3,3.4467506E-1,3.3875942E-1,3.4579754E-1,
1570382325,2019-10-06 17:18:45.722,1.6450882E-4,-7.349491E-3,-1.465559E-3,-1.1844635E-3,3.5012436E-1,3.460722E-1,3.5304165E-1,
1570382385,2019-10-06 17:19:45.722,2.1250248E-3,-6.05011E-3,5.7172775E-4,2.6464462E-4,3.5502815E-1,3.5109234E-1,3.5754108E-1,
1570382445,2019-10-06 17:20:45.722,2.0968914E-3,-5.817175E-3,5.722046E-4,2.5987625E-4,3.54784E-1,3.5014343E-1,3.585596E-1,
1570382505,2019-10-06 17:21:45.722,-8.971691E-4,-7.884502E-3,-1.4379025E-3,-1.7359257E-3,3.4967136E-1,3.4391403E-1,3.535757E-1,
1570382565,2019-10-06 17:22:45.723,-1.0867119E-3,-8.195877E-3,-1.5985966E-3,-2.441883E-3,3.5007477E-1,3.445549E-1,3.5218048E-1,
1570382625,2019-10-06 17:23:45.723,6.008148E-4,-7.6162815E-3,-1.2843609E-3,-1.6384125E-3,3.537712E-1,3.4778118E-1,3.554592E-1,
1570382685,2019-10-06 17:24:45.724,-7.9631805E-4,-8.007765E-3,-1.7459393E-3,-2.1288395E-3,3.504343E-1,3.4416103E-1,3.506918E-1,
1570382745,2019-10-06 17:25:45.722,4.8279762E-4,-7.3621273E-3,-1.2893677E-3,-1.2271404E-3,3.548317E-1,3.478775E-1,3.5560226E-1,
1570382805,2019-10-06 17:26:45.723,-5.147457E-4,-7.5922012E-3,-9.253025E-4,-1.5411377E-3,3.4692287E-1,3.4115887E-1,3.4992027E-1,
1570382865,2019-10-06 17:27:45.722,1.5716553E-3,-6.109476E-3,3.5214424E-4,2.9444695E-4,3.593788E-1,3.54105E-1,3.6144733E-1,
1570382925,2019-10-06 17:28:45.722,1.3518333E-4,-8.071423E-3,-1.9118786E-3,-2.496481E-3,3.493843E-1,3.435669E-1,3.5236645E-1,
1570382985,2019-10-06 17:29:45.722,8.0657005E-4,-5.8152676E-3,3.8695335E-4,4.6277046E-4,3.571167E-1,3.5033417E-1,3.5853195E-1,
1570383045,2019-10-06 17:30:45.722,-2.427578E-3,-1.0159254E-2,-3.5264492E-3,-3.6952496E-3,3.4398746E-1,3.382349E-1,3.4597588E-1,
1570383105,2019-10-06 17:31:45.722,2.1457672E-6,-7.614851E-3,-7.839203E-4,-1.1529922E-3,3.506832E-1,3.4471512E-1,3.5382462E-1,
1570383165,2019-10-06 17:32:45.722,-2.070427E-3,-1.0272741E-2,-3.798008E-3,-4.110813E-3,3.4270954E-1,3.3660984E-1,3.4367275E-1,
1570383225,2019-10-06 17:33:45.722,-2.2156239E-3,-1.0017157E-2,-3.6315918E-3,-3.7961006E-3,3.4943008E-1,3.44203E-1,3.5240173E-1,
1570383285,2019-10-06 17:34:45.722,-2.6369095E-4,-7.567644E-3,-8.533001E-4,-1.7845631E-3,3.5338497E-1,3.4894085E-1,3.5841656E-1,
1570383345,2019-10-06 17:35:45.722,2.4461746E-3,-6.1872005E-3,6.008148E-4,1.4543533E-5,3.552599E-1,3.4872246E-1,3.5766697E-1,
1570383405,2019-10-06 17:36:45.722,-1.9490719E-3,-1.0255337E-2,-3.5135746E-3,-3.8530827E-3,3.474579E-1,3.423233E-1,3.4909725E-1,
1570383465,2019-10-06 17:37:45.723,1.1425018E-3,-6.0186386E-3,6.930828E-4,5.3453445E-4,3.565321E-1,3.504734E-1,3.568468E-1,
1570383525,2019-10-06 17:38:45.722,5.495548E-4,-7.565975E-3,-1.1951923E-3,-1.2025833E-3,3.5408592E-1,3.4884453E-1,3.5713005E-1,
1570383585,2019-10-06 17:39:45.722,2.2411346E-4,-8.35371E-3,-1.3504028E-3,-2.076149E-3,3.4703636E-1,3.4160995E-1,3.501835E-1,
1570383645,2019-10-06 17:40:45.723,6.3967705E-4,-5.862713E-3,1.0194778E-3,2.3579597E-4,3.5620022E-1,3.5143566E-1,3.5804176E-1,
1570383705,2019-10-06 17:41:45.724,4.2915344E-4,-8.088827E-3,-1.2338161E-3,-1.9035339E-3,3.506012E-1,3.4466457E-1,3.531885E-1,
1570383765,2019-10-06 17:42:45.722,1.560688E-3,-6.2236786E-3,6.759167E-4,4.5609474E-4,3.5374737E-1,3.4765148E-1,3.576479E-1,
1570383825,2019-10-06 17:43:45.723,-2.1345615E-3,-1.0240793E-2,-3.5173893E-3,-3.7138462E-3,3.4417152E-1,3.3791637E-1,3.477478E-1,
1570383885,2019-10-06 17:44:45.722,-3.102541E-3,-9.642601E-3,-3.3798218E-3,-4.160166E-3,3.4640217E-1,3.422308E-1,3.5123825E-1,
1570383945,2019-10-06 17:45:45.724,-2.3064613E-3,-1.0179758E-2,-3.6361217E-3,-4.2335987E-3,3.438778E-1,3.3771133E-1,3.4059334E-1,
1570384005,2019-10-06 17:46:45.722,-3.424883E-3,-1.0284185E-2,-3.234148E-3,-4.0864944E-3,3.479166E-1,3.4263134E-1,3.4877586E-1,
1570384065,2019-10-06 17:47:45.722,2.9530525E-3,-6.063223E-3,6.299019E-4,5.464554E-4,3.5525322E-1,3.4929466E-1,3.5658646E-1,
1570384125,2019-10-06 17:48:45.722,-9.191036E-4,-7.830143E-3,-1.2114048E-3,-1.4717579E-3,3.4783173E-1,3.426628E-1,3.4947014E-1,
1570384185,2019-10-06 17:49:45.722,1.2421608E-4,-7.831335E-3,-1.4195442E-3,-1.3115406E-3,3.5633183E-1,3.516016E-1,3.588333E-1,
1570384245,2019-10-06 17:50:45.722,2.3756027E-3,-5.670786E-3,7.426739E-4,3.9744377E-4,3.5752678E-1,3.5097885E-1,3.594303E-1,
1570384305,2019-10-06 17:51:45.722,-9.2434883E-4,-8.092403E-3,-1.2266636E-3,-2.3915768E-3,3.4984493E-1,3.440094E-1,3.516426E-1,
1570384365,2019-10-06 17:52:45.722,-2.241373E-3,-1.0154247E-2,-3.2830238E-3,-3.7696362E-3,3.4809017E-1,3.4308338E-1,3.5184383E-1,
1570384425,2019-10-06 17:53:45.722,-2.4223328E-4,-7.6971054E-3,-1.1360645E-3,-1.3413429E-3,3.4937E-1,3.4538078E-1,3.5286808E-1,
1570384485,2019-10-06 17:54:45.723,-1.4050007E-3,-8.486271E-3,-1.3847351E-3,-1.8050671E-3,3.502493E-1,3.447733E-1,3.5248566E-1,
1570384545,2019-10-06 17:55:45.722,1.0037422E-3,-6.1306953E-3,1.313448E-3,3.9577484E-4,3.6079216E-1,3.552904E-1,3.6142826E-1,
1570384605,2019-10-06 17:56:45.722,-5.3048134E-4,-8.297443E-3,-1.8086433E-3,-2.0868778E-3,3.4856033E-1,3.4186363E-1,3.5134506E-1,
1570384665,2019-10-06 17:57:45.722,2.0194054E-4,-7.7490807E-3,-1.0755062E-3,-1.16539E-3,3.5046196E-1,3.4446335E-1,3.5144424E-1,
1570384725,2019-10-06 17:58:45.722,-4.956722E-4,-8.266687E-3,-1.7745495E-3,-1.8877983E-3,3.4870625E-1,3.4272766E-1,3.4994602E-1,
1570384785,2019-10-06 17:59:45.722,1.7673969E-3,-5.962372E-3,6.2155724E-4,4.0197372E-4,3.5427856E-1,3.48032E-1,3.5471725E-1,
