Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570352445,2019-10-06 09:00:45.723,57.990512N 10.574548E 213m,Doing fixes,6,5.050348E0,3.8594272E0,Time OK,Free running,52400,8988,0,2019-10-06 09:00:42.000000000,
1570352505,2019-10-06 09:01:45.723,57.990564N 10.574524E 201m,Doing fixes,7,2.681464E0,1.7674662E0,Time OK,Coarse lock,100,9042,0,2019-10-06 09:01:42.000000000,
1570352565,2019-10-06 09:02:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,100,9011,0,2019-10-06 09:02:42.000000000,
1570352625,2019-10-06 09:03:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,900,9011,0,2019-10-06 09:02:42.000000000,
1570352685,2019-10-06 09:04:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,1800,9011,0,2019-10-06 09:02:42.000000000,
1570352745,2019-10-06 09:05:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,2700,9011,0,2019-10-06 09:02:42.000000000,
1570352805,2019-10-06 09:06:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,3600,9011,0,2019-10-06 09:02:42.000000000,
1570352865,2019-10-06 09:07:45.724,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,4400,9011,0,2019-10-06 09:02:42.000000000,
1570352925,2019-10-06 09:08:45.724,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,5400,9011,0,2019-10-06 09:02:42.000000000,
1570352985,2019-10-06 09:09:45.751,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,6200,9011,0,2019-10-06 09:02:42.000000000,
1570353045,2019-10-06 09:10:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,7100,9011,0,2019-10-06 09:02:42.000000000,
1570353105,2019-10-06 09:11:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,8300,9011,0,2019-10-06 09:02:42.000000000,
1570353165,2019-10-06 09:12:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,9400,9011,0,2019-10-06 09:02:42.000000000,
1570353225,2019-10-06 09:13:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,10600,9011,0,2019-10-06 09:02:42.000000000,
1570353285,2019-10-06 09:14:45.724,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,11700,9011,0,2019-10-06 09:02:42.000000000,
1570353345,2019-10-06 09:15:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,12500,9011,0,2019-10-06 09:02:42.000000000,
1570353405,2019-10-06 09:16:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,13500,9011,0,2019-10-06 09:02:42.000000000,
1570353465,2019-10-06 09:17:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,14900,9011,0,2019-10-06 09:02:42.000000000,
1570353525,2019-10-06 09:18:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,16100,9011,0,2019-10-06 09:02:42.000000000,
1570353585,2019-10-06 09:19:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,17400,9011,0,2019-10-06 09:02:42.000000000,
1570353645,2019-10-06 09:20:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,19000,9011,0,2019-10-06 09:02:42.000000000,
1570353705,2019-10-06 09:21:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,20700,9011,0,2019-10-06 09:02:42.000000000,
1570353765,2019-10-06 09:22:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,22500,9011,0,2019-10-06 09:02:42.000000000,
1570353825,2019-10-06 09:23:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,24300,9011,0,2019-10-06 09:02:42.000000000,
1570353885,2019-10-06 09:24:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,25800,9011,0,2019-10-06 09:02:42.000000000,
1570353945,2019-10-06 09:25:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,27400,9011,0,2019-10-06 09:02:42.000000000,
1570354005,2019-10-06 09:26:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,29100,9011,0,2019-10-06 09:02:42.000000000,
1570354065,2019-10-06 09:27:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,30700,9011,0,2019-10-06 09:02:42.000000000,
1570354125,2019-10-06 09:28:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,32400,9011,0,2019-10-06 09:02:42.000000000,
1570354185,2019-10-06 09:29:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,34200,9011,0,2019-10-06 09:02:42.000000000,
1570354245,2019-10-06 09:30:45.724,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,36000,9011,0,2019-10-06 09:02:42.000000000,
1570354305,2019-10-06 09:31:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,37800,9011,0,2019-10-06 09:02:42.000000000,
1570354365,2019-10-06 09:32:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,39600,9011,0,2019-10-06 09:02:42.000000000,
1570354425,2019-10-06 09:33:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,41400,9011,0,2019-10-06 09:02:42.000000000,
1570354485,2019-10-06 09:34:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,43700,9011,0,2019-10-06 09:02:42.000000000,
1570354545,2019-10-06 09:35:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,46100,9011,0,2019-10-06 09:02:42.000000000,
1570354605,2019-10-06 09:36:45.722,57.990592N 10.574491E 194m,Off,8,2.602628E0,1.6806102E0,Time OK,Free running,48100,9011,0,2019-10-06 09:02:42.000000000,
