Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570345245,2019-10-06 07:00:45.722,-6.9236755E-4,-8.132935E-3,-2.7093887E-3,-2.0992756E-3,3.5994816E-1,3.536167E-1,3.6462402E-1,
1570345305,2019-10-06 07:01:45.722,-1.8465519E-3,-1.058197E-2,-3.2022E-3,-4.450083E-3,3.5409164E-1,3.483677E-1,3.569975E-1,
1570345365,2019-10-06 07:02:45.722,1.9853115E-3,-5.9227943E-3,4.3559074E-4,2.2506714E-4,3.6621284E-1,3.6077213E-1,3.6867046E-1,
1570345425,2019-10-06 07:03:45.722,-2.6836395E-3,-1.0149002E-2,-3.5841465E-3,-4.1303635E-3,3.5770607E-1,3.5322094E-1,3.6404133E-1,
1570345485,2019-10-06 07:04:45.722,-1.2993813E-4,-8.643627E-3,-1.7108917E-3,-1.4677048E-3,3.645048E-1,3.58469E-1,3.660078E-1,
1570345545,2019-10-06 07:05:45.722,-3.554821E-4,-8.228779E-3,-1.7893314E-3,-2.0513535E-3,3.6697674E-1,3.5947227E-1,3.6745548E-1,
1570345605,2019-10-06 07:06:45.722,-2.265215E-3,-1.1379957E-2,-3.2393932E-3,-3.5488605E-3,3.5916042E-1,3.5459328E-1,3.6273575E-1,
1570345665,2019-10-06 07:07:45.723,1.8014908E-3,-5.9435368E-3,-6.890297E-5,1.9645691E-4,3.739481E-1,3.6716652E-1,3.7933922E-1,
1570345725,2019-10-06 07:08:45.722,-4.4226646E-4,-8.3248615E-3,-1.9803047E-3,-1.8913746E-3,3.6451244E-1,3.5844803E-1,3.663559E-1,
1570345785,2019-10-06 07:09:45.722,-2.6102066E-3,-9.912014E-3,-3.4897327E-3,-3.9975643E-3,3.5891724E-1,3.526287E-1,3.6137867E-1,
1570345845,2019-10-06 07:10:45.722,-4.081726E-4,-8.593321E-3,-1.0678768E-3,-2.687931E-3,3.656454E-1,3.5937405E-1,3.6520958E-1,
