Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570366845,2019-10-06 13:00:45.728,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,11600,9503,0,2019-10-06 12:48:42.000000000,
1570366905,2019-10-06 13:01:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,12400,9503,0,2019-10-06 12:48:42.000000000,
1570366965,2019-10-06 13:02:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,13300,9503,0,2019-10-06 12:48:42.000000000,
1570367025,2019-10-06 13:03:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,14200,9503,0,2019-10-06 12:48:42.000000000,
1570367085,2019-10-06 13:04:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,15300,9503,0,2019-10-06 12:48:42.000000000,
1570367145,2019-10-06 13:05:45.755,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,16300,9503,0,2019-10-06 12:48:42.000000000,
1570367205,2019-10-06 13:06:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,17400,9503,0,2019-10-06 12:48:42.000000000,
1570367265,2019-10-06 13:07:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,18500,9503,0,2019-10-06 12:48:42.000000000,
1570367325,2019-10-06 13:08:45.738,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,19500,9503,0,2019-10-06 12:48:42.000000000,
1570367385,2019-10-06 13:09:45.724,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,20500,9503,0,2019-10-06 12:48:42.000000000,
1570367445,2019-10-06 13:10:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,21400,9503,0,2019-10-06 12:48:42.000000000,
1570367505,2019-10-06 13:11:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,22500,9503,0,2019-10-06 12:48:42.000000000,
1570367565,2019-10-06 13:12:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,23600,9503,0,2019-10-06 12:48:42.000000000,
1570367625,2019-10-06 13:13:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,24500,9503,0,2019-10-06 12:48:42.000000000,
1570367685,2019-10-06 13:14:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,25300,9503,0,2019-10-06 12:48:42.000000000,
1570367745,2019-10-06 13:15:45.722,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,26500,9503,0,2019-10-06 12:48:42.000000000,
1570367805,2019-10-06 13:16:45.740,57.990588N 10.574545E 196m,Off,7,3.6318243E0,2.6010756E0,Time OK,Free running,27700,9503,0,2019-10-06 12:48:42.000000000,
