Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570071645,2019-10-03 03:00:45.723,-2.6373863E-3,-1.0268211E-2,-3.6315918E-3,-4.5416355E-3,3.4322453E-1,3.399706E-1,3.4563446E-1,
1570071705,2019-10-03 03:01:45.722,1.5819073E-3,-6.6559315E-3,5.3572655E-4,5.7697296E-5,3.633318E-1,3.545227E-1,3.631363E-1,
1570071765,2019-10-03 03:02:45.722,-1.2421608E-4,-8.287907E-3,-1.2097359E-3,-1.693964E-3,3.5056305E-1,3.4587193E-1,3.533783E-1,
1570071825,2019-10-03 03:03:45.723,-1.0070801E-3,-8.744478E-3,-1.7006397E-3,-2.3436546E-3,3.5355854E-1,3.4644985E-1,3.558054E-1,
1570071885,2019-10-03 03:04:45.722,-2.849102E-3,-1.03087425E-2,-3.672123E-3,-4.0528774E-3,3.483019E-1,3.401451E-1,3.511095E-1,
1570071945,2019-10-03 03:05:45.722,-2.4392605E-3,-1.0352373E-2,-3.3903122E-3,-4.0724277E-3,3.4952164E-1,3.4301758E-1,3.5209942E-1,
1570072005,2019-10-03 03:06:45.722,1.254797E-3,-6.106138E-3,3.1661987E-4,3.862381E-5,3.6276627E-1,3.5460186E-1,3.616495E-1,
1570072065,2019-10-03 03:07:45.722,-1.9788742E-4,-7.809162E-3,-1.3642311E-3,-1.6505718E-3,3.555851E-1,3.480978E-1,3.5702133E-1,
1570072125,2019-10-03 03:08:45.722,1.5957355E-3,-6.311655E-3,6.4206123E-4,3.4236908E-4,3.6153316E-1,3.5221577E-1,3.6248875E-1,
1570072185,2019-10-03 03:09:45.722,-5.6505203E-5,-7.2968006E-3,-1.3179779E-3,-1.5411377E-3,3.5150242E-1,3.4422493E-1,3.5454845E-1,
1570072245,2019-10-03 03:10:45.722,-8.068085E-4,-8.541107E-3,-1.5516281E-3,-2.212286E-3,3.5343075E-1,3.449297E-1,3.5637188E-1,
1570072305,2019-10-03 03:11:45.722,-6.740093E-4,-8.827686E-3,-1.584053E-3,-2.3362637E-3,3.5033607E-1,3.427124E-1,3.5248947E-1,
1570072365,2019-10-03 03:12:45.722,-3.9601326E-4,-8.438587E-3,-1.360178E-3,-2.1190643E-3,3.5849953E-1,3.4987354E-1,3.5674286E-1,
1570072425,2019-10-03 03:13:45.722,1.1110306E-4,-8.117676E-3,-1.8796921E-3,-1.7838478E-3,3.5191727E-1,3.427248E-1,3.536644E-1,
1570072485,2019-10-03 03:14:45.722,-1.3253689E-3,-8.4245205E-3,-1.3735294E-3,-2.2497177E-3,3.548336E-1,3.4543324E-1,3.566246E-1,
1570072545,2019-10-03 03:15:45.722,-1.1563301E-4,-7.967234E-3,-1.0340214E-3,-1.4584064E-3,3.5061836E-1,3.4924316E-1,3.5699272E-1,
1570072605,2019-10-03 03:16:45.722,-3.5119057E-4,-8.196592E-3,-1.4193058E-3,-1.7449856E-3,3.5818768E-1,3.5168648E-1,3.5909653E-1,
1570072665,2019-10-03 03:17:45.722,-2.462387E-3,-1.016283E-2,-3.178358E-3,-4.023552E-3,3.522539E-1,3.442936E-1,3.532791E-1,
1570072725,2019-10-03 03:18:45.722,-8.9621544E-4,-8.413076E-3,-2.0456314E-3,-2.0959377E-3,3.5515022E-1,3.4974384E-1,3.5830307E-1,
1570072785,2019-10-03 03:19:45.723,-3.8909912E-4,-8.052111E-3,-1.3525486E-3,-1.7704964E-3,3.5414982E-1,3.4938145E-1,3.5679626E-1,
