Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570075245,2019-10-03 04:00:45.724,57.990560N 10.574230E 227m,Off,5,4.2465663E0,3.060441E0,Time OK,Free running,42900,8778,0,2019-10-03 03:21:02.000000000,
1570075305,2019-10-03 04:01:45.722,57.990560N 10.574230E 227m,Off,5,4.2465663E0,3.060441E0,Time OK,Free running,43900,8778,0,2019-10-03 03:21:02.000000000,
1570075365,2019-10-03 04:02:45.761,57.990560N 10.574230E 227m,Off,5,4.2465663E0,3.060441E0,Time OK,Free running,45000,8778,0,2019-10-03 03:21:02.000000000,
1570075425,2019-10-03 04:03:45.751,57.990560N 10.574230E 227m,Off,5,4.2465663E0,3.060441E0,Time OK,Free running,45900,8778,0,2019-10-03 03:21:02.000000000,
1570075485,2019-10-03 04:04:45.722,57.990560N 10.574230E 227m,Off,5,4.2465663E0,3.060441E0,Time OK,Free running,46700,8778,0,2019-10-03 03:21:02.000000000,
1570075545,2019-10-03 04:05:45.722,57.990560N 10.574230E 227m,Off,5,4.2465663E0,3.060441E0,Time OK,Free running,47700,8778,0,2019-10-03 03:21:02.000000000,
1570075605,2019-10-03 04:06:45.722,57.990560N 10.574230E 227m,Off,5,4.2465663E0,3.060441E0,Time OK,Free running,48500,8778,0,2019-10-03 03:21:02.000000000,
1570075665,2019-10-03 04:07:45.722,57.990560N 10.574230E 227m,Off,5,4.2465663E0,3.060441E0,Time OK,Free running,49500,8778,0,2019-10-03 03:21:02.000000000,
1570075725,2019-10-03 04:08:45.722,57.990560N 10.574230E 227m,Off,5,4.2465663E0,3.060441E0,Time OK,Free running,50600,8778,0,2019-10-03 03:21:02.000000000,
1570075785,2019-10-03 04:09:45.723,57.990664N 10.574476E 226m,Doing fixes,6,2.802694E0,1.7729402E0,Time OK,Coarse lock,100,7218,16458,2019-10-03 04:09:42.000000000,
1570075845,2019-10-03 04:10:45.725,57.990640N 10.574520E 212m,Doing fixes,5,4.2601404E0,3.0608544E0,Time OK,Fine lock,100,8755,0,2019-10-03 04:10:42.000000000,
1570075905,2019-10-03 04:11:45.722,57.990644N 10.574515E 215m,Off,6,2.7765172E0,1.7547126E0,Time OK,Free running,300,8759,0,2019-10-03 04:11:22.000000000,
1570075965,2019-10-03 04:12:45.722,57.990644N 10.574515E 215m,Off,6,2.7765172E0,1.7547126E0,Time OK,Free running,1300,8759,0,2019-10-03 04:11:22.000000000,
1570076025,2019-10-03 04:13:45.722,57.990644N 10.574515E 215m,Off,6,2.7765172E0,1.7547126E0,Time OK,Free running,2200,8759,0,2019-10-03 04:11:22.000000000,
