Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570114845,2019-10-03 15:00:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,3.1070799999999997E2,9.8449608E1,2.65149392E2,1.65898944E2,2.11361456E2,2.32711536E2,6.368984E1,2.19803664E2,1.05049184E2,,,,2.874044E1,2.9907881999999997E1,6.5244616E1,2.2748635999999998E1,8.159703999999999E1,1.8865198E1,6.0406459999999996E1,9.721321E0,1.1393309E1,,,,2,3,6,7,9,19,23,17,22,,,,5,3,15,14,15,5,11,0,0,,,,
1570114905,2019-10-03 15:01:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,3.1070799999999997E2,9.8449608E1,2.65149392E2,1.65898944E2,2.11361456E2,2.32711536E2,6.368984E1,2.19803664E2,1.05049184E2,,,,2.874044E1,2.9907881999999997E1,6.5244616E1,2.2748635999999998E1,8.159703999999999E1,1.8865198E1,6.0406459999999996E1,9.721321E0,1.1393309E1,,,,2,3,6,7,9,19,23,17,22,,,,5,3,15,14,15,5,11,0,0,,,,
1570114965,2019-10-03 15:02:45.763,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,,,,3.1070799999999997E2,9.8449608E1,2.65149392E2,1.65898944E2,2.11361456E2,2.32711536E2,6.368984E1,2.19803664E2,1.0528667999999999E2,,,,2.874044E1,2.9907881999999997E1,6.5244616E1,2.2748635999999998E1,8.159703999999999E1,1.8865198E1,6.0406459999999996E1,9.721321E0,1.1030266E1,,,,2,3,6,7,9,19,23,17,22,,,,5,3,15,14,15,5,11,0,0,,,,
1570115025,2019-10-03 15:03:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,3.10514976E2,9.8744912E1,2.63981184E2,1.65774048E2,2.10863072E2,2.3242164799999998E2,6.3538436E1,2.19569744E2,1.0528667999999999E2,,,,2.9092672E1,2.9520695999999997E1,6.531627999999999E1,2.3188935999999998E1,8.2090752E1,1.8489815999999998E1,5.9971335999999994E1,9.333689E0,1.1030266E1,,,,2,3,6,7,9,19,23,17,22,,,,6,7,16,14,15,8,10,1,0,,,,
1570115085,2019-10-03 15:04:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.0423744E2,1.0543222399999999E2,2.3692087999999998E2,1.62437808E2,6.9628152E1,6.2568644E1,2.2615147199999998E2,4.1364048E1,1.84639952E2,,,,3.6863728E1,2.0500142E1,6.3310316E1,3.375468E1,8.5658688E1,4.9709156E1,9.657817999999999E0,6.974519E0,8.171467999999999E0,,,,2,3,6,7,9,23,19,26,30,,,,3,0,15,12,15,7,2,0,2,,,,
1570115145,2019-10-03 15:05:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.03892896E2,1.0570291999999999E2,2.359228E2,1.6227265599999998E2,6.766139199999999E1,6.2608576E1,2.25904656E2,4.0967183999999996E1,1.84583712E2,,,,3.7162155999999996E1,2.012368E1,6.3081584E1,3.4206216E1,8.519950399999999E1,4.927932E1,9.289532999999999E0,7.019337999999999E0,8.58518E0,,,,2,3,6,7,9,23,19,26,30,,,,6,4,16,15,15,7,1,0,1,,,,
1570115205,2019-10-03 15:06:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.03892896E2,1.0570291999999999E2,2.359228E2,1.6227265599999998E2,6.766139199999999E1,6.2608576E1,2.25904656E2,4.0967183999999996E1,1.84583712E2,,,,3.7162155999999996E1,2.012368E1,6.3081584E1,3.4206216E1,8.519950399999999E1,4.927932E1,9.289532999999999E0,7.019337999999999E0,8.58518E0,,,,2,3,6,7,9,23,19,26,30,,,,6,4,16,15,15,7,1,0,1,,,,
1570115265,2019-10-03 15:07:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.03892896E2,1.0570291999999999E2,2.359228E2,1.6227265599999998E2,6.766139199999999E1,6.2608576E1,2.25904656E2,4.0967183999999996E1,1.84583712E2,,,,3.7162155999999996E1,2.012368E1,6.3081584E1,3.4206216E1,8.519950399999999E1,4.927932E1,9.289532999999999E0,7.019337999999999E0,8.58518E0,,,,2,3,6,7,9,23,19,26,30,,,,6,4,16,15,15,7,1,0,1,,,,
1570115325,2019-10-03 15:08:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.03892896E2,1.0570291999999999E2,2.359228E2,1.6227265599999998E2,6.766139199999999E1,6.2608576E1,2.25904656E2,4.0967183999999996E1,1.84583712E2,,,,3.7162155999999996E1,2.012368E1,6.3081584E1,3.4206216E1,8.519950399999999E1,4.927932E1,9.289532999999999E0,7.019337999999999E0,8.58518E0,,,,2,3,6,7,9,23,19,26,30,,,,6,4,16,15,15,7,1,0,1,,,,
1570115385,2019-10-03 15:09:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,,3.03892896E2,1.0570291999999999E2,2.359228E2,1.6227265599999998E2,6.766139199999999E1,6.2608576E1,2.25904656E2,4.0967183999999996E1,1.84583712E2,,,,3.7162155999999996E1,2.012368E1,6.3081584E1,3.4206216E1,8.519950399999999E1,4.927932E1,9.289532999999999E0,7.019337999999999E0,8.58518E0,,,,2,3,6,7,9,23,19,26,30,,,,6,4,16,15,15,7,1,0,1,,,,
