Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570089645,2019-10-03 08:00:45.722,57.990588N 10.574493E 204m,Doing fixes,6,3.7851796E0,2.5774853E0,Time OK,Fine lock,100,8768,-104,2019-10-03 08:00:42.000000000,
1570089705,2019-10-03 08:01:45.722,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,500,8756,0,2019-10-03 08:01:12.000000000,
1570089765,2019-10-03 08:02:45.722,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,1300,8756,0,2019-10-03 08:01:12.000000000,
1570089825,2019-10-03 08:03:45.722,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,2100,8756,0,2019-10-03 08:01:12.000000000,
1570089885,2019-10-03 08:04:45.722,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,3000,8756,0,2019-10-03 08:01:12.000000000,
1570089945,2019-10-03 08:05:45.724,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,3800,8756,0,2019-10-03 08:01:12.000000000,
1570090005,2019-10-03 08:06:45.722,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,4800,8756,0,2019-10-03 08:01:12.000000000,
1570090065,2019-10-03 08:07:45.722,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,6000,8756,0,2019-10-03 08:01:12.000000000,
1570090125,2019-10-03 08:08:45.722,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,7200,8756,0,2019-10-03 08:01:12.000000000,
1570090185,2019-10-03 08:09:45.722,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,8400,8756,0,2019-10-03 08:01:12.000000000,
1570090245,2019-10-03 08:10:45.724,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,9600,8756,0,2019-10-03 08:01:12.000000000,
1570090305,2019-10-03 08:11:45.723,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,10800,8756,0,2019-10-03 08:01:12.000000000,
1570090365,2019-10-03 08:12:45.724,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,12000,8756,0,2019-10-03 08:01:12.000000000,
1570090425,2019-10-03 08:13:45.724,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,13300,8756,0,2019-10-03 08:01:12.000000000,
1570090485,2019-10-03 08:14:45.726,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,14700,8756,0,2019-10-03 08:01:12.000000000,
1570090545,2019-10-03 08:15:45.723,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,16200,8756,0,2019-10-03 08:01:12.000000000,
1570090605,2019-10-03 08:16:45.724,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,17700,8756,0,2019-10-03 08:01:12.000000000,
1570090665,2019-10-03 08:17:45.724,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,19100,8756,0,2019-10-03 08:01:12.000000000,
1570090725,2019-10-03 08:18:45.725,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,20600,8756,0,2019-10-03 08:01:12.000000000,
1570090785,2019-10-03 08:19:45.723,57.990612N 10.574505E 200m,Off,7,3.5949366E0,2.396205E0,Time OK,Free running,22200,8756,0,2019-10-03 08:01:12.000000000,
