Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570104045,2019-10-03 12:00:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.04550096E2,2.55933936E2,1.53930176E2,5.5442356E1,3.0430704E2,1.16163488E2,3.16154016E2,5.4256588E1,1.8416064E2,2.58643088E2,3.975046E1,1.68499312E2,7.062924E1,7.214517599999999E1,5.6201816E1,3.4759312E1,3.9328568E1,4.394352E1,2.3457729999999998E1,8.31216E1,2.7061553999999997E1,1.2925211E1,1.4321608999999999E1,8.707277E0,1,3,11,14,17,18,19,22,23,28,32,8,15,15,15,3,11,5,3,8,9,2,1,0,
1570104105,2019-10-03 12:01:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.04550096E2,2.55933936E2,1.53930176E2,5.5442356E1,3.0430704E2,1.16163488E2,3.16154016E2,5.4256588E1,1.8416064E2,2.58643088E2,3.975046E1,1.68499312E2,7.062924E1,7.214517599999999E1,5.6201816E1,3.4759312E1,3.9328568E1,4.394352E1,2.3457729999999998E1,8.31216E1,2.7061553999999997E1,1.2925211E1,1.4321608999999999E1,8.707277E0,1,3,11,14,17,18,19,22,23,28,32,8,15,15,15,3,11,5,3,8,9,2,1,0,
1570104165,2019-10-03 12:02:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.04550096E2,2.55933936E2,1.53930176E2,5.5442356E1,3.0430704E2,1.16163488E2,3.16154016E2,5.4256588E1,1.8416064E2,2.58643088E2,3.975046E1,1.68499312E2,7.062924E1,7.214517599999999E1,5.6201816E1,3.4759312E1,3.9328568E1,4.394352E1,2.3457729999999998E1,8.31216E1,2.7061553999999997E1,1.2925211E1,1.4321608999999999E1,8.707277E0,1,3,11,14,17,18,19,22,23,28,32,8,15,15,15,3,11,5,3,8,9,2,1,0,
1570104225,2019-10-03 12:03:45.732,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.04550096E2,2.55933936E2,1.53930176E2,5.5442356E1,3.0430704E2,1.16163488E2,3.16154016E2,5.4256588E1,1.8416064E2,2.58643088E2,3.975046E1,1.68499312E2,7.062924E1,7.214517599999999E1,5.6201816E1,3.4759312E1,3.9328568E1,4.394352E1,2.3457729999999998E1,8.31216E1,2.7061553999999997E1,1.2925211E1,1.4321608999999999E1,8.707277E0,1,3,11,14,17,18,19,22,23,28,32,8,15,15,15,3,11,5,3,8,9,2,1,0,
1570104285,2019-10-03 12:04:45.724,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.04550096E2,2.55933936E2,1.53930176E2,5.5442356E1,3.0430704E2,1.16163488E2,3.16154016E2,5.4256588E1,1.8416064E2,2.58643088E2,3.975046E1,1.68499312E2,7.062924E1,7.214517599999999E1,5.6201816E1,3.4759312E1,3.9328568E1,4.394352E1,2.3457729999999998E1,8.31216E1,2.7061553999999997E1,1.2925211E1,1.4321608999999999E1,8.707277E0,1,3,11,14,17,18,19,22,23,28,32,8,15,15,15,3,11,5,3,8,9,2,1,0,
1570104345,2019-10-03 12:05:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.04550096E2,2.55933936E2,1.53930176E2,5.5442356E1,3.0430704E2,1.16163488E2,3.16154016E2,5.4256588E1,1.8416064E2,2.58643088E2,3.975046E1,1.68499312E2,7.062924E1,7.214517599999999E1,5.6201816E1,3.4759312E1,3.9328568E1,4.394352E1,2.3457729999999998E1,8.31216E1,2.7061553999999997E1,1.2925211E1,1.4321608999999999E1,8.707277E0,1,3,11,14,17,18,19,22,23,28,32,8,15,15,15,3,11,5,3,8,9,2,1,0,
1570104405,2019-10-03 12:06:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.04550096E2,2.55933936E2,1.53930176E2,5.5442356E1,3.0430704E2,1.16163488E2,3.16154016E2,5.4256588E1,1.8416064E2,2.58643088E2,3.975046E1,1.68499312E2,7.062924E1,7.214517599999999E1,5.6201816E1,3.4759312E1,3.9328568E1,4.394352E1,2.3457729999999998E1,8.31216E1,2.7061553999999997E1,1.2925211E1,1.4321608999999999E1,8.707277E0,1,3,11,14,17,18,19,22,23,28,32,8,15,15,15,3,11,5,3,8,9,2,1,0,
1570104465,2019-10-03 12:07:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.04550096E2,2.55933936E2,1.53930176E2,5.5442356E1,3.0430704E2,1.16163488E2,3.16154016E2,5.4256588E1,1.8416064E2,2.58643088E2,3.975046E1,1.68499312E2,7.062924E1,7.214517599999999E1,5.6201816E1,3.4759312E1,3.9328568E1,4.394352E1,2.3457729999999998E1,8.31216E1,2.7061553999999997E1,1.2925211E1,1.4321608999999999E1,8.707277E0,1,3,11,14,17,18,19,22,23,28,32,8,15,15,15,3,11,5,3,8,9,2,1,0,
1570104525,2019-10-03 12:08:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.04550096E2,2.55933936E2,1.53930176E2,5.5442356E1,3.0430704E2,1.16163488E2,3.16154016E2,5.4256588E1,1.8416064E2,2.58643088E2,3.975046E1,1.68499312E2,7.062924E1,7.214517599999999E1,5.6201816E1,3.4759312E1,3.9328568E1,4.394352E1,2.3457729999999998E1,8.31216E1,2.7061553999999997E1,1.2925211E1,1.4321608999999999E1,8.707277E0,1,3,11,14,17,18,19,22,23,28,32,8,15,15,15,3,11,5,3,8,9,2,1,0,
1570104585,2019-10-03 12:09:45.723,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,Not acquired,1.04550096E2,2.55933936E2,1.53930176E2,5.5442356E1,3.0430704E2,1.16163488E2,3.16154016E2,5.4256588E1,1.8416064E2,2.58643088E2,3.975046E1,1.68499312E2,7.062924E1,7.214517599999999E1,5.6201816E1,3.4759312E1,3.9328568E1,4.394352E1,2.3457729999999998E1,8.31216E1,2.7061553999999997E1,1.2925211E1,1.4321608999999999E1,8.707277E0,1,3,11,14,17,18,19,22,23,28,32,8,15,15,15,3,11,5,3,8,9,2,1,0,
