Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570129245,2019-10-03 19:00:45.722,1.6286373E-3,-6.039381E-3,7.7080727E-4,3.3068657E-4,3.743887E-1,3.6814976E-1,3.7611866E-1,
1570129305,2019-10-03 19:01:45.722,1.4703274E-3,-6.100416E-3,3.9100647E-5,7.8082085E-4,3.7328243E-1,3.6832047E-1,3.7584114E-1,
1570129365,2019-10-03 19:02:45.723,1.1539459E-4,-7.682085E-3,-1.4872551E-3,-1.8496513E-3,3.681221E-1,3.630867E-1,3.710909E-1,
1570129425,2019-10-03 19:03:45.732,-6.9856644E-5,-7.204294E-3,-1.3659E-3,-1.3685226E-3,3.679285E-1,3.6296558E-1,3.7181377E-1,
1570129485,2019-10-03 19:04:45.722,1.4374256E-3,-6.3405037E-3,1.7738342E-4,-4.5776367E-5,3.7434006E-1,3.690586E-1,3.7788677E-1,
1570129545,2019-10-03 19:05:45.722,-2.729416E-3,-9.902716E-3,-3.4627914E-3,-3.722906E-3,3.630228E-1,3.5573578E-1,3.6347103E-1,
1570129605,2019-10-03 19:06:45.722,-1.1620522E-3,-8.343697E-3,-1.6143322E-3,-1.7397404E-3,3.6559582E-1,3.610115E-1,3.687172E-1,
1570129665,2019-10-03 19:07:45.722,-9.562969E-4,-8.481741E-3,-1.4576912E-3,-2.1710396E-3,3.6894798E-1,3.6182308E-1,3.710451E-1,
1570129725,2019-10-03 19:08:45.722,2.090454E-3,-5.586624E-3,4.8184395E-4,3.7837029E-4,3.7366962E-1,3.6948776E-1,3.781376E-1,
1570129785,2019-10-03 19:09:45.722,-2.38657E-3,-9.773254E-3,-3.403902E-3,-4.042864E-3,3.642683E-1,3.587885E-1,3.6413002E-1,
1570129845,2019-10-03 19:10:45.722,-6.072521E-4,-8.713007E-3,-1.8818378E-3,-2.5031567E-3,3.6928463E-1,3.6435032E-1,3.7002468E-1,
1570129905,2019-10-03 19:11:45.722,1.2004375E-3,-5.964279E-3,8.72612E-4,1.9359589E-4,3.7409973E-1,3.6792278E-1,3.7627888E-1,
1570129965,2019-10-03 19:12:45.722,-2.115488E-3,-1.0289669E-2,-3.6168098E-3,-3.8423538E-3,3.6346626E-1,3.566656E-1,3.6383915E-1,
1570130025,2019-10-03 19:13:45.722,-1.373291E-4,-8.134127E-3,-1.2543201E-3,-2.0651817E-3,3.6767578E-1,3.6249733E-1,3.6788273E-1,
1570130085,2019-10-03 19:14:45.722,2.07448E-3,-6.25515E-3,5.4717064E-4,5.059242E-4,3.7148E-1,3.6625957E-1,3.767147E-1,
