Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570107645,2019-10-03 13:00:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,800,9051,0,2019-10-03 12:59:52.000000000,
1570107705,2019-10-03 13:01:45.724,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,1600,9051,0,2019-10-03 12:59:52.000000000,
1570107765,2019-10-03 13:02:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,2400,9051,0,2019-10-03 12:59:52.000000000,
1570107825,2019-10-03 13:03:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,3500,9051,0,2019-10-03 12:59:52.000000000,
1570107885,2019-10-03 13:04:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,4500,9051,0,2019-10-03 12:59:52.000000000,
1570107945,2019-10-03 13:05:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,5400,9051,0,2019-10-03 12:59:52.000000000,
1570108005,2019-10-03 13:06:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,6500,9051,0,2019-10-03 12:59:52.000000000,
1570108065,2019-10-03 13:07:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,7500,9051,0,2019-10-03 12:59:52.000000000,
1570108125,2019-10-03 13:08:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,8600,9051,0,2019-10-03 12:59:52.000000000,
1570108185,2019-10-03 13:09:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,9800,9051,0,2019-10-03 12:59:52.000000000,
1570108245,2019-10-03 13:10:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,10700,9051,0,2019-10-03 12:59:52.000000000,
1570108305,2019-10-03 13:11:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,11500,9051,0,2019-10-03 12:59:52.000000000,
1570108365,2019-10-03 13:12:45.722,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,12500,9051,0,2019-10-03 12:59:52.000000000,
1570108425,2019-10-03 13:13:45.761,57.990612N 10.574501E 195m,Off,7,3.6550338E0,2.6225176E0,Time OK,Free running,13800,9051,0,2019-10-03 12:59:52.000000000,
