Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570122045,2019-10-03 17:00:45.722,57.990552N 10.574593E 180m,Off,5,3.3336399E0,2.1708975E0,Time OK,Free running,32300,9162,0,2019-10-03 16:40:42.000000000,
1570122105,2019-10-03 17:01:45.722,57.990552N 10.574593E 180m,Off,5,3.3336399E0,2.1708975E0,Time OK,Free running,34800,9162,0,2019-10-03 16:40:42.000000000,
1570122165,2019-10-03 17:02:45.722,57.990552N 10.574593E 180m,Off,5,3.3336399E0,2.1708975E0,Time OK,Free running,37200,9162,0,2019-10-03 16:40:42.000000000,
1570122225,2019-10-03 17:03:45.722,57.990552N 10.574593E 180m,Off,5,3.3336399E0,2.1708975E0,Time OK,Free running,39600,9162,0,2019-10-03 16:40:42.000000000,
1570122285,2019-10-03 17:04:45.722,57.990552N 10.574593E 180m,Off,5,3.3336399E0,2.1708975E0,Time OK,Free running,42000,9162,0,2019-10-03 16:40:42.000000000,
1570122345,2019-10-03 17:05:45.722,57.990552N 10.574593E 180m,Off,5,3.3336399E0,2.1708975E0,Time OK,Free running,44700,9162,0,2019-10-03 16:40:42.000000000,
1570122405,2019-10-03 17:06:45.722,57.990552N 10.574593E 180m,Off,5,3.3336399E0,2.1708975E0,Time OK,Free running,47700,9162,0,2019-10-03 16:40:42.000000000,
1570122465,2019-10-03 17:07:45.722,57.990552N 10.574593E 180m,Off,5,3.3336399E0,2.1708975E0,Time OK,Free running,50800,9162,0,2019-10-03 16:40:42.000000000,
1570122525,2019-10-03 17:08:45.722,57.990552N 10.574593E 180m,No GPS time,5,3.3336399E0,2.1708975E0,Time OK,Free running,54000,9162,0,2019-10-03 16:40:42.000000000,
1570122585,2019-10-03 17:09:45.723,57.990724N 10.574399E 213m,Doing fixes,5,3.0764384E0,1.6729736E0,Time OK,Coarse lock,100,9176,-625,2019-10-03 17:09:42.000000000,
1570122645,2019-10-03 17:10:45.722,57.990728N 10.574399E 214m,Doing fixes,5,3.9084077E0,2.6350694E0,Time OK,Fine lock,100,9109,0,2019-10-03 17:10:42.000000000,
1570122705,2019-10-03 17:11:45.731,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,600,9107,0,2019-10-03 17:11:02.000000000,
1570122765,2019-10-03 17:12:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,1500,9107,0,2019-10-03 17:11:02.000000000,
1570122825,2019-10-03 17:13:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,2700,9107,0,2019-10-03 17:11:02.000000000,
1570122885,2019-10-03 17:14:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,4000,9107,0,2019-10-03 17:11:02.000000000,
1570122945,2019-10-03 17:15:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,5500,9107,0,2019-10-03 17:11:02.000000000,
1570123005,2019-10-03 17:16:45.724,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,7200,9107,0,2019-10-03 17:11:02.000000000,
1570123065,2019-10-03 17:17:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,9000,9107,0,2019-10-03 17:11:02.000000000,
1570123125,2019-10-03 17:18:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,10800,9107,0,2019-10-03 17:11:02.000000000,
1570123185,2019-10-03 17:19:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,12700,9107,0,2019-10-03 17:11:02.000000000,
1570123245,2019-10-03 17:20:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,14600,9107,0,2019-10-03 17:11:02.000000000,
1570123305,2019-10-03 17:21:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,16600,9107,0,2019-10-03 17:11:02.000000000,
1570123365,2019-10-03 17:22:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,19000,9107,0,2019-10-03 17:11:02.000000000,
1570123425,2019-10-03 17:23:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,21400,9107,0,2019-10-03 17:11:02.000000000,
1570123485,2019-10-03 17:24:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,23800,9107,0,2019-10-03 17:11:02.000000000,
1570123545,2019-10-03 17:25:45.732,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,26200,9107,0,2019-10-03 17:11:02.000000000,
1570123605,2019-10-03 17:26:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,28800,9107,0,2019-10-03 17:11:02.000000000,
1570123665,2019-10-03 17:27:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,31800,9107,0,2019-10-03 17:11:02.000000000,
1570123725,2019-10-03 17:28:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,34900,9107,0,2019-10-03 17:11:02.000000000,
1570123785,2019-10-03 17:29:45.723,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,37700,9107,0,2019-10-03 17:11:02.000000000,
1570123845,2019-10-03 17:30:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,40400,9107,0,2019-10-03 17:11:02.000000000,
1570123905,2019-10-03 17:31:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,43500,9107,0,2019-10-03 17:11:02.000000000,
1570123965,2019-10-03 17:32:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,46400,9107,0,2019-10-03 17:11:02.000000000,
1570124025,2019-10-03 17:33:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,49200,9107,0,2019-10-03 17:11:02.000000000,
1570124085,2019-10-03 17:34:45.722,57.990720N 10.574412E 212m,Off,5,3.8940845E0,2.6223197E0,Time OK,Free running,52400,9107,0,2019-10-03 17:11:02.000000000,
1570124145,2019-10-03 17:35:45.724,57.990760N 10.574469E 244m,Doing fixes,4,5.920697E0,4.0243444E0,Time OK,Coarse lock,100,8640,3750,2019-10-03 17:35:42.000000000,
1570124205,2019-10-03 17:36:45.722,57.990668N 10.574487E 203m,Doing fixes,5,3.7053287E0,10.5905597E0,Time OK,Fine lock,100,9059,104,2019-10-03 17:36:42.000000000,
1570124265,2019-10-03 17:37:45.722,57.990656N 10.574495E 200m,Off,4,3.210374E0,9.5011145E-1,Time OK,Free running,300,9069,0,2019-10-03 17:37:22.000000000,
1570124325,2019-10-03 17:38:45.722,57.990656N 10.574495E 200m,Off,4,3.210374E0,9.5011145E-1,Time OK,Free running,1200,9069,0,2019-10-03 17:37:22.000000000,
1570124385,2019-10-03 17:39:45.722,57.990656N 10.574495E 200m,Off,4,3.210374E0,9.5011145E-1,Time OK,Free running,2500,9069,0,2019-10-03 17:37:22.000000000,
1570124445,2019-10-03 17:40:45.722,57.990656N 10.574495E 200m,Off,4,3.210374E0,9.5011145E-1,Time OK,Free running,4300,9069,0,2019-10-03 17:37:22.000000000,
1570124505,2019-10-03 17:41:45.722,57.990656N 10.574495E 200m,Off,4,3.210374E0,9.5011145E-1,Time OK,Free running,5900,9069,0,2019-10-03 17:37:22.000000000,
1570124565,2019-10-03 17:42:45.722,57.990656N 10.574495E 200m,Off,4,3.210374E0,9.5011145E-1,Time OK,Free running,7300,9069,0,2019-10-03 17:37:22.000000000,
