Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570125645,2019-10-03 18:00:45.722,57.990656N 10.574495E 200m,Off,4,3.210374E0,9.5011145E-1,Time OK,Free running,48100,9069,0,2019-10-03 17:37:22.000000000,
1570125705,2019-10-03 18:01:45.722,57.990656N 10.574495E 200m,Off,4,3.210374E0,9.5011145E-1,Time OK,Free running,50900,9069,0,2019-10-03 17:37:22.000000000,
1570125765,2019-10-03 18:02:45.722,57.990488N 10.574563E 198m,Doing fixes,5,3.2590792E0,2.1691651E0,Time OK,Free running,53900,9069,0,2019-10-03 18:02:42.000000000,
1570125825,2019-10-03 18:03:45.725,57.990596N 10.574492E 183m,Doing fixes,5,3.2715545E0,2.1858394E0,Time OK,Coarse lock,100,8983,104,2019-10-03 18:03:42.000000000,
1570125885,2019-10-03 18:04:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,100,9025,0,2019-10-03 18:04:42.000000000,
1570125945,2019-10-03 18:05:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,900,9025,0,2019-10-03 18:04:42.000000000,
1570126005,2019-10-03 18:06:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,1800,9025,0,2019-10-03 18:04:42.000000000,
1570126065,2019-10-03 18:07:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,2900,9025,0,2019-10-03 18:04:42.000000000,
1570126125,2019-10-03 18:08:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,4000,9025,0,2019-10-03 18:04:42.000000000,
1570126185,2019-10-03 18:09:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,5200,9025,0,2019-10-03 18:04:42.000000000,
1570126245,2019-10-03 18:10:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,6500,9025,0,2019-10-03 18:04:42.000000000,
1570126305,2019-10-03 18:11:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,7700,9025,0,2019-10-03 18:04:42.000000000,
1570126365,2019-10-03 18:12:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,9100,9025,0,2019-10-03 18:04:42.000000000,
1570126425,2019-10-03 18:13:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,10400,9025,0,2019-10-03 18:04:42.000000000,
1570126485,2019-10-03 18:14:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,11800,9025,0,2019-10-03 18:04:42.000000000,
1570126545,2019-10-03 18:15:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,13100,9025,0,2019-10-03 18:04:42.000000000,
1570126605,2019-10-03 18:16:45.724,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,14600,9025,0,2019-10-03 18:04:42.000000000,
1570126665,2019-10-03 18:17:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,16200,9025,0,2019-10-03 18:04:42.000000000,
1570126725,2019-10-03 18:18:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,17900,9025,0,2019-10-03 18:04:42.000000000,
1570126785,2019-10-03 18:19:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,20100,9025,0,2019-10-03 18:04:42.000000000,
1570126845,2019-10-03 18:20:45.723,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,22200,9025,0,2019-10-03 18:04:42.000000000,
1570126905,2019-10-03 18:21:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,24200,9025,0,2019-10-03 18:04:42.000000000,
1570126965,2019-10-03 18:22:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,26300,9025,0,2019-10-03 18:04:42.000000000,
1570127025,2019-10-03 18:23:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,28300,9025,0,2019-10-03 18:04:42.000000000,
1570127085,2019-10-03 18:24:45.722,57.990532N 10.574589E 218m,Off,5,4.4346256E0,3.201716E0,Time OK,Free running,30600,9025,0,2019-10-03 18:04:42.000000000,
