Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569909600,2019-10-01 06:00:00.000,-652941,,,,,,
1569909900,2019-10-01 06:05:00.000,-643217,,,,,,
1569910200,2019-10-01 06:10:00.000,-643217,,,,,,
1569910500,2019-10-01 06:15:00.000,-643217,,,,,,
1569910800,2019-10-01 06:20:00.000,-643217,,,,,,
1569911100,2019-10-01 06:25:00.000,-643217,,,,,,
1569911400,2019-10-01 06:30:00.000,-643217,,,,,,
1569911700,2019-10-01 06:35:00.000,-643217,,,,,,
1569912000,2019-10-01 06:40:00.000,-643217,,,,,,
1569912300,2019-10-01 06:45:00.000,-643217,,,,,,
1569912600,2019-10-01 06:50:00.000,-643217,,,,,,
1569912900,2019-10-01 06:55:00.000,-643217,,,,,,
