Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570449600,2019-10-07 12:00:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,6200,9499,90,0,
1570449900,2019-10-07 12:05:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,15600,9499,90,0,
1570450200,2019-10-07 12:10:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,25300,9499,90,0,
1570450500,2019-10-07 12:15:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,35800,9499,90,0,
1570450800,2019-10-07 12:20:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,47300,9499,90,0,
1570451100,2019-10-07 12:25:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,3400,9502,90,0,
1570451400,2019-10-07 12:30:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,12000,9502,90,0,
1570451700,2019-10-07 12:35:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,21100,9502,90,0,
1570452000,2019-10-07 12:40:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,31000,9502,90,0,
1570452300,2019-10-07 12:45:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,41800,9502,90,0,
1570452600,2019-10-07 12:50:00.000,57.991719N 10.547463E 129m,GNSS locked,8,Time OK,Coarse lock,700,9416,90,625,
1570452900,2019-10-07 12:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,7500,9504,90,0,
