Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570345200,2019-10-06 07:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,19500,9514,90,0,
1570345500,2019-10-06 07:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,28200,9514,90,0,
1570345800,2019-10-06 07:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,37300,9514,90,0,
1570346100,2019-10-06 07:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,46600,9514,90,0,
1570346400,2019-10-06 07:20:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,2300,9515,90,0,
1570346700,2019-10-06 07:25:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,10800,9515,90,0,
1570347000,2019-10-06 07:30:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,19300,9515,90,0,
1570347300,2019-10-06 07:35:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,27900,9515,90,0,
1570347600,2019-10-06 07:40:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,36900,9515,90,0,
1570347900,2019-10-06 07:45:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,46100,9515,90,0,
1570348200,2019-10-06 07:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,1300,9515,90,0,
1570348500,2019-10-06 07:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,10000,9515,90,0,
