Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570658400,2019-10-09 22:00:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,44200,9522,90,0,
1570658700,2019-10-09 22:05:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,600,9521,90,0,
1570659000,2019-10-09 22:10:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,9300,9521,90,0,
1570659300,2019-10-09 22:15:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,18000,9521,90,0,
1570659600,2019-10-09 22:20:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,26800,9521,90,0,
1570659900,2019-10-09 22:25:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,35900,9521,90,0,
1570660200,2019-10-09 22:30:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,45400,9521,90,0,
1570660500,2019-10-09 22:35:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,1400,9523,90,0,
1570660800,2019-10-09 22:40:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,10200,9523,90,0,
1570661100,2019-10-09 22:45:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,19000,9523,90,0,
1570661400,2019-10-09 22:50:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,27500,9523,90,0,
1570661700,2019-10-09 22:55:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,35900,9523,90,0,
