Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570302000,2019-10-05 19:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,28500,9505,90,0,
1570302300,2019-10-05 19:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,37800,9505,90,0,
1570302600,2019-10-05 19:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,47800,9505,90,0,
1570302900,2019-10-05 19:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,3300,9506,90,0,
1570303200,2019-10-05 19:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,12100,9506,90,0,
1570303500,2019-10-05 19:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,21300,9506,90,0,
1570303800,2019-10-05 19:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,31200,9506,90,0,
1570304100,2019-10-05 19:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,41600,9506,90,0,
1570304400,2019-10-05 19:40:00.000,57.991719N 10.547463E 129m,GNSS locked,6,Time OK,Coarse lock,1100,9378,90,1041,
1570304700,2019-10-05 19:45:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,7300,9508,90,0,
1570305000,2019-10-05 19:50:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,15900,9508,90,0,
1570305300,2019-10-05 19:55:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,25100,9508,90,0,
