Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570392000,2019-10-06 20:00:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,28600,9512,90,0,
1570392300,2019-10-06 20:05:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,39000,9512,90,0,
1570392600,2019-10-06 20:10:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,50100,9512,90,0,
1570392900,2019-10-06 20:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,5100,9512,90,0,
1570393200,2019-10-06 20:20:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,13800,9512,90,0,
1570393500,2019-10-06 20:25:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,22900,9512,90,0,
1570393800,2019-10-06 20:30:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,32900,9512,90,0,
1570394100,2019-10-06 20:35:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,43600,9512,90,0,
1570394400,2019-10-06 20:40:00.000,57.991719N 10.547463E 129m,GNSS locked,5,Time OK,Fine lock,500,9497,100,-416,
1570394700,2019-10-06 20:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,7000,9511,90,0,
1570395000,2019-10-06 20:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,15700,9511,90,0,
1570395300,2019-10-06 20:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,24900,9511,90,0,
