Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570104000,2019-10-03 12:00:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,40800,9503,90,0,
1570104300,2019-10-03 12:05:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,50000,9503,90,0,
1570104600,2019-10-03 12:10:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,5800,9504,90,0,
1570104900,2019-10-03 12:15:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,14900,9504,90,0,
1570105200,2019-10-03 12:20:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,23400,9504,90,0,
1570105500,2019-10-03 12:25:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,32200,9504,90,0,
1570105800,2019-10-03 12:30:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,41700,9504,90,0,
1570106100,2019-10-03 12:35:00.000,57.991719N 10.547463E 129m,GNSS locked,8,Time OK,Coarse lock,5800,9387,90,5729,
1570106400,2019-10-03 12:40:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,6600,9505,90,0,
1570106700,2019-10-03 12:45:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,15400,9505,90,0,
1570107000,2019-10-03 12:50:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,24100,9505,90,0,
1570107300,2019-10-03 12:55:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,33200,9505,90,0,
